SystematicName	StandardName	Aliases	Timepoint1	Timepoint2	Timepoint3	Timepoint4	Timepoint5	Timepoint6	Timepoint7	Timepoint8	Timepoint9	Timepoint10	Timepoint11	Timepoint12	Timepoint13	Timepoint14	Timepoint15
YLR143W	-	-	1685.120354	1713.11648	1831.034878	1554.559339	1384.129465	1405.80091	1329.277581	1343.189227	1601.408273	1509.773605	1396.843923	1389.478431	1307.581657	1290.723187	1404.94302
YMR125W	STO1	SUT1|CBP80|GCR3|CBC1	4169.191339	5301.713095	6201.16406	6022.156254	5867.087539	5477.354839	5009.546421	5454.428326	5673.525165	5210.886228	5843.57186	5302.397375	5200.511105	5726.892602	5590.111046
YLR126C	-	-	799.9094985	1316.744673	1156.930514	1626.687224	1225.12146	1057.188582	941.1195119	887.2305341	859.2510673	1012.194322	904.7792341	882.7413916	1024.184588	925.3227262	971.4505702
YGL086W	MAD1	-	1105.711478	1098.591235	1152.75672	992.543605	1162.40646	1199.727117	1275.548979	1234.304505	1208.263367	1210.855913	1137.750452	1024.855316	1133.418349	1072.919154	1095.984523
YNL129W	NRK1	-	1754.589433	1741.599107	1922.101641	1752.598949	1721.553709	1730.608545	1587.787525	1360.185838	1510.137377	1613.329265	1717.729741	1461.72804	1515.310394	1452.474753	1574.309236
YGL048C	RPT6	SUG1|SCB68|CRL3|CIM3	13173.22671	10783.49907	7042.156115	6172.344946	6393.510843	6445.438168	7397.83504	7955.160691	8329.135583	8326.210555	8234.354213	7960.825055	8567.071419	8437.197861	8543.020349
YER106W	MAM1	-	224.117837	204.042525	200.1314432	192.4834878	207.1000823	205.4047203	203.4306178	182.2735816	191.108096	181.5042807	207.8693772	201.9846982	200.7741737	195.1644168	197.3787311
YBR083W	TEC1	ROC1	859.8065331	1040.026684	1138.719475	1115.566311	961.812692	916.7924712	1099.779382	1419.93095	1473.897189	1415.963964	1155.561588	1152.266517	1372.689613	1526.661165	1440.451449
YGR169C	PUS6	-	891.1606822	1131.823748	1242.606561	1117.575242	1085.529152	1169.735977	1228.994558	1249.960304	1298.048797	1277.198009	1077.835458	1247.961517	1255.195828	1434.053245	1302.219447
YMR074C	-	-	4038.913477	4968.853128	5187.878871	5090.037469	4841.253163	4592.384333	4319.874581	3910.807224	3614.110968	3698.283816	3576.562975	3548.166881	3789.744631	3276.23127	3508.244715
YDR341C	-	RRS1	10636.11765	13477.90837	16359.39948	16219.16496	16407.36793	15754.1215	14802.83757	14495.58004	14738.51825	14187.54907	15407.00624	14986.61553	14479.19256	14620.687	14717.16447
YMR269W	TMA23	YMR268W-A	795.9359717	1853.506618	1975.640995	1458.344568	1367.755662	1479.382048	1446.934897	1521.512618	1570.549625	1680.788758	1456.067391	1321.880432	1262.238532	1352.118972	1393.524699
YHR138C	-	-	4803.648428	1758.927444	747.2719529	471.4072767	432.9454022	479.8217692	472.2356875	574.4866396	729.6433273	762.3891168	744.9123856	744.8123139	712.2055765	802.8452803	859.1979331
YJR112W-A	-	-	2044.026089	2419.553398	2371.867163	2225.359844	2368.40692	2295.080352	2075.105487	1919.638416	1949.463451	1909.719835	1937.070914	1873.699967	1936.007265	1798.756804	1941.450126
YFL021W	GAT1	MEP80|NIL1	1896.983155	1276.441181	1890.245912	1789.230107	1883.079585	2068.992245	2163.747664	2774.049729	4145.456082	3793.704034	3240.972512	2875.88049	3031.270823	3557.426967	3588.006632
YPL144W	POC4	DMP1|PBA4	3245.804692	3627.514025	3728.290302	3432.084259	3580.396118	4191.180113	4163.758771	3874.515094	3397.738701	3121.187746	3236.958843	3548.202654	3625.944433	3388.279392	3279.502725
YEL053C	MAK10	NAA35	1726.470219	1984.634268	2237.974088	2008.814622	2201.94501	2544.59413	2337.617919	2132.805692	2168.743874	2214.601912	2268.191871	2118.392996	2085.623545	2124.033218	2046.302153
YML026C	RPS18B	-	18882.62305	23325.23024	23909.57464	23725.4709	23398.39377	23758.65904	22969.32483	23263.69839	23286.68684	22973.13297	23071.13763	22453.76384	22483.00519	22645.85235	22774.05521
YGR106C	VOA1	-	8887.736581	9575.286126	9862.096565	9923.34234	9760.060189	9989.902614	10432.22527	10791.38477	10890.57742	10746.25735	11544.43653	11714.93246	11021.44309	10966.13818	10984.48773
YHL020C	OPI1	-	2299.863649	2898.01788	2868.299599	2027.613127	1779.439941	1649.841246	1588.542986	1732.350873	1667.015865	1746.924178	1703.733285	1687.278097	1771.507027	1705.973571	1790.698117
YLR452C	SST2	-	1758.43884	2433.684544	3176.186511	3510.444418	3530.129537	2808.033334	2616.936166	3151.327179	3005.721599	3288.622023	3984.761139	3813.610562	3671.936128	3472.28022	3618.091241
YMR194C-B	CMC4	-	3678.974667	1760.410826	1310.634082	1030.542412	1048.668118	1379.80321	1375.297328	1248.236625	1346.640413	1260.202613	1199.272128	1551.315285	1504.627921	1555.360511	1603.435052
YMR005W	TAF4	MPT1|TSG2|TAF48	3706.688986	3783.140222	3614.757138	3602.700475	3069.884824	2918.095371	3019.078996	3258.457808	3371.483823	3324.491454	3331.445616	2988.549771	3152.067844	3066.907786	3206.156065
YIL023C	YKE4	-	2719.926857	2655.454172	2418.023689	2051.617034	1987.451905	2094.419145	2100.600199	2255.696987	2177.104127	1995.237363	2222.648814	2441.624792	2358.719931	2193.640971	2299.560552
YLR363C	NMD4	-	3403.938577	2376.167232	1977.702428	1831.121552	1829.485802	1830.189352	1866.696829	1986.501277	1925.071339	1761.853503	2023.109069	1812.126637	1965.316736	2072.631204	2166.711873
YGL115W	SNF4	SCI1|CAT3	3674.746062	2936.860376	3547.383135	3669.444164	3933.392585	4072.234353	4044.45008	3806.742764	3832.663821	3889.680534	4090.844128	3965.870943	4029.132086	3972.638465	4084.069047
YKL138C	MRPL31	-	1639.284194	1411.997375	1613.284586	1524.553981	1565.505597	1811.584635	1795.134743	1814.128346	1937.927273	1916.514867	1900.751699	1785.424624	1879.381243	1732.204954	1810.153096
YGL002W	ERP6	-	2716.894376	2046.933871	2003.670423	2004.813157	1921.397556	2148.953238	1962.255031	1955.015165	2086.990251	2100.708716	2042.624117	2230.423518	2083.278738	2008.856245	2071.349865
YOL109W	ZEO1	-	11399.40974	19602.87105	20557.95118	18050.80445	17503.79931	18502.04578	18542.42503	18177.75846	17265.02138	17280.46435	16294.2627	15855.12794	16858.95679	15612.23605	16260.0389
YLR179C	-	-	2928.927839	3931.111586	5409.349436	5964.78878	7183.148188	8674.305777	9066.145984	8586.714981	8102.670419	7843.594286	7873.335363	8210.974178	8634.300332	8110.739108	8040.659216
YOR312C	RPL20B	RPL18A1	17027.66309	19431.59226	19234.05357	19861.13931	19616.79514	19791.24992	19249.14484	20015.34495	19741.17725	19920.01845	19801.04095	19529.14682	18967.62961	20055.87877	19654.41646
YNL230C	ELA1	-	999.0576662	903.835416	931.385614	856.2421593	783.7304137	740.3138314	716.120468	745.3044419	797.9128941	760.0347526	724.2055067	798.7248244	793.0999547	728.8872107	725.4502516
YHL028W	WSC4	YFW1|YHC8	247.0526316	286.0315241	374.0644266	376.6052626	310.4049062	335.0524124	535.1923859	593.2437594	458.3257853	328.3459975	337.5614148	414.8293536	442.1809046	423.8077417	448.4221644
YCR015C	-	-	1142.928837	1087.452256	1074.072815	878.3290765	752.3021103	780.9635754	725.2792689	712.3575816	678.6877549	634.2414757	678.1712672	625.46007	677.9893814	689.8195763	708.4775305
YPR199C	ARR1	ACR1|YAP8	2454.134664	1814.365302	1739.477159	1688.306274	1733.4483	1677.026251	1675.626108	1774.285852	1776.833858	1725.901271	1797.410609	1716.070948	1684.821044	1798.73111	1761.141524
YMR313C	TGL3	-	2191.279416	1769.107847	1866.972246	1718.015649	1697.240593	1638.600443	1770.684833	1848.393564	1734.988491	1694.431506	1763.284852	1841.916228	1783.69779	1744.123332	1750.109097
YLR361C	DCR2	-	1709.879987	1437.09692	1448.985955	1342.461313	1426.890977	1256.870175	1152.575764	1187.936772	1164.410083	1183.59522	1282.989502	1235.663423	1217.971173	1181.036466	1211.385479
YBR077C	SLM4	GSE1|NIR1|EGO3	2929.92115	2694.842644	3046.316424	3019.130476	2847.167511	3443.645533	3064.095638	2733.199755	2865.083863	2766.933157	2850.425508	2907.828232	3051.041324	2934.167241	2909.240298
YOR298W	MUM3	-	539.5143792	811.1420076	702.7747791	1096.376239	805.0321039	765.8016872	1082.178145	923.6559978	822.3163576	827.0200843	760.3897586	831.4548461	935.8317403	1010.296102	884.0472928
YDR380W	ARO10	-	13509.80246	7342.545543	589.5645151	260.832144	286.9278082	275.6714583	314.9255809	327.4380826	593.1746735	1036.797795	1400.821501	993.6641536	574.8140599	566.1870239	736.445117
YGL226C-A	OST5	-	4550.078154	5942.557601	7369.509771	8051.491431	8999.119456	9479.674952	8602.013588	8118.739814	8211.367639	8396.085541	8649.056948	9036.079696	8779.082897	8330.608556	8388.111261
YDL177C	-	-	693.0262636	633.7273937	637.7326277	596.8663895	597.1941239	646.1584686	704.4713963	710.179684	722.156798	669.9224758	706.9436346	654.1986732	702.9174207	618.3851161	623.2744058
YOL084W	PHM7	-	14401.7556	1995.23985	554.7210174	399.3615741	379.1951178	368.9758887	348.7454143	361.2168714	426.891744	383.1563771	347.9328371	374.3990133	395.4204214	399.3798859	385.0619663
YLR069C	MEF1	-	2190.090452	2098.445461	2275.654649	2276.963792	2061.623764	1939.075853	1970.48951	2167.329248	2196.375858	2051.59819	2027.743281	1917.571745	2116.277693	2348.081274	2212.633737
YDR060W	MAK21	NOC1	2257.870939	6897.936186	7229.929201	6646.405097	6690.58589	6294.606852	6977.056713	6785.133681	6309.915645	6487.639901	6235.595153	5742.263188	6043.956119	6191.433986	6108.751754
YGR149W	-	-	4358.404112	1320.248873	988.5251766	1295.318802	980.2066395	1079.145808	1261.471257	1590.573778	1972.968408	1561.466677	1507.255989	1510.432643	1721.668059	1775.654628	1783.145949
YPL213W	LEA1	-	1192.443913	1468.872551	1478.841666	1229.92629	1122.341905	1142.258483	1089.818029	1241.236436	1355.900976	1332.076013	1213.636726	1124.659176	1099.805039	1062.167157	1154.055835
YPL203W	TPK2	PKA3|YKR1|PKA2	3081.116857	770.0315232	640.769558	553.979956	717.1404626	920.6100866	1088.311578	1151.691195	1097.505375	1102.374904	1128.397182	1204.25865	1358.379049	1519.012662	1504.795005
YLL041C	SDH2	SDHB|ACN17	5235.260952	2634.301672	5259.630208	6532.733529	5444.630068	4656.713121	3849.984668	3772.317362	3514.517386	3077.950991	3074.677713	3157.340438	3084.793974	2829.47767	2919.575571
YGL258W-A	-	-	441.8462547	218.6721535	217.0962189	195.0423845	229.7312519	226.450404	220.6815114	211.8052715	210.1062464	196.5659669	206.2354347	209.2005178	211.3477763	210.7976168	204.880128
YBL026W	LSM2	SNP3|SMX5	6023.142908	6239.477884	6970.720529	6473.836599	5929.189981	6822.452626	6755.790438	6434.297247	6420.433169	5914.794993	5983.724857	5815.060571	5933.999946	5630.866205	5928.971475
YNR021W	-	-	8088.208846	9309.275432	11278.70512	10719.38821	11137.67383	12059.71421	10623.4968	10728.34151	11664.194	11459.56556	12555.62533	12294.5002	11127.56382	10783.4278	11093.84644
YGR080W	TWF1	-	3202.688505	2084.391996	1660.23247	1445.611671	1356.03292	1440.967727	1538.902202	1760.996826	1799.776092	1702.720768	1481.063779	1444.438279	1610.106127	1718.888793	1727.467653
YBL055C	-	Tat-D	785.9858798	2153.391619	2217.28913	1705.516562	1249.053521	1341.335993	1370.752031	1457.454631	1466.715679	1440.056932	1310.030388	1272.502771	1188.991615	1329.743606	1335.477586
YBR195C	MSI1	CAC3	1558.092282	1772.066373	1860.787834	1970.801095	1948.778965	1576.133048	1485.716436	1307.902935	1313.186597	1303.216389	1322.427581	1227.32355	1292.267157	1251.895294	1283.28533
YCR096C	HMRA2	A2	2419.635615	1637.152029	1473.055982	971.3972665	907.2489806	1201.889301	1323.221941	1334.964969	1336.578392	1359.804538	1195.807589	1107.244826	1193.992087	1136.817103	1273.699125
YIL172C	-	-	357.021615	290.6675988	303.09167	260.8943394	319.6429305	302.3329731	275.7618988	245.5666991	263.80899	249.0715109	246.5868175	266.4884434	250.5696565	242.881125	230.4054632
YPL191C	-	-	864.6749796	828.7861015	790.3806396	2286.652135	864.79964	650.5887378	747.5216734	734.8304351	679.4777612	664.8581112	584.8547185	572.7478226	746.6285257	624.3168566	686.7479878
YMR013C	SEC59	-	1301.818393	1592.648626	2062.401133	2396.830105	2331.05354	2109.701166	1909.679607	1937.810822	1924.651495	1763.864557	2095.229525	2126.509014	1846.183292	1767.322579	1740.302712
YPL148C	PPT2	-	2799.566892	1536.05541	1251.293802	901.9516352	713.8941463	887.8640728	847.1086035	899.300502	948.8553965	900.1558739	917.6524652	894.0959177	950.3308569	991.5858786	1039.643712
YFL038C	YPT1	YP2	9354.318914	8708.903445	7770.032496	7149.516512	7437.879877	8090.529037	7450.40054	7833.867762	7353.494936	8005.66252	7465.118052	6791.260178	7885.884382	7428.977554	7909.321945
YGL145W	TIP20	TIP1	1484.709967	1339.572186	1435.9812	1186.279063	1156.257262	1190.517908	1205.7557	1180.662684	1158.677187	1058.661037	1081.15341	1099.368051	1104.458483	1107.207886	1184.600912
YPL088W	-	-	2289.731214	3969.216118	4723.282544	3626.000171	3095.003594	2780.593569	2399.26432	1856.991089	1687.608231	1531.275236	1524.106661	1465.689038	1474.271926	1385.186637	1392.614508
YIL037C	PRM2	-	342.0325005	252.7856053	242.2469666	277.6187337	245.0259806	227.1062321	241.6454192	206.6079356	215.3582318	206.6618694	214.4124281	204.4755761	199.8100658	215.3034441	213.3046002
YPL240C	HSP82	HSP90	11927.96728	8216.731464	3494.29059	2250.913265	2168.218161	3097.373221	4656.185015	5178.429747	5299.031838	5712.216261	5173.804809	5030.421191	5604.21452	5892.711605	5920.203075
YNL004W	HRB1	TOM34	3056.287932	3115.437433	3354.564968	3158.287248	3016.435168	3109.773153	3186.918821	3207.909628	3310.919885	3030.19218	3120.158642	2896.472896	3003.313834	2854.887213	2953.259886
YPR060C	ARO7	TYR7|OSM2|HGS1	2996.527374	3711.055985	4488.544252	5068.164993	4983.368736	4364.743021	4006.20286	4011.560425	4094.104446	4262.248767	4294.652101	3734.133138	4066.277949	3766.905269	3967.790653
YEL018W	EAF5	-	1197.395998	1150.120411	1119.609319	895.8293797	975.1183598	1068.66937	1134.216438	1063.687626	1006.188434	1042.73298	1025.777502	899.5176862	974.8103934	954.7505415	983.2402312
YEL043W	-	-	2174.580377	2303.742042	2372.538099	2227.328956	2153.424042	2519.345742	2606.562706	2493.354807	2376.667652	2314.31225	2421.360678	2588.247275	2443.517765	2463.772363	2365.178965
YHR069C	RRP4	-	2020.654357	3530.969326	3801.104556	3421.553873	3233.249597	3544.675212	3473.589275	3231.90634	3203.266034	3055.68164	3223.718042	2948.239942	2952.269	2748.451743	2771.277373
YLR323C	CWC24	-	637.0924151	729.5062242	713.4402417	570.7422877	596.7464811	588.7243222	628.2232342	696.8855641	667.1142192	617.8613605	664.9695726	617.5791422	621.4985072	607.7791317	617.5851841
YPL053C	KTR6	MNN6	5290.698804	4636.632196	5047.696214	4740.857712	4557.816535	4950.272708	4668.472492	4088.638988	3934.259784	3834.503176	4382.670742	4171.645608	4285.727526	3973.112032	4039.660286
YGL172W	NUP49	NSP49	4869.339672	4280.514004	5404.356174	3729.518433	3813.24572	4584.261062	3936.602913	4116.529377	4858.714006	4589.650679	4344.266193	4349.361105	3547.630798	3816.664838	3897.945689
YJR070C	LIA1	MMD1	2180.865098	7577.385596	9761.410643	10426.60503	10073.44786	9709.027789	9969.436254	9955.079914	9682.460174	9658.217286	8958.075684	9462.903861	9534.164827	9409.880316	9277.783087
YDL143W	CCT4	ANC2|TCP4	14354.72126	14514.18952	13019.88836	12098.21523	11508.15404	10918.163	11358.53267	11807.48032	12278.5148	12112.70542	12508.81845	11940.09226	12067.84586	12679.84549	12682.7171
YDR257C	RKM4	SET7|RMS1	1695.720065	1751.345455	1839.090284	1680.300053	1445.448255	1531.556984	1377.937402	1508.534039	1566.331035	1797.003833	1780.623636	1466.435842	1513.74493	1689.314235	1654.752205
YKL162C	-	-	691.4011667	447.6704509	452.4157478	525.8427387	502.1883334	483.9885744	449.628216	467.26807	423.5706906	419.8827666	451.9229823	444.8272811	431.7285301	434.5055408	443.5674282
YHL027W	RIM101	RIM1	4145.995197	3579.082293	3715.52387	3252.640312	2979.181768	2942.474546	2963.931797	2731.900052	2553.566487	2427.050873	2356.60874	2419.275903	2339.315939	2388.860651	2375.177411
YAR068W	-	-	1042.678829	1592.145248	1485.080664	1498.123489	1771.464986	1767.171565	1886.895141	1872.404016	1712.267613	1895.000238	1519.294829	1629.626657	1748.24282	1610.956523	1760.272102
YMR290C	HAS1	-	1670.988057	6972.785063	8192.83826	8140.191068	7866.884424	7353.750531	7388.383221	7097.835878	6152.461273	6000.44351	6357.138432	6372.532423	6082.930317	6337.855725	6088.014277
YDL021W	GPM2	-	1647.144412	347.6210748	235.4921402	179.4825124	209.3734886	239.3247357	213.9855811	209.9395924	220.9061583	202.6274025	212.8949375	217.5729806	212.7925316	191.6286193	207.1782652
YPL211W	NIP7	-	3647.566096	10843.10402	12849.90694	12318.30813	11107.39155	10831.99235	10632.33327	9982.479017	9795.495247	9526.282866	9827.581697	9545.331022	9557.955265	9397.041668	9666.278037
YDR452W	PPN1	PHM5	6159.778174	6939.189881	7645.774458	6692.793479	6592.737337	6651.100854	6934.540555	6879.562247	6849.986568	6557.871958	6785.324988	6718.257121	6511.371212	6316.0325	6422.31455
YBR074W	-	YBR075W	2191.915857	2837.273903	3623.82506	3370.694553	3608.595799	3328.839195	3106.9215	3138.385203	3443.217118	3273.653469	3743.961352	3678.910761	3114.425168	3120.271922	3096.81144
YBL071W-A	KTI11	DPH3	3111.501469	6669.720621	6096.918396	5307.820246	4847.251935	4935.217564	4710.580794	4363.158018	3893.600404	3887.15663	3651.960343	3842.957183	3894.851186	3797.715331	3779.274256
YAL038W	CDC19	PYK1	28840.82731	26053.22643	25694.41807	26127.09669	26375.53001	26372.26661	26514.03637	27258.32464	27105.42429	27809.50702	27548.81263	27858.3136	27425.7174	27880.28413	27461.0531
YMR024W	MRPL3	-	3892.114117	3175.130162	3733.408091	3542.47045	3618.576074	3667.503846	3416.935593	3429.047372	3754.276095	3393.130555	3636.646668	3610.70447	3450.701897	3756.737525	3659.318652
YOL047C	-	-	376.4701461	425.9310091	377.6467233	472.8867625	411.1204711	401.5730554	358.7363491	382.4693461	402.0104869	401.5808752	426.842534	400.5522883	383.0216475	412.5086183	370.0020245
YDL018C	ERP3	-	1770.672411	779.4805362	1541.318721	2528.84077	3490.63855	2845.793372	1467.99957	874.4037673	1406.415646	1772.976463	2091.948067	1832.489484	1492.408616	1476.155155	1748.156019
YLR147C	SMD3	SLT16	1557.15351	1976.134371	2318.511435	1893.157354	1537.974868	1705.382392	1713.106928	1514.622075	1501.59435	1594.116252	1469.707683	1427.326639	1452.915736	1380.266483	1380.908292
YIL061C	SNP1	-	559.3014547	926.996711	1020.607889	1129.396081	1096.834748	1079.69843	1122.798745	1107.230704	1051.279977	1096.89814	952.0998199	995.7800521	1111.803597	1016.503812	1042.115097
YML012W	ERV25	-	9969.44831	9582.788922	9847.884446	11452.54238	12946.45936	12146.20588	11489.17443	9953.170328	9073.671376	9707.028476	10816.13696	10763.94722	10658.55252	10196.39136	10482.98776
YHR187W	IKI1	HAP2|ELP5|TOT5	1688.808957	2254.100808	2451.213701	2448.310795	2069.059695	1967.006841	1832.458624	1789.480562	1788.021704	1666.596172	1662.834624	1520.415017	1546.451447	1504.757634	1579.22909
YGR155W	CYS4	VMA41|STR4|NHS5	13701.14026	16132.49287	15872.25598	15385.58728	15529.07886	16418.4197	15673.71333	16517.96178	17138.15191	17427.20845	17829.55773	17390.32923	17251.71666	17784.42687	17723.7742
YLR155C	ASP3-1	ASP3	15632.76534	14658.14867	14649.14918	14496.7593	14775.12433	14669.07703	14189.03711	13729.73218	14088.88265	14068.13561	13939.29283	14164.34155	14500.00085	13893.63725	14043.82545
YLR136C	TIS11	CTH2	2260.598858	2640.129503	764.8561886	296.3086171	316.5868935	292.5028273	283.9380579	258.2148261	274.8503207	281.6944913	390.6722119	451.1831946	497.7376371	452.1150605	460.7415268
YKR015C	-	-	219.665098	241.2413148	230.6483808	307.1554101	254.4870238	233.8450903	232.8412536	224.4259118	227.273974	219.5362446	217.2656091	229.0323993	245.2529684	214.8921367	208.4281508
YLR320W	MMS22	SLM2	999.519174	992.8199258	1065.774388	962.8203702	835.6670637	869.7607399	848.3050873	826.2556856	947.2916903	847.2622862	911.0950005	961.4250677	845.406961	793.1889513	805.9091244
YDL060W	TSR1	-	2229.388924	6198.830917	6555.791377	5887.685772	6147.660547	5779.362164	5620.309993	5242.961382	5373.877187	5371.542274	5345.08597	4941.715585	4942.842624	4780.640045	4791.046964
YIL069C	RPS24B	RPS24EB	17797.80888	21533.82261	21111.42544	20871.4183	21379.75137	21525.00953	21789.26777	21708.32907	21526.75607	21777.19159	21607.01385	21439.74458	21546.53168	21217.81427	21313.62897
YHR075C	PPE1	MRPS2	1362.083861	578.3150275	467.1630767	413.2073501	447.3427142	458.9181628	432.1481912	426.8443043	490.2776499	513.0132549	488.8831939	477.0441211	477.5077094	493.9514246	512.2428551
YIL085C	KTR7	-	2761.212878	3492.316026	3991.942377	3974.778117	4058.040642	4133.30679	4295.54809	4172.529593	3673.888764	3582.310805	3637.262857	3749.118287	3927.82774	3711.569489	3713.068436
YGL195W	GCN1	-	6786.263183	8675.36184	9800.974466	9536.047769	9517.968406	8681.194653	8575.903904	8467.703552	8727.045134	8705.559213	9026.575798	9013.691314	8588.266133	8695.973583	8677.807493
YOL119C	MCH4	-	3633.873574	3817.73029	3291.378377	2479.035808	1978.994513	1694.753118	1629.101109	1628.090275	1569.763727	1423.639313	1693.976539	1830.595788	1749.897861	1624.753712	1671.740199
YDR062W	LCB2	TSC1|SCS1	8171.839152	9578.347462	10350.19587	10030.60612	10488.19498	10194.7288	10332.48491	10384.33623	10105.34761	9926.261232	10604.78611	11056.37724	10828.93058	10339.91379	10556.29931
YJR105W	ADO1	-	16584.43818	18082.0384	18790.9832	17981.44286	17401.87749	16558.62578	15810.22836	15461.38939	16085.85239	16019.99308	16652.94585	16715.59776	16293.36824	15867.45167	16070.54757
YNL289W	PCL1	HCS26	253.9953342	272.4892907	634.8688259	2418.97911	3023.639532	2052.810091	750.1111645	447.6922881	929.601214	1369.920732	1344.644168	1284.32472	951.8554684	957.2985305	1076.709017
YER161C	SPT2	EXA1|SIN1	1214.319911	1264.516797	1027.959685	897.5290711	976.7720431	993.6315177	1164.260697	1054.755662	1079.200929	972.6881515	1024.555563	942.6209135	1090.162426	1012.89175	1021.377662
YNR036C	MRPS12	-	5559.195175	4616.934174	4847.76297	4829.624766	5213.475798	5491.511893	4946.728056	5228.403962	5501.560614	5398.920201	4967.256515	5383.767698	5455.899534	5168.776771	5350.383692
YAL067C	SEO1	-	273.1314393	260.8816189	281.712224	282.2779389	316.2043511	360.3059144	277.2527109	268.6119013	258.1685717	271.6109422	255.9585185	275.550133	266.7914805	261.0379805	252.4527211
YMR247C	RKR1	-	9040.99774	6785.01846	7383.568136	7025.927429	6374.91339	6310.762542	6262.682	6724.475451	7214.077781	6481.726957	6071.62355	5971.765615	5689.652312	6174.183028	6444.06403
YOR316C-A	-	-	346.9969283	515.1129972	567.2163022	674.4938248	731.4823462	865.1638754	825.3219707	1016.210327	893.5376693	1139.15721	718.3980226	892.0160667	1016.77229	1114.02795	951.6218044
YMR111C	-	-	1048.784607	732.9041538	701.0078129	611.3120872	627.1737623	560.7446562	597.7254287	575.9948975	648.0679447	669.8300112	592.525396	560.402762	529.5761198	571.4889513	596.2745862
YJL096W	MRPL49	-	1708.665318	1559.467236	1878.927147	2038.578883	2104.177166	2006.546043	1761.176254	1814.174068	1976.156971	2093.391365	1895.136326	1844.084044	1979.40822	1816.770247	1947.920033
YBR136W	MEC1	SAD3|ESR1	1284.241196	1286.079904	1599.837514	1474.390607	1635.793606	1531.655186	1436.623983	1341.929994	1400.286531	1283.401896	1271.066573	1297.113049	1196.34153	1201.140724	1204.224233
YKL059C	MPE1	-	1305.087395	966.10104	916.2042167	813.3026337	813.310119	855.0107039	942.1780517	903.8901452	933.1475139	837.6640362	906.1779151	914.7523756	913.8283424	878.5038567	898.8544988
YMR090W	-	-	12242.65106	8870.793574	3776.695732	1511.649669	987.9253917	890.8089812	887.7110195	899.6457878	918.2001892	908.7140594	901.9719911	825.5595589	951.2138862	948.0236309	1011.913502
YNR061C	-	-	4999.944429	5131.985357	6117.47741	6400.386734	6929.58135	6639.943596	6096.516291	6677.755635	6958.894264	6619.745615	7048.385913	7173.985328	6790.7361	6274.48546	6639.464337
YGR235C	-	-	4912.228948	3693.217828	3454.334118	3094.511439	3034.91404	2936.615845	2689.339381	2726.296537	2707.078363	2822.548396	2617.86967	2472.382152	2600.914429	2711.559305	2687.554415
YGR119C	NUP57	-	3059.728786	2929.977559	2702.303033	2279.357951	2343.319033	2591.338394	3097.231238	2753.000592	2592.81998	2812.80074	2550.521673	2411.547198	2559.739308	2687.307254	2762.62268
YJL204C	RCY1	-	1487.333328	1183.066776	1379.61581	1195.286223	1243.675477	1355.857728	1361.267915	1140.384264	1135.210702	1164.611394	1110.297423	1144.447136	1128.425186	1124.360665	1142.444865
YER180C-A	SLO1	-	273.5822022	292.8444183	293.0634243	301.1338341	281.3220311	263.771789	260.9359418	272.4755035	250.4357808	235.0763284	270.394754	241.555141	246.352073	242.3075548	250.3268687
YGR209C	TRX2	LMA1	21104.14504	20334.8171	17333.09369	14800.56839	13436.30328	14191.55023	13877.37284	13844.28809	13876.19415	13908.22591	13826.2947	13912.80353	14496.1656	14559.19813	15250.75628
YNL154C	YCK2	-	4934.888635	4739.183199	4921.283236	5080.261913	5770.232055	5378.349912	5244.053523	5632.765361	5530.907768	5323.925647	4877.781083	4946.336147	5288.964361	4958.022371	4836.246053
YBL064C	PRX1	-	14491.35803	8482.333025	4037.877624	2918.862781	2547.468079	2704.625434	2935.575035	3006.018727	3057.053067	2543.438179	2556.480833	2654.400222	2771.080522	2959.526553	3171.433114
YDL012C	-	-	3125.084227	3771.390352	4471.320181	4380.53762	4202.612181	4373.882436	4437.195274	4481.793464	4133.329916	4300.790552	3790.873102	4056.218523	4221.468666	4093.129831	4061.79083
YDL181W	INH1	-	3998.615721	3510.827381	4072.423582	4999.219204	4951.437513	4489.343857	4444.402837	4557.63678	3868.447296	3412.711247	2743.811578	2705.179105	2526.323698	2127.257648	2133.402917
YMR133W	REC114	-	336.5784679	252.3049965	258.4564016	288.5323843	276.2702257	252.8543169	257.3881962	255.901752	275.6109908	269.5208859	265.4186622	276.9825762	276.9250043	267.1003654	260.5175989
YKL029C	MAE1	-	1009.27906	1830.941142	2716.371215	4642.260471	5612.140021	5259.166285	4088.919374	2970.5295	2388.784435	2236.141098	2317.564311	2339.664607	2592.306549	2288.485588	2344.837538
YPR106W	ISR1	-	1631.268846	777.7987596	800.9475344	811.5627887	1292.85745	1794.8431	1567.05266	1272.604172	1982.453377	2176.531365	2190.880559	1807.377875	1523.045563	1783.113705	1981.361134
YNL039W	BDP1	TFC5	1062.387443	1007.073993	1079.302306	1044.884205	1339.034354	1286.322816	1228.9406	1051.990787	1068.673601	1217.679738	1253.433587	1045.545009	1038.574306	1214.871215	1125.050323
YDL149W	ATG9	APG9|CVT7|AUT9	761.855764	314.7710031	284.6510092	264.2982042	281.1421434	262.3899077	250.5293682	264.4776811	296.5866039	305.1277117	312.2967457	302.3647154	272.2316159	301.558177	319.7930846
