orf_name,0,10,20,30,40,50,60,70,80,90,100,110,120,130,140
YAL046C,1.0109906187580993,1.055453802531165,1.1114355673101437,1.2215493374030268,1.220352595788927,1.1875879592544252,1.2036920198207375,1.1958317358626758,1.2104990735186159,1.2230510135249548,1.217111620989018,1.1870114276071235,1.171771453846031,1.1757733289065608,1.1937017077592147
YAL044W-A,1.0109906187580993,1.055453802531165,1.1114355673101437,1.2215493374030268,1.2203525957889267,1.1875879592544254,1.2036920198207373,1.1958317358626758,1.2104990735186156,1.2230510135249546,1.217111620989018,1.1870114276071235,1.1717714538460315,1.1757733289065608,1.1937017077592145
YAL044C,1.0109906187580995,1.055453802531165,1.111435567310144,1.2215493374030268,1.220352595788927,1.1875879592544254,1.2036920198207373,1.1958317358626758,1.2104990735186159,1.2230510135249546,1.217111620989018,1.1870114276071235,1.1717714538460315,1.1757733289065608,1.1937017077592147
YAL043C,1.0098916785770213,1.0496854180556277,1.0935609657292646,1.1932275622948538,1.2016966936538949,1.181901488527292,1.2008900690949915,1.1888392053141994,1.195259435734623,1.2011268914200048,1.1962551776124788,1.1729074482591244,1.1615844383562444,1.16462178051553,1.1791773259431944
YAL042W,1.0098916785770213,1.0496854180556279,1.0935609657292649,1.193227562294854,1.2016966936538946,1.1819014885272918,1.2008900690949913,1.188839205314199,1.195259435734623,1.2011268914200044,1.1962551776124786,1.1729074482591244,1.1615844383562446,1.16462178051553,1.1791773259431944
YAL041W,1.0098916785770213,1.0496854180556277,1.0935609657292649,1.1932275622948543,1.2016966936538946,1.1819014885272918,1.2008900690949917,1.1888392053141994,1.1952594357346227,1.2011268914200046,1.1962551776124786,1.1729074482591244,1.1615844383562446,1.16462178051553,1.1791773259431944
YAL040C,1.0103058370502425,1.051768079620329,1.099736584705874,1.2026144543273583,1.2076597083727454,1.1836786113253013,1.2018456158649098,1.1912893504762219,1.2004833385892952,1.2084908052255416,1.203149602174717,1.1775401170652608,1.1649785551425307,1.1683965935882734,1.1840910840813677
YAL039C,1.0103058370502425,1.0517680796203293,1.099736584705874,1.2026144543273583,1.2076597083727456,1.183678611325301,1.2018456158649093,1.1912893504762219,1.200483338589295,1.2084908052255414,1.203149602174717,1.177540117065261,1.1649785551425305,1.1683965935882734,1.1840910840813677
YAL038W,1.0106704370770547,1.0536880746672452,1.1056967718505861,1.2120619066838325,1.213879048358898,1.1855719480882636,1.2027776309763794,1.1936187739393134,1.205563847265219,1.2158013661072573,1.2101037268450057,1.1822415145232512,1.168373330769252,1.1721131592549203,1.188932760275113
YAL037C-A,1.0103058370502425,1.0517680796203293,1.0997365847058742,1.2026144543273583,1.2076597083727456,1.1836786113253015,1.2018456158649096,1.1912893504762219,1.200483338589295,1.2084908052255416,1.203149602174717,1.1775401170652608,1.1649785551425305,1.1683965935882734,1.1840910840813677
YAL037W,1.0103058370502425,1.0517680796203293,1.099736584705874,1.2026144543273583,1.2076597083727456,1.1836786113253013,1.2018456158649098,1.1912893504762219,1.2004833385892952,1.2084908052255416,1.2031496021747168,1.1775401170652608,1.1649785551425307,1.168396593588273,1.1840910840813677
YAL036C,1.0098916785770213,1.0496854180556274,1.0935609657292646,1.1932275622948538,1.2016966936538949,1.1819014885272916,1.2008900690949913,1.1888392053141992,1.195259435734623,1.2011268914200048,1.1962551776124788,1.1729074482591244,1.1615844383562444,1.16462178051553,1.1791773259431944
YAL035W,1.0098916785770213,1.0496854180556277,1.0935609657292649,1.193227562294854,1.2016966936538949,1.1819014885272918,1.2008900690949913,1.1888392053141992,1.1952594357346227,1.2011268914200046,1.1962551776124788,1.1729074482591244,1.1615844383562448,1.16462178051553,1.1791773259431946
YAL034W-A,1.0106704370770547,1.0536880746672452,1.1056967718505863,1.2120619066838323,1.213879048358898,1.1855719480882634,1.2027776309763794,1.1936187739393136,1.2055638472652188,1.2158013661072575,1.210103726845006,1.1822415145232512,1.1683733307692519,1.1721131592549205,1.1889327602751127
YAL034C,1.0109906187580993,1.055453802531165,1.111435567310144,1.2215493374030268,1.220352595788927,1.1875879592544254,1.203692019820737,1.195831735862676,1.2104990735186154,1.2230510135249548,1.2171116209890178,1.187011427607123,1.1717714538460313,1.1757733289065608,1.1937017077592147
YAL033W,1.0109906187580993,1.0554538025311648,1.1114355673101437,1.221549337403027,1.220352595788927,1.1875879592544254,1.2036920198207373,1.1958317358626758,1.2104990735186156,1.2230510135249546,1.217111620989018,1.1870114276071235,1.1717714538460315,1.175773328906561,1.1937017077592145
YAL032C,1.011271263861159,1.0570746532334687,1.1169514904399354,1.2310615262077145,1.227081078694618,1.1897341874639673,1.2045951674933524,1.1979338966773365,1.2152903646261946,1.230236620191602,1.2241713222485984,1.1918522311306785,1.1751775251315777,1.1793811628606237,1.1984001997585347
YAL031C,1.0117306979061478,1.0599149198931501,1.127301718011055,1.2500781604930122,1.241286617579606,1.1944423836575118,1.2063910171060919,1.2018240678650882,1.224437422593085,1.2443883336699024,1.2384223087762458,1.2017445051503126,1.1820240348973872,1.1864483382515416,1.2075850877897427
YAL030W,1.0117306979061478,1.05991491989315,1.127301718011055,1.2500781604930122,1.2412866175796058,1.1944423836575118,1.2063910171060916,1.2018240678650884,1.224437422593085,1.2443883336699026,1.2384223087762458,1.2017445051503126,1.1820240348973872,1.1864483382515414,1.2075850877897427
YAL029C,1.0117306979061478,1.05991491989315,1.127301718011055,1.250078160493012,1.241286617579606,1.1944423836575118,1.2063910171060914,1.2018240678650884,1.2244374225930845,1.2443883336699029,1.2384223087762458,1.2017445051503126,1.182024034897387,1.1864483382515412,1.2075850877897427
YAL028W,1.0117306979061482,1.0599149198931503,1.1273017180110547,1.2500781604930122,1.241286617579606,1.1944423836575115,1.2063910171060914,1.2018240678650884,1.224437422593085,1.2443883336699029,1.2384223087762458,1.2017445051503128,1.1820240348973874,1.1864483382515414,1.2075850877897427
YAL027W,1.0117306979061478,1.05991491989315,1.1273017180110552,1.250078160493012,1.2412866175796062,1.1944423836575115,1.2063910171060919,1.2018240678650882,1.2244374225930847,1.2443883336699029,1.238422308776246,1.2017445051503126,1.1820240348973874,1.1864483382515414,1.2075850877897427
YAL026C,1.0119170030552855,1.0611510905545736,1.132133874440922,1.259544453374345,1.2487547775229564,1.19701701277161,1.207295495817789,1.2036220548193355,1.228793604392707,1.2513433798581897,1.2456033742498134,1.2067957819884418,1.185470459506936,1.1899131175083677,1.2120727997668153
YAL025C,1.011730697906148,1.0599149198931501,1.1273017180110547,1.250078160493012,1.241286617579606,1.1944423836575115,1.2063910171060916,1.2018240678650882,1.224437422593085,1.2443883336699029,1.2384223087762456,1.2017445051503126,1.1820240348973872,1.1864483382515416,1.207585087789743
YAL024C,1.011271263861159,1.0570746532334685,1.1169514904399354,1.2310615262077145,1.2270810786946178,1.189734187463967,1.2045951674933522,1.1979338966773365,1.215290364626194,1.2302366201916017,1.2241713222485984,1.1918522311306787,1.1751775251315777,1.1793811628606237,1.1984001997585343
YAL023C,1.0109906187580993,1.0554538025311648,1.111435567310144,1.2215493374030266,1.2203525957889272,1.1875879592544256,1.2036920198207375,1.195831735862676,1.2104990735186159,1.2230510135249548,1.2171116209890178,1.1870114276071233,1.1717714538460315,1.175773328906561,1.1937017077592147
YAL022C,1.0109906187580995,1.055453802531165,1.111435567310144,1.2215493374030268,1.220352595788927,1.1875879592544254,1.2036920198207373,1.1958317358626758,1.2104990735186154,1.2230510135249546,1.217111620989018,1.1870114276071235,1.171771453846031,1.1757733289065608,1.1937017077592147
YAL021C,1.0098916785770213,1.0496854180556274,1.0935609657292649,1.193227562294854,1.2016966936538944,1.1819014885272918,1.2008900690949915,1.1888392053141992,1.1952594357346231,1.2011268914200046,1.1962551776124788,1.1729074482591242,1.1615844383562446,1.1646217805155301,1.1791773259431948
YAL020C,1.0098916785770213,1.0496854180556277,1.0935609657292649,1.1932275622948538,1.2016966936538946,1.1819014885272918,1.2008900690949913,1.1888392053141992,1.195259435734623,1.2011268914200048,1.1962551776124788,1.1729074482591244,1.1615844383562444,1.16462178051553,1.1791773259431941
YAL019W,1.0098916785770213,1.0496854180556274,1.0935609657292649,1.1932275622948543,1.2016966936538946,1.1819014885272918,1.2008900690949913,1.1888392053141994,1.1952594357346227,1.2011268914200046,1.1962551776124788,1.1729074482591244,1.1615844383562444,1.1646217805155297,1.1791773259431944
YAL018C,1.0098916785770213,1.0496854180556277,1.0935609657292646,1.193227562294854,1.2016966936538946,1.181901488527292,1.2008900690949915,1.1888392053141994,1.1952594357346227,1.2011268914200048,1.1962551776124786,1.1729074482591242,1.1615844383562446,1.16462178051553,1.1791773259431944
YAL017W,1.0098916785770213,1.0496854180556277,1.0935609657292646,1.1932275622948538,1.2016966936538944,1.1819014885272918,1.200890069094991,1.1888392053141994,1.195259435734623,1.2011268914200048,1.1962551776124788,1.1729074482591246,1.1615844383562446,1.16462178051553,1.1791773259431946
YAL016W,1.0088915403936767,1.0449973339149656,1.0805884290845387,1.1747083783997445,1.1905380923414934,1.1786679320885518,1.1988837412583881,1.1835586204827417,1.1843868589134723,1.18626422841795,1.1826626323437797,1.1638441740348644,1.1547843060442142,1.1568874379627756,1.169132971772351
YAL015C,1.008891540393677,1.0449973339149654,1.080588429084539,1.1747083783997445,1.1905380923414934,1.178667932088552,1.1988837412583881,1.1835586204827415,1.1843868589134725,1.18626422841795,1.1826626323437794,1.1638441740348644,1.1547843060442144,1.1568874379627756,1.1691329717723515
YAL014C,1.008891540393677,1.0449973339149654,1.080588429084539,1.1747083783997445,1.1905380923414932,1.1786679320885516,1.198883741258388,1.1835586204827413,1.1843868589134723,1.1862642284179503,1.1826626323437797,1.1638441740348644,1.1547843060442147,1.1568874379627758,1.1691329717723513
YAL013W,1.0088915403936771,1.0449973339149652,1.080588429084539,1.1747083783997447,1.1905380923414934,1.178667932088552,1.198883741258388,1.183558620482742,1.184386858913472,1.18626422841795,1.1826626323437799,1.1638441740348646,1.1547843060442144,1.1568874379627756,1.1691329717723513
YAL012W,1.008891540393677,1.0449973339149652,1.0805884290845387,1.1747083783997443,1.1905380923414937,1.1786679320885516,1.1988837412583881,1.1835586204827417,1.184386858913472,1.1862642284179503,1.1826626323437799,1.1638441740348644,1.1547843060442144,1.1568874379627756,1.1691329717723513
YAL011W,1.008891540393677,1.0449973339149652,1.080588429084539,1.1747083783997445,1.1905380923414932,1.178667932088552,1.1988837412583884,1.1835586204827417,1.1843868589134723,1.1862642284179499,1.1826626323437799,1.1638441740348644,1.1547843060442144,1.1568874379627756,1.1691329717723513
YAL010C,1.0094222969315898,1.0474313785950358,1.0871758845306063,1.1839195779276275,1.1959898502587831,1.1802336111336247,1.1999048462607949,1.1862637724950904,1.1898934063538928,1.1937159005313822,1.1894248053934997,1.1683425367208917,1.1581875322227162,1.1607862105426625,1.1741913100910437
YAL009W,1.0094222969315898,1.0474313785950358,1.0871758845306063,1.1839195779276275,1.1959898502587827,1.1802336111336245,1.1999048462607949,1.1862637724950906,1.1898934063538928,1.193715900531382,1.1894248053935,1.1683425367208917,1.1581875322227166,1.160786210542662,1.1741913100910437
YAL008W,1.0094222969315896,1.0474313785950358,1.0871758845306065,1.1839195779276275,1.1959898502587831,1.1802336111336245,1.1999048462607949,1.1862637724950906,1.189893406353893,1.1937159005313822,1.1894248053935,1.1683425367208917,1.1581875322227164,1.160786210542662,1.1741913100910437
YAL007C,1.00942229693159,1.0474313785950355,1.0871758845306063,1.1839195779276275,1.195989850258783,1.1802336111336245,1.199904846260795,1.1862637724950909,1.189893406353893,1.1937159005313824,1.1894248053934997,1.1683425367208917,1.1581875322227164,1.160786210542662,1.1741913100910435
YAL005C,1.0082927507237844,1.042374807955143,1.0738067959479474,1.1656112678685622,1.1853394462978477,1.1771973431872291,1.1978204852118017,1.1807194680715891,1.1787417449270494,1.1787783731349495,1.175972587719575,1.1594109161078603,1.1513711538487887,1.152923086893508,1.1640023580825802
YAL003W,1.0082927507237844,1.042374807955143,1.0738067959479471,1.1656112678685622,1.1853394462978477,1.1771973431872294,1.1978204852118017,1.1807194680715893,1.1787417449270499,1.1787783731349495,1.1759725877195748,1.1594109161078603,1.1513711538487885,1.1529230868935085,1.16400235808258
YAL002W,1.007618886654922,1.0395561222795633,1.0668416602063884,1.156646632413884,1.1803920491659394,1.1758149539877474,1.1967089701340738,1.1777428010437985,1.1729615119692616,1.1712663987928433,1.1693596667322816,1.1550419396571359,1.1479450783803742,1.148891658253926,1.1588006603824788
YAL001C,1.0068619640834071,1.036532210950679,1.0597006200523442,1.1478268103666616,1.1756903510006296,1.1745130321932422,1.195542363891886,1.174623516147837,1.1670465215226336,1.1637319915349646,1.1628247233516413,1.1507336143852929,1.1445009963787522,1.1447893454121338,1.1535261013179987
YAR002W,1.0068619640834071,1.036532210950679,1.059700620052344,1.1478268103666616,1.1756903510006296,1.1745130321932424,1.195542363891886,1.1746235161478369,1.1670465215226333,1.1637319915349649,1.162824723351641,1.1507336143852929,1.1445009963787525,1.144789345412134,1.1535261013179987
YAR002C-A,1.0068619640834071,1.0365322109506794,1.0597006200523442,1.1478268103666616,1.1756903510006296,1.1745130321932424,1.195542363891886,1.1746235161478369,1.1670465215226336,1.1637319915349649,1.162824723351641,1.150733614385293,1.1445009963787522,1.144789345412134,1.1535261013179985
YAR003W,1.0068619640834071,1.036532210950679,1.0597006200523442,1.1478268103666616,1.1756903510006296,1.1745130321932427,1.1955423638918863,1.174623516147837,1.1670465215226333,1.1637319915349646,1.162824723351641,1.1507336143852929,1.1445009963787525,1.144789345412134,1.1535261013179985
YAR007C,1.0068619640834071,1.0365322109506792,1.0597006200523442,1.1478268103666616,1.1756903510006298,1.1745130321932424,1.1955423638918863,1.1746235161478373,1.1670465215226336,1.163731991534965,1.1628247233516413,1.150733614385293,1.1445009963787522,1.1447893454121338,1.1535261013179987
YAR008W,1.0068619640834071,1.036532210950679,1.0597006200523442,1.1478268103666613,1.1756903510006294,1.1745130321932424,1.1955423638918863,1.1746235161478369,1.1670465215226333,1.1637319915349649,1.162824723351641,1.1507336143852929,1.1445009963787525,1.1447893454121338,1.1535261013179983
YAR014C,1.007618886654922,1.0395561222795633,1.0668416602063886,1.156646632413884,1.1803920491659396,1.1758149539877472,1.1967089701340736,1.177742801043798,1.1729615119692616,1.1712663987928436,1.1693596667322819,1.1550419396571359,1.1479450783803737,1.148891658253926,1.158800660382479
YAR015W,1.007618886654922,1.0395561222795635,1.0668416602063884,1.156646632413884,1.1803920491659394,1.1758149539877472,1.1967089701340738,1.1777428010437985,1.1729615119692614,1.1712663987928436,1.1693596667322816,1.1550419396571359,1.147945078380374,1.148891658253926,1.158800660382479
YAR018C,1.0068619640834073,1.036532210950679,1.059700620052344,1.1478268103666616,1.1756903510006296,1.1745130321932424,1.195542363891886,1.174623516147837,1.1670465215226333,1.1637319915349646,1.162824723351641,1.1507336143852929,1.1445009963787525,1.1447893454121338,1.1535261013179987
YAR019C,1.006013839424572,1.033296027369849,1.0523963929830549,1.1391686101838023,1.1712310159808554,1.1732846451714918,1.1943144231886564,1.1713584555076386,1.161000880667214,1.1561833217854522,1.156372277760337,1.1464846696594841,1.1410357950487529,1.1406148044863025,1.148180083509385
YAR020C,1.0068619640834071,1.036532210950679,1.0597006200523442,1.1478268103666616,1.1756903510006296,1.1745130321932427,1.1955423638918858,1.1746235161478369,1.1670465215226336,1.1637319915349649,1.1628247233516409,1.1507336143852929,1.1445009963787527,1.144789345412134,1.1535261013179985
YAR023C,1.0068619640834073,1.0365322109506792,1.059700620052344,1.1478268103666616,1.1756903510006298,1.1745130321932427,1.195542363891886,1.174623516147837,1.1670465215226336,1.1637319915349646,1.162824723351641,1.1507336143852926,1.1445009963787525,1.1447893454121338,1.1535261013179985
YAR027W,1.007618886654922,1.0395561222795633,1.0668416602063886,1.156646632413884,1.1803920491659394,1.1758149539877474,1.1967089701340738,1.1777428010437985,1.1729615119692616,1.1712663987928436,1.1693596667322816,1.1550419396571356,1.1479450783803742,1.1488916582539261,1.1588006603824788
YAR028W,1.0076188866549223,1.0395561222795635,1.0668416602063884,1.1566466324138838,1.1803920491659394,1.1758149539877472,1.196708970134074,1.1777428010437982,1.1729615119692618,1.1712663987928438,1.1693596667322819,1.1550419396571356,1.147945078380374,1.148891658253926,1.1588006603824788
YAR029W,1.0068619640834071,1.036532210950679,1.0597006200523442,1.1478268103666611,1.1756903510006294,1.1745130321932424,1.1955423638918863,1.1746235161478369,1.1670465215226336,1.1637319915349649,1.162824723351641,1.1507336143852926,1.1445009963787525,1.144789345412134,1.1535261013179983
YAR031W,1.0068619640834071,1.0365322109506787,1.0597006200523442,1.1478268103666616,1.1756903510006296,1.1745130321932427,1.195542363891886,1.174623516147837,1.1670465215226336,1.163731991534965,1.1628247233516413,1.150733614385293,1.1445009963787522,1.144789345412134,1.1535261013179987
YAR033W,1.0068619640834071,1.0365322109506792,1.059700620052344,1.1478268103666616,1.1756903510006298,1.1745130321932427,1.1955423638918858,1.1746235161478373,1.1670465215226333,1.1637319915349649,1.1628247233516413,1.1507336143852929,1.1445009963787525,1.144789345412134,1.1535261013179987
YAR035W,1.008891540393677,1.0449973339149652,1.080588429084539,1.1747083783997445,1.1905380923414934,1.1786679320885518,1.1988837412583881,1.1835586204827417,1.184386858913472,1.18626422841795,1.1826626323437799,1.1638441740348642,1.1547843060442142,1.1568874379627756,1.169132971772351
YAR035C-A,1.0094222969315894,1.0474313785950358,1.0871758845306065,1.183919577927628,1.1959898502587831,1.1802336111336247,1.1999048462607949,1.1862637724950906,1.1898934063538928,1.1937159005313822,1.1894248053934997,1.1683425367208922,1.1581875322227164,1.1607862105426623,1.174191310091044
YAR042W,1.0094222969315898,1.0474313785950358,1.0871758845306063,1.1839195779276275,1.1959898502587831,1.1802336111336245,1.1999048462607944,1.1862637724950906,1.1898934063538928,1.1937159005313824,1.1894248053934997,1.168342536720892,1.1581875322227164,1.1607862105426618,1.1741913100910437
YAR050W,1.0098916785770213,1.0496854180556277,1.0935609657292646,1.1932275622948538,1.2016966936538946,1.1819014885272916,1.2008900690949913,1.1888392053141992,1.1952594357346227,1.2011268914200048,1.1962551776124786,1.1729074482591246,1.1615844383562446,1.16462178051553,1.1791773259431944
YBL107C,1.0094222969315898,1.0474313785950358,1.0871758845306063,1.1839195779276277,1.195989850258783,1.1802336111336242,1.1999048462607946,1.1862637724950906,1.1898934063538928,1.1937159005313822,1.1894248053934997,1.168342536720892,1.1581875322227166,1.1607862105426623,1.174191310091044
YBL106C,1.0098916785770213,1.0496854180556274,1.0935609657292646,1.1932275622948543,1.2016966936538949,1.181901488527292,1.2008900690949913,1.1888392053141994,1.195259435734623,1.2011268914200048,1.196255177612479,1.1729074482591242,1.1615844383562444,1.16462178051553,1.1791773259431944
YBL105C,1.0103058370502422,1.051768079620329,1.099736584705874,1.202614454327358,1.2076597083727454,1.1836786113253015,1.2018456158649096,1.1912893504762216,1.200483338589295,1.2084908052255419,1.203149602174717,1.1775401170652608,1.1649785551425305,1.1683965935882734,1.1840910840813677
YBL104C,1.0103058370502425,1.0517680796203293,1.099736584705874,1.202614454327358,1.2076597083727456,1.1836786113253013,1.2018456158649098,1.191289350476222,1.200483338589295,1.2084908052255414,1.203149602174717,1.1775401170652608,1.1649785551425307,1.1683965935882734,1.1840910840813679
YBL103C,1.0103058370502425,1.0517680796203293,1.099736584705874,1.202614454327358,1.2076597083727454,1.183678611325301,1.2018456158649096,1.1912893504762219,1.200483338589295,1.2084908052255419,1.203149602174717,1.177540117065261,1.1649785551425305,1.1683965935882734,1.1840910840813674
YBL102W,1.0103058370502425,1.051768079620329,1.0997365847058742,1.2026144543273583,1.2076597083727454,1.1836786113253013,1.2018456158649096,1.1912893504762216,1.200483338589295,1.2084908052255414,1.203149602174717,1.1775401170652608,1.1649785551425307,1.1683965935882732,1.1840910840813677
YBL101C,1.0098916785770213,1.0496854180556277,1.0935609657292649,1.193227562294854,1.2016966936538946,1.1819014885272916,1.2008900690949913,1.1888392053141992,1.195259435734623,1.2011268914200046,1.1962551776124788,1.1729074482591244,1.1615844383562448,1.16462178051553,1.1791773259431946
YBL100W-C,1.0098916785770213,1.0496854180556277,1.0935609657292646,1.193227562294854,1.2016966936538944,1.1819014885272918,1.200890069094991,1.1888392053141992,1.1952594357346227,1.2011268914200044,1.1962551776124786,1.1729074482591242,1.1615844383562448,1.16462178051553,1.1791773259431944
YBL099W,1.0098916785770213,1.0496854180556277,1.0935609657292646,1.193227562294854,1.2016966936538949,1.1819014885272916,1.2008900690949913,1.1888392053141987,1.1952594357346225,1.201126891420005,1.1962551776124788,1.1729074482591246,1.1615844383562446,1.1646217805155297,1.1791773259431944
YBL098W,1.0094222969315898,1.0474313785950358,1.0871758845306063,1.1839195779276275,1.195989850258783,1.1802336111336245,1.1999048462607946,1.1862637724950906,1.1898934063538928,1.1937159005313822,1.1894248053934997,1.1683425367208922,1.1581875322227164,1.160786210542662,1.174191310091044
YBL097W,1.0094222969315898,1.0474313785950358,1.087175884530606,1.1839195779276277,1.1959898502587827,1.1802336111336247,1.1999048462607949,1.186263772495091,1.189893406353893,1.1937159005313822,1.1894248053934997,1.1683425367208917,1.1581875322227166,1.160786210542662,1.1741913100910437
YBL095W,1.0082927507237842,1.042374807955143,1.0738067959479471,1.165611267868562,1.185339446297848,1.1771973431872294,1.197820485211802,1.1807194680715893,1.1787417449270496,1.1787783731349495,1.1759725877195748,1.1594109161078605,1.1513711538487887,1.1529230868935083,1.16400235808258
YBL093C,1.0082927507237842,1.0423748079551427,1.0738067959479471,1.1656112678685622,1.1853394462978477,1.1771973431872296,1.1978204852118017,1.1807194680715891,1.1787417449270496,1.1787783731349493,1.175972587719575,1.1594109161078603,1.1513711538487887,1.1529230868935085,1.16400235808258
YBL092W,1.007618886654922,1.0395561222795633,1.0668416602063886,1.1566466324138838,1.1803920491659394,1.1758149539877474,1.1967089701340736,1.177742801043798,1.1729615119692618,1.1712663987928433,1.1693596667322816,1.1550419396571356,1.147945078380374,1.148891658253926,1.158800660382479
YBL091C-A,1.0076188866549223,1.0395561222795633,1.0668416602063886,1.1566466324138835,1.1803920491659396,1.1758149539877472,1.1967089701340738,1.177742801043798,1.1729615119692616,1.1712663987928436,1.1693596667322819,1.1550419396571356,1.1479450783803737,1.1488916582539261,1.158800660382479
