orf_name,0,10,20,30,40,50,60,70,80,90,100,110,120,130,140
YAL044W-A,1.0124131892628787,1.059846859909669,1.1204051656548493,1.2281541197408516,1.2209544273858088,1.1874773763410924,1.2049216807884624,1.1994011268728189,1.2168757806307875,1.2294974380049302,1.220954925999386,1.189083751056797,1.1740708269214724,1.1792865441830742,1.198379035597399
YAL044C,1.0124131892628787,1.0598468599096689,1.1204051656548493,1.2281541197408519,1.220954427385809,1.1874773763410924,1.2049216807884626,1.1994011268728189,1.2168757806307875,1.2294974380049302,1.2209549259993862,1.189083751056797,1.1740708269214726,1.1792865441830742,1.1983790355973987
YAL043C,1.01032762949544,1.0503524299230333,1.0946554399618185,1.1924065229658949,1.2005825774667014,1.181874751975046,1.2011903234053598,1.1892544942286605,1.1958282988904965,1.2009326831571372,1.1955287109627664,1.1725485540579228,1.1615801267477894,1.1648106889010486,1.1794096551967328
YAL042W,1.01032762949544,1.0503524299230333,1.0946554399618182,1.1924065229658947,1.2005825774667014,1.181874751975046,1.20119032340536,1.1892544942286607,1.1958282988904965,1.2009326831571372,1.1955287109627661,1.172548554057923,1.1615801267477894,1.164810688901048,1.1794096551967326
YAL041W,1.01032762949544,1.0503524299230331,1.0946554399618185,1.192406522965895,1.2005825774667014,1.1818747519750463,1.2011903234053602,1.189254494228661,1.1958282988904962,1.2009326831571374,1.1955287109627664,1.1725485540579228,1.1615801267477897,1.1648106889010483,1.1794096551967326
YAL040C,1.009641348923739,1.0475372669324792,1.0877836434645225,1.183756917491071,1.1960511957331041,1.1806680533774645,1.2001580679109423,1.1864164548026517,1.19025647071945,1.1937227383854083,1.1893381410605726,1.1685542845701955,1.158430285602717,1.1610440535179722,1.1745066210848056
YAL039C,1.009641348923739,1.047537266932479,1.0877836434645227,1.1837569174910707,1.1960511957331041,1.1806680533774643,1.2001580679109427,1.1864164548026517,1.19025647071945,1.1937227383854083,1.1893381410605726,1.1685542845701957,1.1584302856027173,1.1610440535179718,1.1745066210848052
YAL038W,1.0096413489237388,1.047537266932479,1.0877836434645227,1.1837569174910711,1.1960511957331037,1.1806680533774647,1.2001580679109423,1.186416454802652,1.1902564707194503,1.193722738385408,1.1893381410605726,1.168554284570196,1.1584302856027173,1.1610440535179718,1.1745066210848052
YAL037C-A,1.01032762949544,1.0503524299230331,1.094655439961818,1.1924065229658947,1.2005825774667014,1.181874751975046,1.2011903234053602,1.1892544942286607,1.1958282988904965,1.2009326831571374,1.1955287109627664,1.172548554057923,1.1615801267477894,1.1648106889010483,1.179409655196733
YAL037W,1.01032762949544,1.0503524299230333,1.0946554399618185,1.1924065229658949,1.2005825774667014,1.181874751975046,1.2011903234053602,1.1892544942286607,1.1958282988904965,1.2009326831571374,1.1955287109627664,1.1725485540579228,1.1615801267477897,1.1648106889010483,1.1794096551967328
YAL036C,1.01032762949544,1.0503524299230333,1.0946554399618185,1.1924065229658949,1.2005825774667012,1.1818747519750459,1.20119032340536,1.1892544942286607,1.1958282988904962,1.2009326831571374,1.1955287109627661,1.1725485540579228,1.1615801267477894,1.1648106889010486,1.179409655196733
YAL035W,1.01032762949544,1.0503524299230331,1.0946554399618182,1.1924065229658949,1.2005825774667014,1.181874751975046,1.20119032340536,1.1892544942286605,1.1958282988904965,1.2009326831571374,1.1955287109627661,1.1725485540579228,1.1615801267477894,1.1648106889010483,1.1794096551967326
YAL034W-A,1.0119786793176455,1.0577238391734127,1.114244233342447,1.2190748410732708,1.2155204854395734,1.1859487849558947,1.2040382240991307,1.1970383883945281,1.2118038149823054,1.2224091201891485,1.2145054834085878,1.1848637582745218,1.1709585377506655,1.1757524360101999,1.1937334892168243
YAL034C,1.0127988925918616,1.061815780814464,1.126372688547687,1.2373048728092069,1.2266190527876635,1.1891012844582738,1.205780915404491,1.201654696737078,1.221820113149321,1.2365432142018526,1.2274622808773399,1.1933641329382842,1.1771819458315302,1.1827684334675783,1.2029613813168374
YAL033W,1.0127988925918614,1.0618157808144641,1.1263726885476868,1.2373048728092069,1.2266190527876633,1.1891012844582738,1.2057809154044912,1.2016546967370783,1.2218201131493212,1.2365432142018526,1.2274622808773399,1.1933641329382845,1.17718194583153,1.1827684334675785,1.2029613813168372
YAL032C,1.013442350565643,1.065319827292383,1.1377031518522343,1.2557482068561188,1.2386349112548063,1.1926563467542663,1.2074459585787682,1.2058478820125516,1.2313178540314964,1.250479770112839,1.2406302739665254,1.2021054432161329,1.1834093820996763,1.1895811073915685,1.2119333919462838
YAL031C,1.013708652880392,1.0668703985904362,1.143059924161207,1.265009542545068,1.244984968646632,1.1945989591633963,1.2082618078598195,1.207795887236349,1.235870994071941,1.257361537404205,1.2472843603082135,1.2065682596139926,1.1865318076722666,1.1929169372466306,1.2163245796049988
YAL030W,1.0137086528803918,1.066870398590436,1.1430599241612065,1.265009542545068,1.2449849686466323,1.1945989591633965,1.2082618078598195,1.207795887236349,1.235870994071941,1.2573615374042053,1.2472843603082135,1.2065682596139928,1.1865318076722664,1.1929169372466306,1.2163245796049986
YAL029C,1.0139430070392015,1.0682962110247687,1.148206234842669,1.2742724186577281,1.2515583306476084,1.1966582872188951,1.2090728213865245,1.2096497370481816,1.240292019214013,1.2641769928490854,1.2539778220937268,1.2110916160419833,1.1896626832607529,1.1962078011529762,1.220651889252854
YAL028W,1.013943007039202,1.068296211024769,1.1482062348426687,1.2742724186577286,1.2515583306476084,1.196658287218895,1.2090728213865245,1.2096497370481811,1.2402920192140132,1.2641769928490856,1.2539778220937268,1.2110916160419836,1.189662683260753,1.1962078011529762,1.2206518892528542
YAL027W,1.0139430070392017,1.0682962110247685,1.1482062348426685,1.2742724186577283,1.2515583306476086,1.196658287218895,1.2090728213865245,1.2096497370481811,1.240292019214013,1.2641769928490856,1.2539778220937268,1.2110916160419836,1.1896626832607529,1.1962078011529762,1.220651889252854
YAL026C,1.013943007039202,1.0682962110247685,1.1482062348426687,1.2742724186577281,1.2515583306476084,1.1966582872188951,1.2090728213865245,1.2096497370481814,1.2402920192140134,1.2641769928490858,1.2539778220937268,1.2110916160419833,1.1896626832607529,1.1962078011529764,1.220651889252854
YAL025C,1.0137086528803922,1.066870398590436,1.1430599241612067,1.2650095425450678,1.244984968646632,1.1945989591633965,1.2082618078598195,1.207795887236349,1.235870994071941,1.2573615374042053,1.2472843603082133,1.2065682596139928,1.1865318076722664,1.1929169372466306,1.2163245796049988
YAL024C,1.0131404923227287,1.0636376949912898,1.1321404391244494,1.2465090347351093,1.23251324600142,1.190825873822045,1.2066207455758893,1.2038024406736483,1.226634710787061,1.2435395669115032,1.2340224841371554,1.1977048082183777,1.1802940897964538,1.1861994700818648,1.2074797214066222
YAL023C,1.0127988925918614,1.061815780814464,1.126372688547687,1.2373048728092066,1.2266190527876635,1.1891012844582736,1.2057809154044912,1.2016546967370783,1.2218201131493214,1.2365432142018526,1.2274622808773399,1.193364132938285,1.1771819458315302,1.1827684334675783,1.2029613813168376
YAL022C,1.0127988925918614,1.061815780814464,1.126372688547687,1.2373048728092064,1.2266190527876637,1.1891012844582738,1.2057809154044914,1.2016546967370783,1.221820113149321,1.2365432142018526,1.2274622808773399,1.1933641329382845,1.1771819458315302,1.182768433467578,1.2029613813168374
YAL021C,1.0114899904853523,1.0554383480283904,1.107893334892455,1.2100790856179378,1.2103142260335904,1.1845091416532036,1.2031251285630582,1.1945617624464433,1.2066034271752097,1.2152808299454643,1.2081148468322231,1.1807014441145884,1.167840881207546,1.1721625888014255,1.189022739754623
YAL020C,1.0114899904853523,1.0554383480283904,1.1078933348924551,1.2100790856179375,1.2103142260335904,1.1845091416532039,1.203125128563058,1.1945617624464433,1.2066034271752097,1.2152808299454645,1.2081148468322234,1.1807014441145887,1.167840881207546,1.1721625888014258,1.1890227397546227
YAL019W,1.0114899904853523,1.0554383480283902,1.1078933348924551,1.2100790856179375,1.2103142260335906,1.1845091416532039,1.2031251285630582,1.1945617624464433,1.2066034271752097,1.2152808299454647,1.208114846832223,1.1807014441145887,1.167840881207546,1.1721625888014253,1.1890227397546225
YAL018C,1.0109416046503341,1.0529834289947326,1.1013606543074868,1.2011841028210715,1.2053353246521201,1.1831529866957349,1.2021774748725151,1.1919681041238979,1.201277249473107,1.2081196298274688,1.2017877548461158,1.1765965423827764,1.1647155346575184,1.1685157289771275,1.1842477572967804
YAL017W,1.0109416046503341,1.0529834289947326,1.1013606543074865,1.2011841028210715,1.2053353246521201,1.1831529866957347,1.2021774748725151,1.191968104123898,1.2012772494731072,1.2081196298274688,1.2017877548461158,1.1765965423827767,1.1647155346575184,1.1685157289771275,1.1842477572967807
YAL016W,1.0096413489237388,1.0475372669324792,1.0877836434645225,1.1837569174910707,1.196051195733104,1.1806680533774645,1.2001580679109425,1.1864164548026517,1.19025647071945,1.193722738385408,1.1893381410605723,1.1685542845701955,1.1584302856027173,1.1610440535179718,1.1745066210848052
YAL015C,1.0080243349218219,1.0413302106636013,1.0735851429084655,1.166902243765549,1.1876420945678983,1.1784467781991448,1.1979380553562322,1.18035676338125,1.1787587671936344,1.1792629421453777,1.1771786668459285,1.1607232686662763,1.1520774120056188,1.1533219222785633,1.1645110233341627
YAL014C,1.0080243349218219,1.0413302106636013,1.0735851429084655,1.166902243765549,1.1876420945678983,1.1784467781991446,1.1979380553562318,1.1803567633812502,1.1787587671936348,1.1792629421453777,1.1771786668459283,1.1607232686662758,1.152077412005619,1.1533219222785633,1.1645110233341627
YAL013W,1.008024334921822,1.041330210663601,1.0735851429084657,1.1669022437655492,1.187642094567898,1.1784467781991452,1.1979380553562322,1.1803567633812502,1.1787587671936348,1.179262942145378,1.1771786668459283,1.160723268666276,1.1520774120056185,1.1533219222785633,1.1645110233341627
YAL012W,1.0080243349218219,1.041330210663601,1.0735851429084655,1.166902243765549,1.1876420945678985,1.1784467781991448,1.1979380553562324,1.1803567633812502,1.1787587671936348,1.1792629421453777,1.1771786668459288,1.1607232686662758,1.1520774120056185,1.1533219222785636,1.164511023334163
YAL011W,1.0080243349218219,1.041330210663601,1.0735851429084655,1.1669022437655492,1.187642094567898,1.178446778199145,1.1979380553562322,1.1803567633812502,1.1787587671936348,1.179262942145378,1.1771786668459285,1.160723268666276,1.1520774120056188,1.1533219222785633,1.1645110233341627
YAL010C,1.008024334921822,1.0413302106636013,1.0735851429084655,1.1669022437655487,1.1876420945678983,1.1784467781991448,1.1979380553562322,1.1803567633812502,1.1787587671936348,1.1792629421453775,1.1771786668459283,1.160723268666276,1.1520774120056188,1.1533219222785633,1.164511023334163
YAL009W,1.0080243349218219,1.0413302106636015,1.0735851429084655,1.166902243765549,1.187642094567898,1.1784467781991446,1.1979380553562322,1.18035676338125,1.1787587671936348,1.1792629421453775,1.1771786668459285,1.160723268666276,1.1520774120056185,1.1533219222785631,1.164511023334163
YAL008W,1.0080243349218216,1.0413302106636013,1.0735851429084655,1.166902243765549,1.1876420945678983,1.1784467781991446,1.1979380553562322,1.1803567633812502,1.1787587671936348,1.1792629421453777,1.1771786668459285,1.1607232686662758,1.1520774120056185,1.1533219222785633,1.164511023334163
YAL007C,1.008024334921822,1.041330210663601,1.0735851429084657,1.1669022437655487,1.187642094567898,1.1784467781991448,1.1979380553562324,1.1803567633812502,1.1787587671936346,1.1792629421453777,1.1771786668459288,1.160723268666276,1.1520774120056183,1.1533219222785633,1.1645110233341627
YAL005C,1.0048700264805965,1.0304869649765063,1.0513136213843939,1.1429058950741655,1.1765922794605286,1.1755059120254552,1.1941385709857995,1.170263701623431,1.1606683895162813,1.157556132816676,1.1595257825687828,1.1493373155322852,1.1423654279657915,1.1412392788385182,1.149047700703617
YAL003W,1.0048700264805965,1.0304869649765063,1.0513136213843937,1.1429058950741653,1.1765922794605284,1.175505912025455,1.1941385709857997,1.1702637016234312,1.160668389516282,1.157556132816676,1.1595257825687828,1.1493373155322855,1.1423654279657915,1.141239278838518,1.1490477007036173
YAL002W,1.003589750875274,1.0264433605005925,1.0436794867716532,1.135291558024378,1.1733046770583142,1.1746062034177498,1.1927251779736943,1.1666215707303256,1.154426797281985,1.15033885053535,1.1538056598974742,1.1456285991106976,1.1390663558447462,1.1370722792409325,1.1437701980077393
YAL001C,1.0035897508752742,1.0264433605005927,1.0436794867716535,1.1352915580243779,1.173304677058314,1.1746062034177496,1.1927251779736943,1.1666215707303258,1.1544267972819853,1.15033885053535,1.1538056598974742,1.1456285991106974,1.139066355844746,1.1370722792409325,1.1437701980077395
YAR002W,1.0035897508752742,1.0264433605005927,1.0436794867716532,1.1352915580243779,1.1733046770583142,1.17460620341775,1.1927251779736945,1.1666215707303258,1.1544267972819853,1.1503388505353505,1.153805659897474,1.1456285991106974,1.139066355844746,1.1370722792409327,1.1437701980077395
YAR002C-A,1.0021794521164387,1.0221785658509082,1.0359629581168335,1.1278844998962376,1.1702050479380064,1.173736930935276,1.1912292583046018,1.1628371352928755,1.1480861998756087,1.1431405458458432,1.1481705063889984,1.1419589143077127,1.1357311129246812,1.1328334096759731,1.1384326300168224
YAR003W,1.0021794521164387,1.022178565850908,1.0359629581168337,1.1278844998962376,1.1702050479380066,1.1737369309352763,1.1912292583046022,1.1628371352928757,1.1480861998756084,1.1431405458458432,1.1481705063889986,1.141958914307713,1.1357311129246814,1.1328334096759733,1.1384326300168224
YAR007C,1.0021794521164384,1.022178565850908,1.0359629581168335,1.1278844998962376,1.1702050479380064,1.173736930935276,1.1912292583046022,1.1628371352928755,1.1480861998756084,1.1431405458458432,1.1481705063889984,1.1419589143077127,1.1357311129246812,1.132833409675973,1.1384326300168224
YAR008W,1.0021794521164384,1.022178565850908,1.0359629581168337,1.1278844998962376,1.1702050479380062,1.173736930935276,1.1912292583046022,1.1628371352928757,1.1480861998756084,1.1431405458458432,1.1481705063889984,1.141958914307713,1.1357311129246814,1.1328334096759731,1.1384326300168224
YAR014C,1.0021794521164387,1.0221785658509082,1.0359629581168337,1.1278844998962378,1.1702050479380066,1.1737369309352763,1.191229258304602,1.1628371352928755,1.1480861998756084,1.1431405458458435,1.1481705063889986,1.141958914307713,1.1357311129246812,1.1328334096759731,1.1384326300168224
YAR015W,1.0021794521164387,1.022178565850908,1.0359629581168335,1.1278844998962378,1.1702050479380064,1.173736930935276,1.191229258304602,1.1628371352928755,1.1480861998756082,1.1431405458458432,1.1481705063889984,1.1419589143077127,1.1357311129246814,1.1328334096759731,1.1384326300168224
YAR018C,1.0021794521164387,1.022178565850908,1.0359629581168337,1.1278844998962378,1.1702050479380064,1.1737369309352763,1.1912292583046022,1.1628371352928755,1.1480861998756084,1.1431405458458432,1.1481705063889986,1.1419589143077127,1.1357311129246812,1.1328334096759731,1.1384326300168226
YAR019C,1.0021794521164387,1.0221785658509077,1.0359629581168337,1.1278844998962378,1.1702050479380066,1.173736930935276,1.191229258304602,1.1628371352928755,1.1480861998756084,1.1431405458458435,1.1481705063889984,1.141958914307713,1.1357311129246814,1.1328334096759731,1.1384326300168222
YAR020C,1.003589750875274,1.0264433605005925,1.0436794867716532,1.1352915580243779,1.1733046770583142,1.1746062034177496,1.1927251779736943,1.1666215707303258,1.1544267972819855,1.1503388505353502,1.1538056598974742,1.1456285991106974,1.139066355844746,1.1370722792409325,1.1437701980077393
YAR023C,1.0048700264805965,1.0304869649765063,1.0513136213843937,1.1429058950741653,1.1765922794605286,1.175505912025455,1.1941385709857992,1.1702637016234307,1.1606683895162817,1.157556132816676,1.1595257825687828,1.1493373155322852,1.1423654279657915,1.1412392788385182,1.149047700703617
YAR027W,1.007078260306865,1.0379253454877724,1.0662786017197536,1.1587202195021347,1.1837549826302718,1.1774201760450085,1.1967394365807287,1.1771286001826595,1.172837401324436,1.1720232100820112,1.171213520102517,1.1568817811441685,1.1488673829804115,1.1493622222828852,1.1594182629354914
YAR028W,1.007078260306865,1.0379253454877724,1.0662786017197536,1.1587202195021344,1.183754982630272,1.1774201760450083,1.196739436580729,1.1771286001826597,1.1728374013244363,1.1720232100820114,1.1712135201025171,1.1568817811441687,1.1488673829804115,1.1493622222828854,1.1594182629354914
YAR029W,1.0048700264805963,1.030486964976506,1.0513136213843937,1.142905895074165,1.1765922794605284,1.175505912025455,1.1941385709858,1.1702637016234312,1.160668389516282,1.1575561328166757,1.1595257825687828,1.1493373155322852,1.1423654279657918,1.1412392788385184,1.149047700703617
YAR031W,1.0048700264805963,1.030486964976506,1.0513136213843939,1.1429058950741655,1.1765922794605284,1.1755059120254552,1.1941385709857995,1.1702637016234312,1.160668389516282,1.157556132816676,1.1595257825687828,1.1493373155322855,1.1423654279657915,1.1412392788385184,1.1490477007036173
YAR033W,1.0048700264805963,1.0304869649765063,1.0513136213843937,1.1429058950741653,1.1765922794605284,1.1755059120254552,1.1941385709857992,1.1702637016234312,1.1606683895162817,1.1575561328166761,1.1595257825687826,1.1493373155322855,1.1423654279657918,1.1412392788385184,1.149047700703617
YAR035W,1.008024334921822,1.0413302106636013,1.0735851429084655,1.166902243765549,1.1876420945678983,1.1784467781991446,1.197938055356232,1.1803567633812502,1.1787587671936348,1.1792629421453777,1.1771786668459283,1.1607232686662758,1.1520774120056185,1.1533219222785636,1.164511023334163
YAR035C-A,1.0088759753473335,1.044531755046305,1.0807562353045437,1.175250654670714,1.191738758451354,1.1795272869236548,1.199075662460547,1.1834513367448765,1.1845653171101753,1.1864970568863697,1.1832201727433083,1.164612881265632,1.1552635442430133,1.1572147733017597,1.169539935816924
YAR042W,1.0088759753473335,1.0445317550463047,1.0807562353045437,1.1752506546707142,1.1917387584513541,1.1795272869236546,1.1990756624605465,1.1834513367448767,1.184565317110175,1.1864970568863697,1.183220172743308,1.1646128812656316,1.155263544243013,1.1572147733017595,1.1695399358169238
YAR050W,1.009641348923739,1.047537266932479,1.0877836434645225,1.183756917491071,1.196051195733104,1.1806680533774645,1.2001580679109425,1.186416454802652,1.19025647071945,1.1937227383854085,1.1893381410605723,1.1685542845701957,1.1584302856027173,1.1610440535179718,1.1745066210848052
YBL107C,1.0103276294954397,1.0503524299230333,1.0946554399618182,1.1924065229658949,1.2005825774667012,1.1818747519750459,1.20119032340536,1.1892544942286605,1.1958282988904965,1.2009326831571374,1.1955287109627661,1.1725485540579228,1.1615801267477897,1.1648106889010486,1.179409655196733
YBL106C,1.010941604650334,1.0529834289947329,1.1013606543074868,1.2011841028210717,1.2053353246521203,1.1831529866957349,1.2021774748725151,1.191968104123898,1.2012772494731072,1.2081196298274686,1.2017877548461158,1.1765965423827767,1.1647155346575184,1.1685157289771275,1.1842477572967804
YBL105C,1.011489990485352,1.0554383480283902,1.107893334892455,1.2100790856179375,1.2103142260335904,1.1845091416532036,1.203125128563058,1.194561762446443,1.2066034271752097,1.2152808299454645,1.2081148468322234,1.1807014441145887,1.167840881207546,1.1721625888014253,1.1890227397546225
YBL104C,1.011489990485352,1.0554383480283902,1.107893334892455,1.2100790856179378,1.2103142260335906,1.1845091416532039,1.203125128563058,1.1945617624464433,1.2066034271752097,1.2152808299454643,1.2081148468322234,1.1807014441145887,1.167840881207546,1.1721625888014255,1.1890227397546227
YBL103C,1.0119786793176453,1.057723839173413,1.114244233342447,1.2190748410732708,1.2155204854395734,1.1859487849558952,1.2040382240991305,1.197038388394528,1.2118038149823054,1.222409120189148,1.2145054834085878,1.1848637582745216,1.1709585377506653,1.1757524360102,1.1937334892168243
YBL102W,1.0119786793176455,1.057723839173413,1.114244233342447,1.2190748410732708,1.2155204854395731,1.185948784955895,1.204038224099131,1.1970383883945277,1.2118038149823054,1.2224091201891483,1.2145054834085875,1.184863758274522,1.1709585377506655,1.1757524360102,1.1937334892168248
YBL101C,1.010941604650334,1.0529834289947324,1.1013606543074865,1.2011841028210717,1.2053353246521203,1.1831529866957347,1.202177474872515,1.191968104123898,1.2012772494731072,1.2081196298274688,1.2017877548461158,1.1765965423827767,1.1647155346575184,1.1685157289771275,1.1842477572967807
YBL100W-C,1.010941604650334,1.0529834289947326,1.1013606543074868,1.2011841028210715,1.2053353246521203,1.1831529866957349,1.2021774748725151,1.1919681041238979,1.2012772494731072,1.2081196298274686,1.201787754846116,1.1765965423827764,1.1647155346575184,1.1685157289771277,1.1842477572967802
YBL099W,1.0109416046503341,1.0529834289947324,1.1013606543074868,1.2011841028210715,1.2053353246521203,1.1831529866957349,1.2021774748725151,1.1919681041238979,1.2012772494731068,1.208119629827469,1.2017877548461158,1.1765965423827769,1.1647155346575184,1.1685157289771273,1.1842477572967804
YBL098W,1.009641348923739,1.047537266932479,1.0877836434645227,1.183756917491071,1.1960511957331037,1.1806680533774647,1.2001580679109425,1.186416454802652,1.1902564707194498,1.1937227383854083,1.1893381410605728,1.1685542845701957,1.1584302856027173,1.1610440535179718,1.1745066210848052
YBL097W,1.009641348923739,1.047537266932479,1.0877836434645227,1.183756917491071,1.1960511957331037,1.1806680533774645,1.2001580679109425,1.1864164548026521,1.19025647071945,1.1937227383854085,1.1893381410605726,1.1685542845701957,1.1584302856027173,1.161044053517972,1.1745066210848052
YBL095W,1.007078260306865,1.037925345487772,1.0662786017197534,1.1587202195021347,1.1837549826302718,1.1774201760450085,1.1967394365807287,1.1771286001826595,1.172837401324436,1.1720232100820116,1.171213520102517,1.1568817811441687,1.1488673829804117,1.1493622222828852,1.1594182629354914
YBL093C,1.0070782603068653,1.0379253454877722,1.0662786017197534,1.1587202195021347,1.183754982630272,1.1774201760450085,1.1967394365807287,1.1771286001826595,1.1728374013244363,1.1720232100820114,1.1712135201025171,1.1568817811441687,1.1488673829804117,1.1493622222828854,1.1594182629354917
YBL092W,1.0060296476474937,1.0343123110560524,1.0588500293247707,1.150717482114278,1.180073290304578,1.1764417975498804,1.195474654004159,1.1737648167807015,1.1668056718577762,1.1647851750033054,1.1653281752212181,1.1530870042953623,1.1456309048471938,1.1453348892778723,1.1542632450891317
YBL091C-A,1.0048700264805963,1.0304869649765063,1.0513136213843939,1.142905895074165,1.1765922794605286,1.1755059120254552,1.1941385709857992,1.1702637016234307,1.1606683895162817,1.157556132816676,1.1595257825687828,1.1493373155322855,1.1423654279657918,1.1412392788385182,1.149047700703617
