chr,start,0,10,20,30,40,50,60,70,80,90,100,110,120,130,140,150
1,20000,1.6362221702327011,1.5660808767024548,1.3963740299402,1.4292388584811957,1.5442011374993052,1.5586346431333795,2.20998898870531,2.1796593524430476,1.8838043222990777,1.5581259641582363,1.7069985116108748,1.4860478191690194,1.3168937019124718,2.2102576222795824,2.65677961389361,2.5377758231284298
1,22000,1.8095473230528665,1.770781467877381,1.6353937274039279,1.6683349323933476,1.785607518418249,1.7366364222151693,2.445092163732844,2.3580734700636308,2.089674350178194,1.770124249809257,1.974974121313466,1.7260650277431375,1.5368358832867317,2.6231267562389666,3.1141984004628442,2.962540234905947
1,24000,1.8577040556080826,1.8914935466878302,1.6705324114122817,1.830332839137704,1.8117750024806287,1.7930741724252879,2.687551762546328,2.6239233561052564,2.101335796614101,1.8416613590598496,2.110783946535141,1.7221205124879095,1.603329546961095,2.6954070350647097,3.3125000448453576,3.151725620109144
1,26000,1.9969819655808871,2.057954789920775,1.7838240535919372,1.975200603563322,1.8783494659977544,1.8603406269557057,2.870001919208331,2.811419315475816,2.1621808498670148,1.9310057735089912,2.247422271040415,1.7879772259174473,1.745289629732396,2.894222374507416,3.6055099960015387,3.455045550448274
1,28000,2.0299092141430664,2.069292148964905,1.8167930900576252,1.9762630836125668,1.910595464153277,1.87206445144926,2.8403885207885353,2.7451549785537224,2.1440551521240088,1.9318145395902742,2.255052182852335,1.8155532227066218,1.7899467855277083,2.964577425085525,3.6477605734183594,3.513569126940235
1,30000,1.9013826569171175,1.8878440290724279,1.6061086172629517,1.8863532615427607,1.7461032921057493,1.7101736172249336,2.732079617923516,2.659832995719228,1.9425640292978061,1.7816597163797612,2.146447472131257,1.663983201993259,1.6727154049957356,2.8202485352887785,3.5008613247415066,3.284620645116102
1,32000,1.69476264677372,1.675265909833803,1.3731596179013954,1.7475602069412202,1.6248731190410464,1.6338620397850616,2.680994134275317,2.600173560360752,1.7670394017569668,1.6492562556716361,2.044089071474009,1.5432484833716262,1.602176706731837,2.6877695469445237,3.339250983615592,3.11528971779307
1,34000,1.7502166868428872,1.6904759665767481,1.416724590693249,1.7537607421656485,1.6859991991405932,1.685538478950546,2.706752986431078,2.6300807161452084,1.8290500405017414,1.691472830045618,2.094392751091985,1.6094610740499458,1.6752351816947368,2.8202279542584687,3.4707187005123443,3.1981483980038763
1,36000,1.8895018680503162,1.8006337829924963,1.49764275749094,1.8241360890128913,1.7771782553177986,1.782496485262726,2.829386291301221,2.7714592507692806,1.9777419210855434,1.763570593166527,2.1318475105945214,1.6972089577921898,1.6863473602405608,2.8457084706745555,3.4393933038817925,3.1890740722247872
1,38000,1.775145750626719,1.7245576479828397,1.3826117821076116,1.7461437204744288,1.6585723699036758,1.698760957770169,2.7622876517293995,2.717510211639981,1.855830569366954,1.6535573260540828,2.0361812221137154,1.5818593990323357,1.5955389407570582,2.693591726710609,3.283088919576255,2.9864700025605337
1,40000,1.7242165732044992,1.71215151205793,1.3801388760803137,1.665189288417346,1.6222417354015881,1.6686171431465517,2.676479249428915,2.6621686812210448,1.8198252709645226,1.6203462702677003,1.9836626938921935,1.5468220511223725,1.602058792240487,2.6707975178469705,3.2511000905661436,2.9722890957127897
1,42000,1.7815529653243412,1.75666759949675,1.4149126984192977,1.6369424172014024,1.6472931523982952,1.7196014045809451,2.7178734625622862,2.706198147533235,1.9282823901164303,1.700599843936176,2.0190284779740506,1.5992069928800425,1.676428367659928,2.7602002756882196,3.374222971225429,3.061744202824544
1,44000,1.6895212431243445,1.6681487152932057,1.3320609303028108,1.4985324211113422,1.5428613788315004,1.6347881748981212,2.567344136404134,2.574164828168463,1.8297045716425802,1.63319493341909,1.9181575241795767,1.5228834958403052,1.6249859365795378,2.6497329088812203,3.242154161779842,2.9285742496675105
1,46000,1.5309550148633386,1.4751986272176087,1.216645774033186,1.345732473371685,1.4875027846734783,1.5886721008030749,2.415913982514925,2.3866482545234704,1.75229330333689,1.599121721800546,1.8615423239111426,1.520955592469499,1.6517408542325025,2.70584623138421,3.3043885530739723,2.915141485280131
1,48000,1.7455742978729953,1.6558718594674644,1.3493979742006792,1.4805658734388667,1.5878044581230693,1.6973080594924936,2.6315363922615242,2.642318474049398,1.9404883171827136,1.7495199271648374,2.0048199271342217,1.6387496246636526,1.7680676779688915,2.923785940343424,3.615367199070231,3.211095761348517
1,50000,1.6470763193612858,1.6001296845591484,1.271355888888497,1.4547362705436144,1.523209034828147,1.6646532064506545,2.7077796218217123,2.727373056837487,1.8757188575499906,1.7230082795977881,2.0030596303998363,1.5949611025968566,1.7335803709887894,2.879958767018888,3.6572036852881893,3.247135288440852
1,52000,1.605865095655765,1.564798705411472,1.2091490791681125,1.4549584566941387,1.381922076009594,1.5098662712213438,2.5903498816530943,2.697715921070158,1.6734143773612074,1.5921843703990946,1.8792273277619347,1.4223247870540543,1.5967362288015552,2.6439566645966206,3.4550655272628266,3.0825310600906657
1,54000,1.6160363739239783,1.5679613179388205,1.2091722189603238,1.5547556089573904,1.4287511049156998,1.5285443436836008,2.6590420766824385,2.765896757191888,1.6767779416906856,1.5891765721616464,1.9119772972565956,1.430089775155172,1.5724367789787843,2.641130019519301,3.424683698003039,3.069663824436767
1,56000,1.5508180846983033,1.5779283983894465,1.1966775440251065,1.6070732329700208,1.465251076923205,1.552083483032916,2.695122061526466,2.8236817652284505,1.6974895121506688,1.5996308315994632,1.9385213664074885,1.42034250143874,1.5332738647265862,2.5560393174586222,3.2936792907276313,2.971542706626242
1,58000,1.3546308891856227,1.4443326785940966,1.130982728227546,1.5156033494169383,1.3877457143185834,1.4100410767205422,2.3968271789578455,2.4940383854370682,1.5219988992761053,1.459053602752019,1.7772452946885426,1.3017805777569034,1.3848393544405506,2.298497674829693,2.9361838992260445,2.6607077840566085
1,60000,1.656719225376783,1.7378280328614828,1.4062742933510486,1.7119908314846966,1.5198129883681235,1.5067803408953595,2.509546865502092,2.6656612368569523,1.7271714142117163,1.609990742375819,1.8879233573623133,1.414594140305783,1.4350754728202324,2.325918568311612,2.9580703015799195,2.8023726049162567
1,62000,2.156131557664861,2.2592916808215895,1.8912069519181225,2.08990228180403,1.8674660233490425,1.8243349728134672,2.8256300703935318,2.88819324113234,2.1082069648132817,1.9085575406839013,2.1834384808292,1.6934053285447799,1.5982591000624837,2.5960351971476436,3.2070312638107117,3.1782793609434634
1,64000,2.2448844820474205,2.4576328176631725,2.050478057881474,2.186006127311667,1.8931809616039494,1.8581604225261519,2.8421710873121717,2.915903091755724,2.1965926015503117,1.9761805716208343,2.217991127867982,1.7382100128894424,1.6132332456828014,2.576356435418624,3.221935195104049,3.222170643668122
1,66000,2.3223418329260226,2.4697448689656856,2.033726668154617,2.191806869003697,1.8560491772424772,1.8104071616756863,2.8280361151851316,2.8715405333357076,2.133763720829161,1.9496425295409496,2.208770448021609,1.700358061456435,1.604119533312179,2.565233880579734,3.2768519138552925,3.274340892881901
1,68000,2.248574746861428,2.352705146699089,1.9400449568552018,2.0901916769073776,1.773905545887826,1.7404537763128913,2.742657285936795,2.787464181795695,2.0293533285213856,1.8764397740993006,2.1433826813177297,1.6305966657713238,1.570731766915078,2.4875966440022217,3.1867145541097064,3.2036252757953427
1,70000,1.977476030058496,2.0697810216639443,1.6990396979907656,1.9536114799210218,1.7354394987007211,1.7280232254992995,2.665187114280699,2.6107058089933073,1.8874010167314155,1.7747594109447598,2.1029373521687718,1.612736839127898,1.5971270722226476,2.5549412027130414,3.1979246752197192,3.1205972390930694
1,72000,1.569883469931802,1.6508945949321183,1.3178445662757834,1.683346950824958,1.5513456547069073,1.5718881649766399,2.5501320550294877,2.4988113444418953,1.7045584498589057,1.628811479545631,1.990240375493364,1.513150686560307,1.5748354572088594,2.5928710401277084,3.2550174422924485,3.006450532513763
1,74000,1.5304907289912604,1.5085435662030982,1.202808818120587,1.5717436901996689,1.5358013457825712,1.5777641985620436,2.5699456539382233,2.5040731975793826,1.6635119337822644,1.606634059045929,1.9970726612231708,1.5170938248675052,1.6162726093506365,2.6865566744809946,3.365426015861112,3.061450175230304
1,76000,1.4607443056741642,1.4252968465095266,1.1518141329359268,1.4562111111691973,1.440294895788966,1.5155403811470158,2.4812545642783657,2.4560651958640065,1.5939201729277084,1.5265843818093061,1.9191267586268048,1.4370695391581862,1.5687244491838843,2.6237367353169394,3.270458302975341,2.944664347955871
1,78000,1.8273086830065965,1.784397613336881,1.4002182512835297,1.738731037806133,1.7181448083216064,1.8966139949765852,3.0975116879967994,3.0657591258244903,2.068891768010633,1.8670539539685311,2.2457532985914064,1.7616220442251187,1.8283154978989788,3.079556007787762,3.79377617110767,3.458592157643015
1,80000,1.7180269773551968,1.6637629652705235,1.2929347448651,1.58595063119207,1.6125554344366013,1.8328060204943364,2.9913161086762936,2.9596232662521738,2.0304085950833928,1.7987104603412605,2.1447825013797974,1.7080634692579904,1.7906376004451983,3.0231379142927723,3.728628437834517,3.3269737074483063
1,82000,1.518842202563227,1.4631905060616637,1.137158419097684,1.353842626388152,1.445978371012519,1.6624137822663012,2.645756778898746,2.603677456905762,1.7521971569178552,1.5599886395441165,1.8871733956042986,1.530176031768393,1.6271673999664478,2.71081728607576,3.3098969397268085,2.9218134485193157
1,84000,1.5880499581057397,1.5480929952317184,1.2104703242704427,1.3696765115423029,1.4793390299684346,1.6931375281668068,2.6741879068846326,2.617044068905306,1.8364427221389177,1.5765028707253428,1.8788540831306197,1.5622910180509018,1.6394293213975968,2.7301314117900213,3.309828591852702,2.9646021589002642
1,86000,1.7727130344744064,1.7473148718656148,1.3614518156172914,1.4771888494520429,1.5915756455242458,1.8418081834510958,2.8798917104290007,2.7996917244812862,2.069809562989502,1.748797843815972,2.013176158933344,1.7307414410230522,1.7711348036612136,2.993221729542826,3.583864675064138,3.2411224242320547
1,88000,1.5318352211743163,1.4835542335681589,1.17784962589091,1.227619687164888,1.4243319914663157,1.6417068892092515,2.5891481912195404,2.5235247201538646,1.8407434531679236,1.5498655798675782,1.8347612712800148,1.57914987178712,1.678279610851283,2.8332172092109715,3.3945616070189755,2.9422762583345197
1,90000,1.622307130189822,1.555179929628303,1.2422383232565875,1.250722059544037,1.429582334043934,1.6252695646323663,2.5205051891845254,2.454699261138237,1.786485500803484,1.4895922535757304,1.7563432293226573,1.554708352561328,1.6259392460537878,2.75520452175781,3.2684693065420407,2.8486492730384736
1,92000,1.8559854828827622,1.7425801700819314,1.428407906479913,1.3886906349592332,1.5514654170423494,1.7569851162212156,2.7016633504560956,2.6644956871619088,2.047001738275336,1.645172543053144,1.8758164451216477,1.7035753402787004,1.7366618397035123,2.9787393083133322,3.521123098408699,3.110837669382862
1,94000,1.6947939984357536,1.5540300147166564,1.2870649173535804,1.2841598975109207,1.4920214955149846,1.7230721388584893,2.588914972916991,2.523363778053216,1.9454358924200468,1.5732560085453244,1.7901085187789605,1.660634029297396,1.7072063325505737,2.958799870305036,3.4610688251074,2.986388839275837
1,96000,1.5091689875747736,1.3806548461248203,1.1342093289397002,1.1864196105835048,1.4165731064619302,1.602167729909214,2.391338765715222,2.310057288501324,1.7127987711728123,1.3820273674254129,1.6388187832746188,1.5319285987238414,1.6030689330445003,2.742041042039566,3.2147270475965577,2.7260208487827633
1,98000,1.403717974065967,1.3136222880575532,1.0887008540813277,1.1572154255587057,1.3546689375056313,1.5221135259912597,2.1910962374200134,2.0979089327351383,1.536237010550678,1.2757444171400363,1.5318528258993203,1.4127036218031737,1.482390665781359,2.5331740328852255,2.9809047795439336,2.560973404461533
1,100000,1.4199088617744262,1.3582127823695282,1.0954161869055443,1.2142079515169606,1.32911718171093,1.4716583042399265,2.2531685531211805,2.2001145296643427,1.5450746183344135,1.2972054837546223,1.5766244756847603,1.3513751790448025,1.4288777447295542,2.4430906514235553,2.9548655472589793,2.5552988491404456
1,102000,1.2783552348107594,1.2434380576213908,0.979249164858401,1.1779525375946716,1.2928294363116157,1.4453595603119422,2.283295894255956,2.227995233204464,1.4671492684472605,1.2889057455449302,1.604629351342189,1.286207316705573,1.4113665740472385,2.3932620960440323,2.9526855667477387,2.518433785106661
1,104000,1.2177378500437623,1.1916795475266821,0.9155996468218837,1.1710822330512045,1.2106085713809664,1.3279824210135898,2.202173214397108,2.2109405432740616,1.3240239705003767,1.199313876563829,1.5577030481088212,1.1685317242463023,1.302635625692271,2.1777096438371037,2.777293385708814,2.405009964248529
1,106000,1.13214601195372,1.0975722695115315,0.8537309939019843,1.1346078027134507,1.1085138440558384,1.196635847047795,2.0863430039884383,2.139118759916406,1.1967885496185355,1.1317433366088432,1.4929969805108447,1.0389405721075904,1.2059032660426265,2.014189251004888,2.6123073501501146,2.2759510262506786
1,108000,1.1397092049620778,1.097601949093865,0.8441653283067032,1.2125238943410555,1.1894916326547293,1.220681815865889,2.0994102445771103,2.1166338220091006,1.2000805616847927,1.1620325505074818,1.5641066879215604,1.108622647691245,1.263813422048093,2.080333835827056,2.662529784721287,2.3580576167179608
1,110000,1.454887683124408,1.354282729880215,1.1067123238626104,1.4915099719698712,1.50922549595556,1.4987903472182087,2.37052624492993,2.3387926034780424,1.5819039339799685,1.4575778976292963,1.817158482798354,1.4058928610975714,1.473834891040546,2.4476034637021464,2.9981548611285205,2.718627481030785
1,112000,1.42084621971936,1.3199518152019996,1.0918782123865836,1.5367941610593978,1.557350187790872,1.4948619257107034,2.308719111921292,2.2584917666155966,1.5586960070109384,1.455201005173085,1.8002989938070553,1.4114917661466744,1.4521982417709003,2.4055636806699594,2.9196518891980703,2.6646303441040384
1,114000,1.5036088810186303,1.3781824202004718,1.155495184324738,1.6530635309519492,1.7330852809991504,1.669376985254377,2.4773415375144423,2.396744616272437,1.7947729739597387,1.655035212176116,1.9779934238641035,1.5985921934157987,1.615843222556691,2.6895067761488742,3.171701410072262,2.8875841664369775
1,116000,1.7270556618059403,1.6029577986966714,1.3697185852076201,1.9122754499605505,2.0023503617520606,1.9008274695301166,2.7122878662628547,2.599487071989193,2.079719636468055,1.879855517656402,2.1892799409390657,1.8404108393559684,1.7808412118401682,2.9488838708991123,3.443571066943177,3.184840532177567
1,118000,1.8270637663437999,1.680786225576024,1.4488850508223103,2.000044413511122,2.0482299990715194,1.9628352895466292,2.8468246152450463,2.7573968985526705,2.2286721375105936,2.013560018071204,2.308266616367711,1.9093894494703685,1.8374437379144228,3.0590485564512244,3.5946541785283705,3.328610191765191
1,120000,1.570782036274987,1.4592044795133166,1.2535421922527277,1.8427085319402474,1.823620762321124,1.7385166370315712,2.6526343240600094,2.59449641159634,1.916881003646308,1.8150415464982401,2.161898365868735,1.7138037613993549,1.7017908392862293,2.8307297574847348,3.424673589966107,3.1572184092045887
1,122000,1.6546836470039081,1.571131200868445,1.311357130687894,1.880143129236211,1.777214057500332,1.7080064342730397,2.6654967807573384,2.6419632246415645,1.9149816733358405,1.812636178349959,2.1790775506456006,1.6775082482094092,1.6891309031684414,2.7719379898122325,3.4339722562802613,3.198447133876149
1,124000,1.6346169972328615,1.5724275368022174,1.2984583174303264,1.8429246972556255,1.6849354384017876,1.5862648081437845,2.521034269134543,2.488989730173038,1.7777077647791946,1.7074319072703024,2.0901317533641683,1.561223108591026,1.598628593969122,2.5625618372753323,3.2549298816799377,3.029041830260999
1,126000,1.653036717020984,1.543790355805084,1.2482592961946959,1.8534952156609454,1.6924309978509957,1.6330165288517315,2.5888781557822944,2.567479445474483,1.8186250000643445,1.7713337162644491,2.173071200287365,1.5951080454099926,1.6051834971911967,2.580705594916959,3.283395030243229,3.0431486947578033
1,128000,1.7164110445305003,1.6150812325090582,1.3177441926210822,1.9558115659225495,1.804991151249645,1.7052864862665094,2.612552387559139,2.585037857781577,1.8857839565792003,1.84288694296429,2.219372950053501,1.6543248660848169,1.6212505274500428,2.5974005663195467,3.3110015107099944,3.1066828057542732
1,130000,1.7900529978475006,1.7137158743784036,1.4034115469864508,1.9879417922755156,1.8586908470201775,1.775072100884451,2.5648430060312064,2.5273895647295967,1.9774620260105518,1.917460802663847,2.2407313158087594,1.7006889209612175,1.6511801447640293,2.6644459069095916,3.347416084146666,3.158427185371199
1,132000,1.9021187091914817,1.8157611330013939,1.5070049442112479,2.090371091886137,1.9443198432856792,1.8356229866291849,2.6148491811700465,2.5645337385228393,2.0617771891612624,1.9990827417571584,2.2993439898452293,1.7957219703289153,1.7003154509065923,2.7365287457515253,3.400651746864512,3.266498988277561
1,134000,2.156494612873394,2.125561925689362,1.8060245573140978,2.434515454189556,2.1808047880487837,2.0184387324431903,2.812765080699211,2.7529821151722493,2.2772091797583363,2.2105519388757076,2.4615463042852808,1.9703065811351992,1.7509128969141983,2.8722084095542786,3.508005725519541,3.482853413094019
1,136000,1.8713465770301048,1.9151706727981193,1.7027242275576118,2.417843781460222,2.135462472685984,1.9480222017169944,2.7211690302769735,2.607240818363973,2.128497289543951,2.152918194633348,2.404514973856051,1.9087774006690665,1.716154577074933,2.8164948037982147,3.4692740544852354,3.446938908259277
1,138000,1.82872426574729,1.8701340133691393,1.725754355385865,2.4000726034041016,2.0934667541126455,1.9418070110681669,2.7233328777470382,2.588000699445057,2.2050150956142938,2.1946077237012704,2.4281339286758254,1.9364416449848143,1.7547234012821036,2.9076628303208762,3.5298863054408267,3.507902884255675
1,140000,1.5939872643303847,1.6135317156377345,1.5772123233028332,2.3142761281772057,2.0419446276432285,1.8817048995441288,2.635700889140196,2.4804858256230653,2.14948226309722,2.168187206054082,2.395672891411297,1.904856641975007,1.7628110507927437,2.9093981203586505,3.5161300761378578,3.456905005550679
1,142000,1.6036366748065556,1.584941105230149,1.6084203371891752,2.3706676748573483,2.111918959815975,1.9342702564023568,2.6917382249347486,2.5122025759450675,2.2153566489581897,2.254806445177526,2.4618175634443156,1.9810542234207806,1.8112239635420146,3.0371680982071783,3.6351349977390264,3.5573888157622346
1,144000,1.4370337080708289,1.3638355140379996,1.435140628231427,2.225022016153055,2.023907356829945,1.875737681726136,2.6385553505776915,2.4359691733756477,2.1256451879874136,2.196941393454154,2.441012712669089,1.9484745780817005,1.8602472675845207,3.1024909849346107,3.698533456405495,3.5757319877655025
1,146000,1.7035362584180571,1.5821384947240391,1.5737012307172562,2.3232336687261133,2.082416995184656,1.9223633693658422,2.7645262830572577,2.5558523360991527,2.23084520834671,2.2779146154848835,2.507792769396904,1.9988517204065577,1.9128121991665978,3.200040987798832,3.813302303967933,3.699910400246984
1,148000,1.707724936984343,1.5699005181940617,1.529139820984888,2.3754767333750952,2.075650705874377,1.912481841027092,2.8215701238610653,2.6179771522236908,2.171638737677529,2.2697412901001153,2.4962769256088637,1.9487096171026508,1.9002748269965972,3.1574788875997974,3.8158569262820765,3.671491652270341
1,150000,1.8872998300651023,1.742016965988348,1.6392849498927742,2.5609982509132236,2.1676300868260405,2.00929354033909,3.031939036599438,2.8271455415559212,2.2411762191140197,2.374045484963872,2.619012146923881,2.019204686067348,1.9560130002921143,3.2254752278470167,3.9651895120977136,3.8187226148316147
1,152000,2.0413212650404184,1.9002281826836975,1.7236607343214208,2.773564854681289,2.298831816152978,2.141074463000835,3.2563812009691966,3.053967753598092,2.406184141242837,2.5016017724304755,2.781623775482359,2.1271885515223405,2.0249563616825887,3.327406933540893,4.110345962768721,3.967253987544668
1,154000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,156000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,158000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,160000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,162000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,164000,2.071131252544197,1.9461135589892264,1.6739941949287154,2.700168681506747,2.173070912592132,2.01171350916302,3.0063112385411728,2.9030051072869543,2.2473447450270885,2.313953929692675,2.639159842514001,1.9427341510003873,1.7719044167467095,2.9782381038799324,3.732813299235239,3.6372363487360757
1,166000,2.0118520535335445,1.8746185937209416,1.6524328263583983,2.6560448314005405,2.114427183910982,1.9605572239170368,2.955381173859423,2.853475757101249,2.187910433199603,2.2790757722414616,2.5921202989534455,1.8948634224628595,1.7736043331223184,2.9663318047447116,3.7418642236472843,3.619624701297071
1,168000,2.1417323710646348,1.9385877252985213,1.8108476908577098,2.6996882865584286,2.2089342383421364,2.0146067586890877,2.9627429656679363,2.827318662329986,2.316323606501523,2.340971921010124,2.6085990604338534,1.9470422796290823,1.8095216052954537,3.0239701972039645,3.798015844971677,3.6697818924226615
1,170000,2.0075199449164485,1.8112780023891382,1.7482240107070157,2.6460356115685144,2.202093123498038,2.01449705299958,2.8824618962112925,2.7041104096189814,2.288319510171192,2.3163496363538636,2.593071558832244,1.9367060785338965,1.805083871751526,3.0112366085162448,3.7179389884159812,3.586140226777219
1,172000,2.1764255953945346,2.0329510503048844,1.8963587275740086,2.7440846197558786,2.25484990968569,2.066156289891494,3.006931328360911,2.8703155388466324,2.3890916670483997,2.3971055049552095,2.635110437293199,2.0049844184816044,1.8843963059263986,3.1378891105379147,3.88016039163256,3.7742330549177328
1,174000,2.49865165837822,2.3953212814366243,2.1562591156539916,2.9622556504989825,2.406813609000902,2.2059072952354213,3.193977697272182,3.0758446545679705,2.5789047908988953,2.494082765434156,2.734065906087259,2.126889623655598,1.9442447549812578,3.2297160401959184,3.9668362959486414,3.907151625148371
1,176000,2.6518217566722537,2.5478367057984714,2.2318827457641626,3.0746172908640466,2.513960634896389,2.305184296541572,3.3834378576673316,3.283211737386539,2.7132880564512023,2.573472681843974,2.855964816010334,2.2393356817012595,2.0062708196263546,3.348869481373697,4.075636059552623,4.039187309616916
1,178000,2.4658378364722733,2.3720532563892323,1.982819548789413,2.851200867927044,2.328173625764242,2.16193815770397,3.2626883165097453,3.2286591335005808,2.5229009264653124,2.427624806347609,2.730624282292852,2.1209303487823283,1.9477529163633707,3.2551618912272575,3.96714243650097,3.9030467143408325
1,180000,2.43384980705226,2.3851899042355464,1.9530754153116696,2.726071070312606,2.248891731101675,2.07195055463044,3.1286876548783855,3.117758981277296,2.466919673804311,2.324175115969345,2.5924227846820025,2.0514051920292213,1.8507141850653657,3.1210669389602406,3.7924673726531455,3.738542023056909
1,182000,1.9865182539533546,1.9725923621378658,1.5797486088230446,2.279337090654566,1.8634832317202092,1.7656639945255719,2.841947231111016,2.910785714497444,2.074227301606744,1.9681066282891857,2.2805365321106676,1.7119262789786769,1.621508578532853,2.7263711140122338,3.3913220870698,3.2792190508517662
1,184000,1.4775753355431913,1.4303692215304094,1.1468185539798499,1.7585732635131124,1.4755838370698915,1.4180687651252921,2.4010559350916183,2.475778010058596,1.588575279905988,1.5845646078527253,1.911504832648902,1.3787583895049147,1.4133251505385371,2.3426910166380632,3.004146602737207,2.8371198553414745
1,186000,1.1219275347113868,1.1177239634778442,0.870098758028478,1.4081198287092773,1.2904704403716925,1.254342304780173,2.1213522029292133,2.149057854164436,1.300599788624868,1.336100515313497,1.6883594330292593,1.1919184382366894,1.28711711182192,2.128429558353566,2.7567429827536305,2.5071085221156433
1,188000,0.9853053191859891,0.9973300459703515,0.7960605827384799,1.230057554721698,1.2579871472238229,1.2315371095325753,2.001714032557565,1.9791928411776574,1.3150701350339133,1.2944937148437936,1.6190458818801297,1.1826818349353416,1.2518609194792911,2.103177208218157,2.656017096820611,2.403331618888536
1,190000,1.006006484237371,0.9957128794546442,0.7972676469582319,1.1853176838148216,1.2641878747479156,1.2634452793591582,2.026167702681905,2.011904938263051,1.360130941026347,1.31000269197689,1.6378327335161238,1.200308882857502,1.2867034046298418,2.1404194812939292,2.711302171328867,2.446002720929179
1,192000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,194000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,196000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,198000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,200000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,202000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,204000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
