orf_name,0,10,20,30,40,50,60,70,80,90,100,110,120,130,140,150
YAL067W-A,0.9900728299445486,1.0224950313010839,1.0561068899078294,1.1923381880465296,1.2591084125056038,1.218483280100093,1.0377420406041757,1.158416799214567,1.1349154538156294,1.1942058088558116,1.2495744619342626,1.2419409885554278,1.2626206681571654,1.2462004673389324,1.227198569889765,1.2068401706521261
YAL067C,0.9900728299445485,1.0224950313010839,1.0561068899078296,1.1923381880465298,1.2591084125056038,1.2184832801000929,1.0377420406041757,1.1584167992145673,1.1349154538156292,1.1942058088558116,1.2495744619342624,1.2419409885554278,1.262620668157165,1.2462004673389324,1.2271985698897652,1.206840170652126
YAL064C-A,0.9899788975377412,1.0215050035284685,1.0499164385636126,1.1721985574007565,1.2299709372182186,1.1999967852980908,1.0323048530817671,1.1560793409750216,1.1308133892601286,1.1840103255611776,1.2321292997363846,1.2223787566202182,1.246421975869128,1.2349667758141973,1.2179345852904635,1.1966277015035267
YAL064W,0.9898863742635755,1.0206286182022835,1.0450059227944966,1.1577817596689528,1.2108856604048217,1.1887280078910205,1.0291452362958935,1.154557434003658,1.1277444898812858,1.1766378175595067,1.2200588733467734,1.2093236639976963,1.2358719099852866,1.2276469281865698,1.211705970926981,1.1896060134183783
YAL063C-A,0.9898863742635757,1.0206286182022835,1.0450059227944968,1.1577817596689526,1.2108856604048217,1.18872800789102,1.0291452362958937,1.1545574340036582,1.1277444898812854,1.1766378175595067,1.2200588733467737,1.2093236639976963,1.2358719099852864,1.2276469281865696,1.211705970926981,1.1896060134183783
YAL063C,0.9893649671628131,1.0165394675645223,1.0259902434161399,1.110577505501318,1.1565613608171887,1.159985056367757,1.021557006256797,1.1498152120026868,1.11661318612162,1.1516911806245913,1.1820397041567512,1.1704654137262889,1.205552351635245,1.2063910599849765,1.1925868827914983,1.1674063761022766
YAL062W,0.9890651142262885,1.014534742192077,1.0180942972396194,1.0938317968245985,1.1397657823703866,1.1520355729466691,1.0195480331198628,1.1480644069894408,1.112165848744329,1.1424268026569968,1.1688652327576354,1.1577186125395935,1.1959131895934332,1.19949470834915,1.186010012040892,1.1595954693264405
YAL061W,0.9902115207047657,1.024541865072002,1.07576817021708,1.3008758100504867,1.5504042669841487,1.5755409807119163,1.2317694234274625,1.2537121668668567,1.1845824708295396,1.2675636632165448,1.4012262325173204,1.469492241326153,1.5073349398196354,1.4425172248551472,1.375209471118366,1.3374584714706368
YAL060W,0.9897606614360919,1.0195374098390217,1.0394107594226984,1.1426507804842474,1.1922167807399362,1.178310211250733,1.0263224023691762,1.1530279694177716,1.1243742748004097,1.16879667908539,1.2076681868410781,1.1962987191366354,1.2255377748315037,1.2204527099227336,1.205416948096703,1.1824022195410333
YAL059W,0.9897606614360922,1.0195374098390217,1.0394107594226982,1.1426507804842474,1.192216780739936,1.1783102112507333,1.026322402369176,1.1530279694177719,1.1243742748004097,1.1687966790853899,1.2076681868410784,1.1962987191366354,1.2255377748315037,1.2204527099227331,1.2054169480967027,1.182402219541033
YAL058W,0.9893649671628132,1.0165394675645223,1.0259902434161399,1.1105775055013183,1.1565613608171887,1.1599850563677572,1.021557006256797,1.149815212002687,1.11661318612162,1.1516911806245913,1.1820397041567512,1.1704654137262884,1.205552351635245,1.2063910599849768,1.1925868827914985,1.167406376102277
YAL056W,0.9895912762373757,1.0181898445517295,1.0330851840831126,1.1268848631459203,1.1740746248394265,1.1687347659652647,1.0238039435668829,1.1514583142739148,1.1206733286452297,1.1604815645981823,1.1949847349001905,1.1833353240299067,1.2154286652701856,1.2133718485309528,1.199049746531038,1.1750054852398546
YAL055W,0.989591276237376,1.0181898445517295,1.0330851840831126,1.1268848631459205,1.1740746248394265,1.1687347659652647,1.023803943566883,1.1514583142739145,1.1206733286452295,1.1604815645981825,1.1949847349001905,1.183335324029907,1.2154286652701856,1.2133718485309528,1.1990497465310377,1.1750054852398548
YAL054C,0.9898282632512366,1.020112350162338,1.0422969388014625,1.1503009942609077,1.2014921808042067,1.1834131234083665,1.0276937458749107,1.153795677821089,1.1260989159121484,1.1727762816757799,1.2139019794126475,1.202805526971767,1.2306772940063042,1.224034886536062,1.2085701505066657,1.186027615508607
YAL053W,0.9898282632512365,1.020112350162338,1.0422969388014625,1.150300994260908,1.2014921808042067,1.1834131234083665,1.0276937458749107,1.1537956778210887,1.1260989159121484,1.1727762816757794,1.213901979412647,1.2028055269717672,1.2306772940063044,1.224034886536062,1.208570150506666,1.186027615508607
YAL051W,0.9898863742635757,1.0206286182022835,1.045005922794497,1.1577817596689526,1.210885660404822,1.1887280078910203,1.0291452362958937,1.1545574340036582,1.1277444898812856,1.1766378175595065,1.2200588733467737,1.209323663997696,1.2358719099852866,1.2276469281865698,1.211705970926981,1.1896060134183786
YAL049C,0.9898863742635758,1.0206286182022835,1.045005922794497,1.1577817596689526,1.2108856604048217,1.1887280078910203,1.0291452362958935,1.154557434003658,1.1277444898812854,1.1766378175595067,1.2200588733467737,1.2093236639976963,1.2358719099852864,1.2276469281865696,1.211705970926981,1.1896060134183783
YAL048C,0.9898282632512365,1.020112350162338,1.0422969388014622,1.1503009942609077,1.2014921808042067,1.183413123408366,1.0276937458749107,1.1537956778210887,1.1260989159121482,1.1727762816757796,1.2139019794126473,1.2028055269717672,1.2306772940063042,1.2240348865360617,1.2085701505066657,1.186027615508607
YAL047C,0.9898282632512362,1.020112350162338,1.0422969388014625,1.1503009942609077,1.2014921808042067,1.1834131234083662,1.0276937458749105,1.153795677821089,1.1260989159121484,1.1727762816757799,1.2139019794126473,1.202805526971767,1.2306772940063042,1.224034886536062,1.208570150506666,1.186027615508607
YAL046C,0.9896821847866631,1.0188984587228622,1.0363418777532873,1.1348416302939257,1.1830732194912057,1.1734180300451538,1.0250271646377715,1.15225022548727,1.1225669406570922,1.164698530163081,1.201361163558678,1.189807310612993,1.2204545492602061,1.2168988997790517,1.2022442061226093,1.178728577302849
YAL044W-A,0.9896821847866631,1.0188984587228624,1.0363418777532873,1.1348416302939257,1.1830732194912057,1.1734180300451535,1.0250271646377715,1.1522502254872702,1.1225669406570922,1.1646985301630812,1.2013611635586783,1.1898073106129934,1.2204545492602061,1.2168988997790517,1.202244206122609,1.1787285773028493
YAL044C,0.9896821847866634,1.0188984587228622,1.0363418777532876,1.134841630293926,1.1830732194912057,1.1734180300451538,1.0250271646377713,1.1522502254872702,1.1225669406570924,1.164698530163081,1.201361163558678,1.1898073106129934,1.220454549260206,1.2168988997790515,1.2022442061226093,1.178728577302849
YAL043C,0.989225400172676,1.0155846715620485,1.0221434834553629,1.1022514796426104,1.148067654134137,1.15591161694099,1.0205247460978224,1.1489553293988957,1.1144393264442423,1.1471173972260742,1.1754781655674726,1.1640739526197914,1.2007022936642628,1.2029328997130222,1.189313403938688,1.1635274251072827
YAL042W,0.9892254001726759,1.0155846715620487,1.0221434834553627,1.1022514796426102,1.148067654134137,1.1559116169409902,1.0205247460978222,1.1489553293988957,1.1144393264442423,1.1471173972260742,1.1754781655674729,1.1640739526197912,1.2007022936642628,1.2029328997130222,1.189313403938688,1.163527425107283
YAL041W,0.9892254001726758,1.0155846715620487,1.0221434834553627,1.1022514796426102,1.1480676541341368,1.15591161694099,1.0205247460978222,1.1489553293988957,1.1144393264442423,1.1471173972260742,1.175478165567473,1.1640739526197914,1.200702293664263,1.202932899713022,1.189313403938688,1.1635274251072827
YAL040C,0.9890651142262884,1.0145347421920772,1.0180942972396192,1.0938317968245983,1.1397657823703868,1.1520355729466691,1.0195480331198628,1.1480644069894408,1.112165848744329,1.1424268026569966,1.168865232757635,1.1577186125395935,1.1959131895934332,1.19949470834915,1.1860100120408918,1.1595954693264405
YAL039C,0.9890651142262884,1.0145347421920772,1.0180942972396194,1.0938317968245985,1.1397657823703868,1.1520355729466691,1.0195480331198628,1.1480644069894408,1.112165848744329,1.1424268026569966,1.168865232757635,1.1577186125395935,1.1959131895934334,1.1994947083491498,1.186010012040892,1.1595954693264408
