orf_name,0,10,20,30,40,50,60,70,80,90,100,110,120,130,140,150
YAL044W-A,0.989293675403723,1.0169964644971572,1.0313714345223115,1.1285701041498046,1.1849592492831835,1.1790584712273013,1.027618650691468,1.1525097895858154,1.1208995602661884,1.1614503001637533,1.1989935432069097,1.190424292200737,1.2227689588659267,1.2185375126828883,1.2025688158024335,1.178107766118506
YAL044C,0.989293675403723,1.0169964644971572,1.0313714345223115,1.1285701041498049,1.1849592492831835,1.1790584712273016,1.027618650691468,1.1525097895858152,1.1208995602661889,1.161450300163753,1.1989935432069097,1.190424292200737,1.2227689588659265,1.2185375126828883,1.2025688158024335,1.1781077661185058
YAL043C,0.9891056409049164,1.0153054805954425,1.0224540449269763,1.1039448200054003,1.153026987651551,1.1590333648611404,1.0215617680619173,1.1494459860588933,1.1148076696826392,1.1478164529686197,1.1775679403890842,1.1670834253413205,1.2031710231386012,1.2045380132119625,1.1905642806950476,1.1647437963013338
YAL042W,0.9891056409049165,1.0153054805954425,1.0224540449269763,1.1039448200054003,1.153026987651551,1.1590333648611404,1.0215617680619173,1.1494459860588933,1.114807669682639,1.1478164529686194,1.1775679403890842,1.1670834253413207,1.2031710231386012,1.2045380132119623,1.1905642806950478,1.1647437963013338
YAL041W,0.9891056409049166,1.0153054805954427,1.0224540449269766,1.1039448200054,1.1530269876515506,1.1590333648611402,1.0215617680619173,1.1494459860588933,1.1148076696826394,1.1478164529686194,1.1775679403890842,1.167083425341321,1.2031710231386012,1.204538013211962,1.1905642806950478,1.164743796301334
YAL040C,0.9891796109095435,1.0159413007855642,1.0256511547706093,1.1123798290091325,1.163533218709361,1.1654076715236092,1.023451303331442,1.1504715862107213,1.1169489102774783,1.1525227737662724,1.1848171923283222,1.174853060419829,1.2096262632768247,1.2091589784796712,1.1945891207760397,1.1692649506751385
YAL039C,0.9891796109095432,1.0159413007855642,1.025651154770609,1.1123798290091322,1.1635332187093612,1.1654076715236092,1.0234513033314423,1.1504715862107213,1.1169489102774783,1.1525227737662722,1.184817192328322,1.1748530604198295,1.2096262632768249,1.209158978479671,1.1945891207760402,1.169264950675139
YAL038W,0.9892416949684135,1.0165024343718745,1.0286202889764224,1.1205918432042474,1.1741833366635885,1.1720817558933367,1.0254676761164672,1.1514903642719505,1.1189772652256278,1.1570664581181058,1.1919600028779587,1.1826346267352377,1.2161589378471716,1.2138241861970975,1.198588977545213,1.1737183729738594
YAL037C-A,0.989179610909543,1.0159413007855644,1.0256511547706093,1.1123798290091322,1.1635332187093612,1.1654076715236092,1.0234513033314423,1.1504715862107213,1.1169489102774786,1.1525227737662722,1.184817192328322,1.174853060419829,1.2096262632768249,1.2091589784796712,1.1945891207760404,1.1692649506751385
YAL037W,0.9891796109095431,1.015941300785564,1.0256511547706093,1.1123798290091322,1.1635332187093612,1.1654076715236095,1.023451303331442,1.150471586210721,1.1169489102774786,1.1525227737662722,1.1848171923283222,1.174853060419829,1.2096262632768249,1.2091589784796715,1.1945891207760402,1.1692649506751387
YAL036C,0.9891056409049164,1.0153054805954425,1.0224540449269763,1.1039448200054,1.153026987651551,1.15903336486114,1.0215617680619173,1.149445986058893,1.114807669682639,1.1478164529686197,1.177567940389084,1.1670834253413205,1.2031710231386012,1.2045380132119623,1.1905642806950478,1.1647437963013336
YAL035W,0.9891056409049164,1.0153054805954427,1.0224540449269763,1.1039448200054,1.153026987651551,1.1590333648611402,1.0215617680619173,1.1494459860588933,1.1148076696826394,1.1478164529686197,1.1775679403890844,1.1670834253413207,1.2031710231386012,1.2045380132119625,1.1905642806950478,1.1647437963013336
YAL034W-A,0.9892416949684137,1.0165024343718745,1.0286202889764222,1.1205918432042477,1.1741833366635883,1.172081755893337,1.0254676761164674,1.1514903642719505,1.118977265225628,1.1570664581181058,1.191960002877959,1.1826346267352377,1.216158937847172,1.2138241861970975,1.198588977545213,1.1737183729738596
YAL034C,0.9892936754037231,1.0169964644971574,1.0313714345223115,1.1285701041498049,1.1849592492831835,1.1790584712273016,1.027618650691468,1.1525097895858156,1.1208995602661886,1.1614503001637535,1.1989935432069094,1.190424292200737,1.2227689588659265,1.2185375126828886,1.2025688158024332,1.178107766118506
YAL033W,0.9892936754037231,1.0169964644971572,1.0313714345223115,1.1285701041498049,1.1849592492831833,1.1790584712273013,1.027618650691468,1.1525097895858156,1.1208995602661886,1.1614503001637533,1.1989935432069097,1.190424292200737,1.2227689588659265,1.2185375126828883,1.2025688158024332,1.1781077661185058
YAL032C,0.9893370667931373,1.0174301415710885,1.0339134695094916,1.1363011064967088,1.1958365723149116,1.186336049406223,1.0299108078100558,1.1535367150187639,1.1227216081841023,1.1656750866851684,1.2059115965026024,1.1982141651226437,1.2294526061057864,1.2233002081118551,1.206531475750145,1.1824346005955753
YAL031C,0.9894031663142764,1.0181411825533175,1.0384090766452134,1.1509796315756102,1.2178001406567316,1.2017835479991874,1.034944922940042,1.1556405570910433,1.126089502257085,1.1736548381323118,1.2193818051305227,1.213766891469469,1.2430279133838475,1.2329799333266043,1.2144183679386635,1.1909091683692574
YAL030W,0.9894031663142763,1.0181411825533175,1.0384090766452132,1.15097963157561,1.2178001406567314,1.2017835479991872,1.0349449229400423,1.155640557091043,1.126089502257085,1.1736548381323115,1.2193818051305223,1.213766891469469,1.2430279133838478,1.2329799333266043,1.2144183679386638,1.1909091683692576
YAL029C,0.9894031663142764,1.0181411825533175,1.0384090766452132,1.15097963157561,1.2178001406567314,1.2017835479991874,1.034944922940042,1.1556405570910433,1.1260895022570847,1.173654838132312,1.2193818051305225,1.213766891469469,1.2430279133838478,1.2329799333266043,1.2144183679386638,1.1909091683692576
YAL028W,0.9894031663142764,1.0181411825533173,1.038409076645213,1.1509796315756105,1.2178001406567314,1.2017835479991874,1.0349449229400423,1.1556405570910435,1.1260895022570852,1.1736548381323118,1.2193818051305227,1.213766891469469,1.243027913383848,1.2329799333266043,1.214418367938664,1.1909091683692576
YAL027W,0.9894031663142764,1.0181411825533175,1.0384090766452132,1.1509796315756102,1.2178001406567314,1.2017835479991874,1.0349449229400423,1.1556405570910433,1.126089502257085,1.173654838132312,1.2193818051305227,1.2137668914694686,1.2430279133838475,1.2329799333266045,1.2144183679386638,1.1909091683692576
YAL026C,0.9894279873962432,1.0184297506733249,1.0403831470189768,1.157912136653494,1.2288404473906347,1.2099471131032533,1.0377000948597275,1.1567312789654325,1.1276480703834664,1.1774152835858709,1.2259268057035888,1.2215179444413253,1.2499142908073915,1.2379007605755907,1.2183499785489846,1.195062420638395
YAL025C,0.9894031663142765,1.0181411825533173,1.0384090766452134,1.1509796315756105,1.2178001406567311,1.2017835479991874,1.034944922940042,1.1556405570910435,1.1260895022570852,1.1736548381323118,1.2193818051305225,1.2137668914694693,1.2430279133838478,1.2329799333266043,1.2144183679386635,1.1909091683692576
YAL024C,0.9893370667931374,1.0174301415710887,1.0339134695094916,1.136301106496709,1.1958365723149118,1.1863360494062232,1.0299108078100556,1.153536715018764,1.1227216081841025,1.1656750866851686,1.2059115965026026,1.198214165122644,1.2294526061057867,1.2233002081118554,1.2065314757501449,1.1824346005955755
YAL023C,0.9892936754037228,1.0169964644971572,1.0313714345223115,1.128570104149805,1.1849592492831833,1.1790584712273013,1.027618650691468,1.1525097895858156,1.120899560266189,1.1614503001637535,1.1989935432069097,1.190424292200737,1.2227689588659265,1.2185375126828883,1.2025688158024335,1.1781077661185058
