"","X0","X10","X20","X30","X40","X50","X60","X70","X80","X90","X100","X110","X120","X130","X140","X150"
"YBR219C",9.28438309167172,9.42471442368223,9.60917283906296,9.70630765859823,9.61686135452145,9.60143363919512,9.70950483568735,9.63872415348951,9.51499896375301,9.70564135951483,9.57497651484702,9.56729437407939,9.5922307535388,9.5599548187219,9.55534397725247,9.58146181996188
"YBR220C",10.323780686149,10.5888067628488,10.7721580839065,10.9589687942003,10.8651506264908,10.8384567401903,10.8689257839611,10.8129229900889,10.7622091495752,10.9121487640121,10.9982534704566,10.9791274957093,10.8796762637904,10.8732599545069,10.8993970722121,10.8860331408151
"YBR221C",13.4175285224984,13.3759183920177,13.382261801703,13.4262651021337,13.4049452728157,13.487475817223,13.4409059142005,13.4189455959521,13.3802673467252,13.3990584163658,13.4358243141306,13.3867940134973,13.4538344230432,13.4318128993664,13.4476196527375,13.4463654801949
"YBR221W-A",4.45783027132443,4.74779920786704,4.45783027132443,4.77557505258564,4.90891659595068,4.45783027132443,4.45783027132443,4.45783027132443,4.45783027132443,4.45783027132443,4.45783027132443,4.72408483337083,4.45783027132443,4.74631895167244,4.45783027132443,4.7442112693625
"YBR222C",11.8812309540066,11.5763136827405,11.4037376997779,11.575723777494,11.7155795362741,11.6986623231761,11.511257982033,11.2751422090147,11.3657622633972,11.4492638548887,11.5718025159715,11.578499275443,11.5195800542377,11.3736539219918,11.4221030722415,11.505442329071
"YBR223C",11.2820257516422,9.9504685096978,9.88033987398405,9.78197079994245,9.65421031007553,9.624229522696,9.62710758939257,9.62075266171067,9.66973837112364,9.57969346215759,9.49469862131898,9.55725920597459,9.5143210589424,9.63711938320711,9.66215182381494,9.72768904986348
"YBR225W",12.1068845495536,10.8924758693646,10.7451292124297,10.7226180967129,10.7058758687874,10.6789584348601,10.7151796378913,10.7646682860692,10.6816608875151,10.4905099055001,10.3915438652867,10.408782237011,10.5561722354135,10.5901750701998,10.5471577426596,10.4265747983145
"YBR227C",11.4117629132537,11.4579567184451,11.3948356184169,11.3122582115842,11.2464637074998,11.2446974105989,11.3438910388367,11.3785097139949,11.2826459174093,11.2893277779037,11.2739323656703,11.293203365509,11.3384029498824,11.3426419683424,11.2148803397079,11.098737206729
"YBR228W",9.56168518460315,9.58235011384751,9.57471118466912,9.3750277134961,9.38859830731895,9.50031223350987,9.52708167768073,9.4749733405042,9.40100948911771,9.3925532098872,9.39123158620296,9.4008929755223,9.59681979710252,9.40331822602725,9.39271252640475,9.41869366294788
"YBR229C",12.1558359767771,11.8143719016708,11.6097071687677,11.4193155784096,11.4711288697641,11.620569722329,11.8140097203415,11.8287641479934,11.8065389487986,11.795952124586,11.8019984986205,11.8960173627727,11.9488051599041,12.0355437319212,12.0016905028626,12.0133263288569
"YBR230C",10.552402101689,11.676298240533,10.9173053607448,10.0690403005146,9.79461639925333,9.73134420271277,9.82746316584262,9.96100190425077,10.1394429941059,10.0854306129639,9.75082515516181,9.63428545860298,9.72181596800729,9.91272743343346,10.2015321703086,10.3537129730683
"YBR230W-A",9.11499934984877,8.76411062888055,8.71714684905194,8.50665160633141,8.4739943757266,8.2132436710604,7.98724495230747,7.95412551593716,8.07985663217775,7.98594040709524,7.84454422606323,7.59301333043084,7.58916218152341,7.41552986224011,7.92059497820059,7.86965478270084
"YBR231C",9.49898545857585,9.94134362296568,9.5205595471759,9.24348172152995,9.30204125828915,9.362460292112,9.43544291143671,9.51011508411681,9.39427925959379,9.31934944131305,9.17337136490048,9.27354754842803,9.29177053740777,9.48020448094501,9.5319078728527,9.56001798421956
"YBR233W",9.61521531912965,10.1548704559962,10.1107644579916,9.80287860506431,9.51795256855406,9.42440046946957,9.53130328612543,9.85056637223135,10.0323318820751,9.78568960327595,9.42990430923782,9.43418113335145,9.4216423059041,9.66404237941369,9.88620783708397,9.88584019100335
"YBR233W-A",8.44878002573538,8.43588925440563,9.06371074439887,9.57469889626052,9.70192313562271,9.68331170979788,9.42413461153661,9.22025658618227,9.00404565601612,9.29664209009208,9.37045243177292,9.34030166281645,9.07193233667741,8.88623106947593,8.92070498852432,8.83148954275772
"YBR234C",13.3487995491098,12.9612927681315,12.6657308969738,12.4026387958821,12.4819990646928,12.5771003381482,12.6228174155172,12.7490490963191,12.7144626626208,12.6806137442039,12.5411178579109,12.5738463941071,12.6825182648806,12.7219267592058,12.7254219267519,12.7442306057125
"YBR235W",11.3882694003239,11.3718336546088,11.0752143090615,11.1361475241179,11.1880578986385,11.3377957412311,11.466803482084,11.3885683927748,11.3250972836499,11.357272747731,11.3659435969906,11.3336289852473,11.3648568290407,11.3499704419562,11.3513164127582,11.4771422187478
"YBR236C",11.3113563144348,11.0364923578196,11.1655858253042,11.1014265989593,11.1826902266644,11.2785979942874,11.3276120222329,11.3345010702663,11.3055216448562,11.2550969052109,11.3836619525307,11.4140132489564,11.3648568290407,11.5072535951777,11.4073302596816,11.3354194393443
"YBR237W",10.6182988875972,10.6169070905267,10.3506821799941,10.3324833642334,10.3026300052445,10.5440878498205,10.5953800682051,10.709087545809,10.551718575742,10.483831207527,10.4140372622204,10.5527431953767,10.5806894747687,10.6468171868043,10.574748971566,10.4598908891982
"YBR238C",11.6530442169241,11.8065001120099,12.0729470264099,12.3926228170014,12.4839095837978,12.4275679720362,12.4366356680205,12.2630214761425,12.1910057724776,12.126883732481,11.9404687347899,11.8559696276246,11.7705364582919,11.674189683676,11.5450675262325,11.4867830048036
"YBR239C",10.1105707832515,9.71220988037571,9.77010293939412,9.91914148481023,9.94650860791173,9.92887280684955,9.94284196586552,9.82986124474455,9.72975774768313,9.74156102647975,9.69678719334915,9.72030524360155,9.78349109871218,9.68274838287656,9.53735015326032,9.5500121074422
"YBR240C",6.84129439782923,6.61180630310754,6.92541769321772,7.22785217524235,7.16457665925499,7.18701036034652,7.15057166386229,7.13146559245484,7.084660144964,7.1072731324571,7.05929727616827,7.05969787905252,7.14238494234326,7.02424663686033,7.19855622181958,7.05838699854402
"YBR241C",10.2524071025715,9.80425642155458,9.42981202233369,9.31561756378965,9.13121202994813,8.88736402582774,8.77175691231765,8.67884234392508,8.96821019525316,9.22628770093176,9.25501654794024,9.09865083590958,8.82411375623774,8.77130158806616,9.1298674968474,9.36642556191396
"YBR242W",10.6697737317573,10.7096239457746,11.1743739645926,11.4221319839153,11.4377222007061,11.3628441037076,11.3178777873683,10.9494957930035,10.7233917507307,10.8477257344482,10.9633283591236,11.0620088693418,10.9892522159425,10.7772198833289,10.4553330072237,10.429304964688
"YBR243C",10.1306144097029,10.2508368567156,10.9503005016418,11.1740678111585,11.3161415679181,11.113992913706,10.8163103575924,10.7138019680135,10.9963098766083,11.2186939511015,11.4194696633879,11.2142661487099,10.9962117352898,10.8562047167665,10.9085186332944,11.1033025496395
"YBR244W",9.33579974352547,8.53658756071214,8.40886644571854,8.44571975303416,8.67912678688669,8.68503843576059,8.8917001476572,9.02743338390245,9.0982217438714,9.08320849054767,9.06109262999717,9.13575842191027,9.25448232978563,9.60478727056513,9.58892501435588,9.59125231216643
"YBR245C",12.0367435069445,12.6986834519338,13.0235127098001,12.7812216802197,12.4588732807279,12.3465569996103,12.4142570040329,12.6256662735453,12.7524169959128,12.6518624048871,12.5303977792598,12.4364198113552,12.4916687938609,12.6018401361366,12.6219535937586,12.6642316875272
"YBR246W",11.0907194566591,11.3611250936243,11.5756995919076,11.2653512937286,11.2393717987869,11.1280079191308,11.1586206754096,11.2038835001055,11.2225525886698,11.0890325839949,10.9430851986775,10.9844828819015,10.87873508289,11.0432377374852,11.0804115807173,11.0546301895839
"YBR247C",10.595187705874,12.1483056827818,12.5175728734041,12.5569241871669,12.5852727351401,12.6830507344012,12.5963888906392,12.4026885628686,12.170822202449,12.1832679967927,12.2303857090089,12.3407071686305,12.2082787047677,12.0104824532724,11.6131664191472,11.5600144246311
"YBR248C",12.1811812084418,12.0622770033087,12.0791019367434,12.1088722086265,12.1063308783369,12.0902113982556,12.1004074402965,12.0677055959345,11.9931204778178,12.015552205337,12.1425197308832,12.2777654064442,12.4148734763244,12.4853337904996,12.3839082965911,12.3622660507178
"YBR249C",14.2635274257719,14.0382991502762,14.1221860362979,14.2123226491228,14.3240314623675,14.3732295490484,14.4371433971586,14.3938280556734,14.3406820119442,14.2883299317123,14.2822801713851,14.3362537278647,14.4435518569473,14.5236295649135,14.538257612903,14.4863677773309
"YBR250W",6.91680319498862,6.93002598369031,6.75343137850895,7.17418641340641,7.20847743470976,6.94819250760584,6.93171476012931,6.68372174738468,6.6890458992628,6.70957289921175,6.97118914981089,6.82333191767819,7.04929586963285,7.04421602854808,6.99727530825069,7.09651596279184
"YBR251W",10.1260136311631,10.4320290066887,10.2760815934391,9.98312246848475,9.88170548879138,9.93648033661719,10.0048494105243,10.2863153356606,10.3966120626472,10.2201330711054,10.2280484791468,10.0799619969215,10.190967568499,10.3155507929136,10.431189741286,10.5251501258213
"YBR252W",9.74893917209358,10.4449966365204,11.197730168441,11.3977292766315,11.3081529756296,11.1647288770778,10.9811151709927,10.9007146595106,11.1703793336946,11.2086043303341,11.0441980274819,10.9289019436634,10.7672020081322,10.6000445102218,10.7284679913882,10.7644698073561
"YBR253W",9.80567390845108,9.27285202482692,9.32112239849608,9.39582900065678,9.30204125828915,9.46706673501793,9.3230317739189,9.31772379703605,9.32518753829233,9.34170409956414,9.38502927200804,9.4651842512671,9.40341701560698,9.39766598556601,9.48573745792907,9.56001798421956
"YBR254C",9.79218245700625,9.45252076730601,9.50843748024461,9.72285903516095,9.95125337477775,9.83593320999783,9.72617008954192,9.59439147804108,9.51292965896457,9.57969346215759,9.73466298570349,9.74071436341831,9.64635727923468,9.63391863428384,9.4360962346914,9.53148547644355
"YBR255W",10.9107826326264,10.5037214090264,10.281176862581,10.2281771132738,10.2496979927086,10.3730418205478,10.3713186271431,10.3001764675165,10.2774133015376,10.3222571143374,10.2441170173751,10.3276590194447,10.283496471805,10.383798571888,10.2890410478964,10.2318100577502
"YBR255C-A",8.53487999847348,8.09688586108442,7.99548878391305,8.06017514236415,7.81265852420897,8.13563767360046,7.96856055271856,8.12351116900501,8.29840607182142,8.24099074605284,8.04270001991736,8.12237404444101,8.2304865439144,8.19759120774429,8.21285815786337,8.37794444111292
"YBR256C",12.8968848606022,12.7430355049333,12.4406719705761,12.1573405211378,12.0841921575281,12.0929357469898,12.0936492208523,12.0706484395915,11.9387114679938,11.9455964651452,12.0433904415593,12.1972683531354,12.4024859158498,12.4636543770701,12.4253117717505,12.4587134766164
"YBR257W",8.9682948641619,9.59238126675078,9.73932297700258,9.81493617976004,9.75716793895185,9.99156168311644,9.97417911800486,9.7964572762314,9.71183265054871,9.67663726054835,9.71337741467751,9.73944722834715,9.73228024286869,9.66874170089327,9.38468217165567,9.41869366294788
"YBR258C",9.55027819105832,8.65964520760538,8.71110396244375,8.73465167340707,8.52171026060801,8.46638452189062,8.5054565558127,8.52806164385889,8.69602181684198,8.60458029958279,8.41701799917529,8.24949000040522,8.32239548168946,8.42656506201899,8.26211175875815,8.32002496589705
"YBR259W",10.5694431102973,9.99902011990367,10.0197967469349,10.2139416870055,10.1096007737172,10.0821338220611,10.2148602320273,10.0782765473618,10.1123779052933,10.1459171426064,10.0631544871506,10.1037861874344,10.090464749273,10.119039192953,10.0899757303738,10.0053430064287
"YBR260C",10.8507194615674,10.5395697778771,10.4317279488372,10.5510352123969,10.545743421166,10.5440878498205,10.5812072133381,10.5961710982722,10.5263153117788,10.6511356331054,10.6614080362807,10.6415321258093,10.8122639339576,10.7575138446335,10.7806079550891,10.8140527679537
"YBR261C",10.3994316191175,10.4733023063358,10.6872016098748,10.7079202860177,10.6447209307529,10.7905865174218,10.8788913926592,10.7343642752816,10.6798188208692,10.6970894978253,10.632927650357,10.7618111622537,10.7280216052204,10.6244265914938,10.6915468563329,10.6699149771519
"YBR262C",10.0438412361318,9.88534672619604,9.87090549224146,9.88523675815711,9.89981877278311,9.9058062686579,9.87472882430388,9.89443228463973,10.1014079691082,9.98177741073317,9.76043614382828,9.74955324216429,9.6942477241826,9.52063162946623,9.84146085899553,9.83868449278805
"YBR263W",13.3165345937581,13.2956322415368,13.4020363345448,13.4860283036287,13.6245877542802,13.7657726869494,13.8080890486864,13.755004792324,13.7413285277747,13.7625934299425,13.7782673313689,13.8143280350574,13.7989325639855,13.7281518095841,13.6690477347559,13.6076750489308
"YBR264C",9.86210505497551,9.55866877475719,9.6236934037401,9.55839419236327,9.6188514193709,9.50441446784029,9.43769395224376,9.43209706619007,9.59542373550823,9.76195452666731,9.67831454383214,9.61782751002642,9.46997863728032,9.32408111988118,9.61489417169036,9.78425528130705
"YBR265W",10.7436969254552,10.322859340554,10.6066987787445,10.7852160980358,10.9529032027748,10.757480701308,10.7795448849849,10.7436147352421,10.9187794957648,11.0360025166633,11.1251171474041,11.0630216594427,11.0423301216642,10.9421215609511,11.0026048740106,11.1259150020893
"YBR267W",9.69817016887042,11.9482033559794,12.0959660457313,11.9725864885249,12.1141055956029,12.2808754688475,12.1506236268038,11.9078211633329,11.7706479783981,11.6274547676491,11.815115608488,11.8877533637873,11.7267533414254,11.4542919360844,11.1758974736956,11.1398698606762
"YBR268W",9.67735081110391,9.89483194356547,10.0677684939867,9.74643581384361,9.75355012924281,9.7659190812744,9.61919760208352,9.93538808318586,9.90719861022703,10.0268970483345,9.84867867117886,9.91132404020757,9.72391491202302,9.69354909167031,9.76622579797893,10.0319368098271
"YBR269C",10.3410853746493,10.0568931253251,9.55295705493092,9.27626635538883,9.28709514368996,9.135205508476,9.21428675581682,9.1128469938528,9.02163382825727,9.0949594037285,9.1120793318135,9.17943375178248,9.24865894447269,9.35163089989603,9.29325864668593,9.37589941912943
"YBR270C",8.63786431154963,8.68491839803254,8.64923239710003,8.60144741963351,8.50454241362602,8.66681641798337,8.69088924444492,8.79400853217614,8.52956170668054,8.43430269426634,8.45314626284542,8.33622723681038,8.38231945166687,8.56783632858138,8.43594904755223,8.53545142708751
"YBR271W",9.29262462794764,10.7264112110953,11.0092053781327,10.8146676834734,10.9513257400548,10.898870545509,10.9132385612976,10.9204255311142,10.8277228138024,10.7285017475281,10.7787099599596,10.7605630546324,10.5608744345369,10.4634513649691,10.2331591428757,10.2023158860679
"YBR272C",11.0098103009835,10.4394533544337,10.3898888829579,10.5714780403669,10.5788153827648,10.4409215149473,10.4735159230307,10.5420584971393,10.4440524912808,10.5871471689372,10.5787539131403,10.5287484960683,10.5058506892437,10.6074025159573,10.6334838635511,10.6013670384198
"YBR273C",11.6877879918127,11.1945492645845,10.8015289806939,10.6065701628812,10.6505656426594,10.6551885656848,10.7490802655877,10.8647112848644,10.8775900198483,10.808178506415,10.8244580724358,10.8341942978926,10.917745238391,11.0824835915071,11.1857424033624,11.0998798978318
"YBR274W",10.3581848400365,10.3847401576793,10.412354023279,10.5113768688253,10.4584745463372,10.540099843446,10.5420207554912,10.5292772512226,10.5314318908703,10.4384981137622,10.4570136490818,10.5058384214237,10.5348205114813,10.5025635781081,10.4639265676142,10.4554334441958
"YBR275C",11.0709136619396,12.4588580542209,13.0713429956978,12.6756714368282,12.159210989275,11.792989976919,11.7758565098987,12.4304449376386,12.7131126275924,12.5545863809591,12.2572054817574,11.9322148652376,11.7583082030806,12.12169426805,12.3140843983405,12.2545516929147
"YBR276C",11.6867473524128,11.8703645241296,12.2397400145013,12.2716764275069,12.1465162255988,11.9778962176643,12.0065758591908,12.1569453596488,12.3106853963081,12.3126142950448,12.1989431140282,12.0456819269602,11.9999015168358,12.0446047952769,12.1038697781606,12.1773663033748
"YBR278W",8.29265980285828,8.75817168065042,9.17533371212943,8.98423347920664,8.70563875220939,8.42356799782438,8.46619087470336,8.87047363920508,9.00993232353988,8.77149444687556,8.77171703994608,8.69467381600815,8.5000471740029,8.71475235871592,8.81698336508343,8.86689961036873
"YBR279W",12.2100779038529,11.6573255820364,11.5327783829311,11.590320625275,11.7554428370418,11.7565113119324,11.7521092704084,11.7643348395395,11.6960707046107,11.6964627373448,11.5143000962276,11.556015981129,11.5752457820179,11.4984873120704,11.5155246648175,11.4410807017195
"YBR280C",10.852576790965,9.89483194356547,9.40946599075902,9.20993265776536,9.22570824740854,9.135205508476,9.31570585776495,9.48162807479348,9.47303711400208,9.39730360334078,9.40560057404423,9.28749542557245,9.5191647559939,9.54469509570927,9.76313312820255,9.75697467479262
"YBR281C",12.0485380629836,11.8260996285237,12.1299613788176,12.4137181514159,12.5880667176927,12.2359816720235,11.924770021798,11.7841916801994,11.8652520596331,11.8793010456156,11.9073474161031,11.9905960245244,12.1599063795143,12.1658236215848,12.0395440845995,11.9900975612077
"YBR282W",10.2552185795481,10.2123467354152,10.2606868466949,10.047306403617,9.95440789702027,9.99302154173863,9.88465859375165,10.210940543546,10.2627193189308,10.2012557196784,10.0824354963283,10.0689095806764,10.0969556802929,10.0438842608843,10.2619185100788,10.269881423434
"YBR283C",13.2690039061534,13.2283977293406,13.3764428014101,13.4943482232293,13.5586542192599,13.6784605175153,13.7245632827754,13.6264152753207,13.5777619522194,13.5921170802673,13.7150488744071,13.7587709024358,13.7682644312606,13.7851254538924,13.6725524033414,13.6520676398724
"YBR284W",9.44825874072207,8.6754930591949,8.58125965781975,8.7527100064303,8.48716627084772,8.43654798356205,8.28738573249215,8.14614413402619,8.2393032316792,8.28797812920977,8.29397850220671,8.1340572841414,8.24817608755072,8.17563803066203,8.23096580349432,8.14856718769951
"YBR285W",7.24190164582349,7.95283097425719,7.02898305416191,6.8551261052616,6.78073044311673,6.30467973660654,6.11675847671377,5.70699431266948,6.04366451604532,6.10992942250186,6.02978460883201,5.98527846463344,6.01681865219303,5.94698428685994,6.16371595740196,6.34804609696508
"YBR286W",14.3345941034091,14.6662462079104,14.6369638049563,14.5833996142545,14.6051892078926,14.6537293234179,14.7190478189551,14.7695622773068,14.7995788410475,14.8116502291452,14.7898542124652,14.7950498222573,14.7490996161962,14.7169170915597,14.706831493789,14.7095436363414
"YBR287W",13.6791276780169,12.8749695394175,12.6010067576674,12.5425020460697,12.5071774886832,12.4813211674989,12.5336480396776,12.5414664898087,12.501589606615,12.3668465841937,12.3202585219489,12.3982113366559,12.4428402169494,12.5348299087712,12.48726227073,12.4644910260529
"YBR288C",11.0653189543383,11.076321127914,11.1966521784404,11.1867104123931,11.249675811815,11.2928864171941,11.3706210159625,11.3749427791582,11.3227385794109,11.3133800995801,11.3680394408462,11.3948360483901,11.3662004485338,11.3941217978208,11.3326724655086,11.2749918989217
"YBR289W",9.19046690661065,9.48698836690079,9.95494689429886,9.91914148481023,9.9417481692582,9.99156168311644,9.7039066357207,9.58823899851939,9.74922114432962,9.88706601775773,9.76839661736163,9.69568781789382,9.36894546599667,9.3594063771336,9.49695410936596,9.52639111987839
"YBR290W",11.5577911152862,10.940353324716,10.904817468124,10.861902267766,10.9007313885642,10.8618089228519,10.7989198251556,10.8613159889203,10.8483691293731,10.7665994793175,10.6893368559101,10.795717570682,10.6507329927396,10.723307724247,10.7528269610758,10.7499844154456
"YBR291C",9.08049644240644,8.9886057860735,9.34664353266779,9.67262329085319,9.82939892854423,9.88236453027548,10.0642989753924,10.1482257560214,10.2023983973629,10.4315735323515,10.6699285757261,10.806038484765,10.8569166571095,10.6712079031775,10.2264400971848,10.012644657781
"YBR293W",9.88951301835405,9.60564838227328,9.64282923111383,9.7518222535641,9.71872013105274,9.81131685247088,9.74446372441182,9.6367383575399,9.65292596598895,9.64703719907958,9.76839661736163,9.81356912852514,9.82709863740304,9.77570680744113,9.66215182381494,9.70231950057383
"YBR294W",11.0147949652346,9.93216059634679,9.01063006441492,9.09303514388737,9.45472756386344,8.90921406788374,8.49682342528546,8.37872889860804,8.21904581192729,8.13068080704628,7.91564307770757,8.05429546904701,7.73940105960644,7.89266516804592,7.90936222230796,7.89643358066145
"YBR295W",12.3953802910033,11.1890551149424,11.4365254699875,11.6932316778371,11.6745832918206,11.5553953673082,11.4468456077638,11.2757799324228,11.2953325862538,11.4075340732522,11.4681525590753,11.4738735487449,11.350672743556,11.3199329780674,11.2839023422864,11.2699247219998
"YBR296C",9.6794463383252,9.7137421362664,9.55800648178755,9.42984353722485,8.868643576525,8.68865522561413,8.65644679127934,8.85687031490478,8.57401894953275,8.39195562141067,8.33330851509528,8.4243451854791,8.89299428644444,9.50143844270752,9.67537407176383,9.69779577647334
"YBR296C-A",5.03528367297626,4.86722388547948,4.45783027132443,4.77557505258564,4.45783027132443,4.89787195310651,4.45783027132443,4.77930286413224,4.77221993707515,4.78098123738258,4.97707631452784,4.91770204929784,4.45783027132443,5.15874448260382,4.87648221572359,4.86217472842929
"YBR297W",10.7123322354915,10.7608928498814,10.0642254724177,9.69702961661539,9.49862642410018,9.57437428860866,9.9788214741948,9.86250839010501,9.80945690336966,9.44625869104947,9.29747169770788,9.12608571400983,9.68995924006392,9.85618044296601,10.1456460893614,10.1213315750495
"YBR298C",9.41342006996905,9.01621910343873,8.78199148924828,8.40970044578876,8.55544076783128,8.75224521357926,9.33515937615535,9.36168550363183,9.25012779968851,8.97924677940861,8.83687246534923,8.71031393775941,9.34185554286578,9.59658955986262,9.97975170524191,9.83868449278805
"YBR298C-A",4.45783027132443,4.74779920786704,4.45783027132443,4.45783027132443,4.45783027132443,4.45783027132443,4.45783027132443,4.77930286413224,4.45783027132443,4.45783027132443,4.45783027132443,4.45783027132443,4.45783027132443,4.45783027132443,4.45783027132443,4.45783027132443
"YBR299W",5.89820832293447,6.48086423190597,6.76561176278313,6.41596984924089,6.01428888871848,5.59678111539733,5.76919094962249,5.77800121582805,6.06915583600528,5.94422938436324,5.93000375215503,5.69801537528469,5.73669892032516,5.94698428685994,5.77315186564145,6.1107746096442
"YBR301W",5.4453093327659,5.21750110454419,5.0970843484531,5.34435192032767,5.62413943232279,5.95197392851268,5.49607533026122,5.40703122922182,5.64415952472343,5.59568315513327,5.93000375215503,5.74760975419564,5.51287943744429,5.6496445223698,5.7127917881158,5.39276280552737
"YBR302C",4.45783027132443,4.45783027132443,4.45783027132443,4.45783027132443,4.45783027132443,4.45783027132443,4.45783027132443,4.45783027132443,4.45783027132443,4.45783027132443,4.45783027132443,4.45783027132443,4.45783027132443,4.45783027132443,4.45783027132443,4.45783027132443
"YCL073C",4.45783027132443,4.45783027132443,4.74558063248514,4.45783027132443,4.45783027132443,4.45783027132443,4.45783027132443,4.77930286413224,4.45783027132443,4.45783027132443,4.45783027132443,4.45783027132443,4.45783027132443,4.45783027132443,4.45783027132443,4.45783027132443
"YCL069W",4.45783027132443,4.45783027132443,4.45783027132443,4.45783027132443,4.45783027132443,4.45783027132443,4.45783027132443,4.45783027132443,4.45783027132443,4.45783027132443,4.45783027132443,4.45783027132443,4.45783027132443,4.45783027132443,4.45783027132443,4.45783027132443
"YCL068C",5.4453093327659,5.31647290968257,5.15697916300455,5.28867488722848,5.29344769378802,5.42726979010485,5.29236807881029,5.23738576129338,5.15540357314076,5.24137534494378,5.24546158634607,5.24782121468524,5.28214229557613,5.3570076658739,5.28663100376007,5.35061994386852
"YCL067C",4.45783027132443,4.45783027132443,4.45783027132443,4.45783027132443,4.45783027132443,4.45783027132443,4.45783027132443,4.45783027132443,4.45783027132443,4.45783027132443,4.45783027132443,4.45783027132443,4.45783027132443,4.45783027132443,4.45783027132443,4.45783027132443
"YCL066W",4.45783027132443,4.45783027132443,4.45783027132443,4.45783027132443,4.45783027132443,4.45783027132443,4.45783027132443,4.45783027132443,4.45783027132443,4.45783027132443,4.45783027132443,4.45783027132443,4.45783027132443,4.45783027132443,4.45783027132443,4.45783027132443
"YCL064C",8.7540074583214,12.5106474165756,11.9823387929288,10.7702616593834,9.95755553005226,9.58603345580938,10.093128898012,10.413487288068,10.6234334698343,11.6370160003388,12.4614071280055,12.5324040795053,12.17224838086,11.5986827397134,10.9566670720357,10.7594164527245
"YCL063W",9.05163773194346,9.42096600297217,10.2993721625555,11.0374765801348,11.606064158062,11.7921520287348,11.5891932356688,11.0250272684497,10.4836601540906,10.9138058494984,11.1970286863231,11.3327894902803,11.2825712638345,10.972194791776,10.5453594043376,10.5242991466641
"YCL061C",10.2282855675575,11.5292601913943,12.0245624582491,11.3891186451045,10.6554182064444,10.0752592272005,10.1950505600225,11.2991796580377,11.5798970196088,11.4139881078735,10.895200630499,10.5498559217807,10.3837750802875,10.8527693334017,11.330585962408,11.2592253553906
"YCL059C",10.9232079896784,11.9076362949319,12.4643772333579,12.5663746090053,12.617454409642,12.5683175365823,12.4276126796973,12.3865424931324,12.3038257282858,12.2695886052502,12.2956973440621,12.3156465996682,12.1106574663289,11.9644358985088,11.7498171467781,11.6241586628763
"YCL058C",9.59092735738009,9.44700229336718,9.26250523987036,8.85319202350524,9.42773112056487,9.28824572818936,9.27599175958312,9.26724899393689,9.38299181474585,9.28387034665654,9.49277739699243,9.28922944341206,9.52158050889827,9.49262897873469,9.46494388574473,9.57325193041842
"YCL058W-A",8.87616467659491,10.197096381282,10.2124244926217,10.1295872544174,10.0968117616244,10.1052652126072,9.89615750807196,9.76771425376772,9.64160768885017,9.57131241596453,9.24819710593586,9.25236893071382,9.03178912936044,8.89696656602409,8.69870745983246,8.71372250114992
"YCL057C-A",10.5885159069413,10.5395697778771,10.5162589635697,10.4814408099831,10.4684360208677,10.3355655599739,10.3391915521067,10.3639561811853,10.5426248675239,10.4938376905805,10.4130224113668,10.3659209760423,10.310275181652,10.1040871933249,10.4086151559488,10.5268505790865
"YCL057W",13.2426922202225,12.8129231913048,12.509131504506,12.3361069826169,12.364550027288,12.4313400826446,12.4304384305165,12.3767673941024,12.4316275194758,12.4118038794843,12.5478354563817,12.6415066916835,12.6937984951078,12.7618484573056,12.7889133068819,12.8457934007088
"YCL056C",10.8320134198658,9.78689389647358,9.88033987398405,9.86218219924173,9.70192313562271,9.46496318347045,9.40124801027627,9.47274824373942,9.52530112013189,9.57341225403203,9.45182798391575,9.33191448766933,9.33087518917312,9.39009497808168,9.36848581231308,9.45668595184551
"YCL055W",14.9569398581337,12.5368346848949,12.4244190690858,12.3509622152016,12.323073251404,12.0983690583151,11.8422950165721,11.8426035834784,11.8044273938714,11.8949048933943,11.5704380462012,11.4492974702843,11.442700731434,11.5925173618511,11.5709275606211,11.488092679419
"YCL054W",11.6919430586528,13.2750371019015,13.4950652963433,13.478336780273,13.5396239669109,13.5665364552494,13.4873723720627,13.4334494466332,13.2760851243189,13.2542110005269,13.2235061004666,13.2261083975355,12.995430660134,12.8593841321368,12.5898229074288,12.5842369222953
"YCL052C",11.9655935216704,11.4418778818315,11.19449377856,11.0808987461408,11.1431655028334,11.2011696063097,11.1762370194885,11.2198784923583,11.1963797792541,11.2465751126452,11.2508344355815,11.2858482661204,11.3246463106829,11.4323664581216,11.5255916707026,11.5331979027596
"YCL051W",10.2325717403793,9.95953598882478,10.0571131964932,10.0399883346087,10.0430091069167,9.99884623502057,10.0959804296945,10.0986107659993,10.1633745950425,10.2427281648436,10.209462429166,10.1682841814144,10.168033085493,10.2195738343292,10.3188246024083,10.336362661314
"YCL050C",13.5339236227352,13.2888426138833,13.3095892495721,13.4168361328717,13.4330468980774,13.2683488272795,13.1332907235462,13.0428287388828,13.0777658602473,13.2372729533805,13.1709085411647,13.1836745386068,13.1636499832721,13.1541958722276,13.1160353116866,13.1346047933263
"YCL049C",11.3682867100588,10.3779942062785,10.0415818123276,9.97239799397483,9.88170548879138,9.90114832578048,10.0154316678061,9.98304657408285,9.99873034634805,10.0207569877788,9.88280959991363,9.88406408971244,9.93430120069215,10.0807769509623,10.1253218533295,10.2001858895893
