orf_name,chr,prom_sm_occ,gb_nuc_occ,time
YOR295W,15,0.027028671430935382,0.22412264052701597,30
YOR296W,15,0.048543623735879664,0.21768584247284026,30
YOR297C,15,0.05276294557015295,0.19913836946713886,30
YOR298W,15,0.05366146675865112,0.12459310449467488,30
YOR298C-A,15,0.08296093045511249,0.13136129103857566,30
YOR299W,15,0.04354094621581005,0.16147125149458816,30
YOR301W,15,0.05606933225550141,0.14450025627200508,30
YOR302W,15,0.07321248213086548,0.14017553930617657,30
YOR303W,15,0.07321248213086548,0.14017553930617657,30
YOR304W,15,0.04370274955833454,0.20908200900963966,30
YOR304C-A,15,0.04340380936868616,0.20887470372934097,30
YOR305W,15,0.03990474747842288,0.17595611828238414,30
YOR306C,15,0.08357913146661154,0.17528775677766537,30
YOR307C,15,0.05072419049130042,0.1792716401825286,30
YOR308C,15,0.038302040724180544,0.1771401206650699,30
YOR310C,15,0.05283404748219885,0.14763352030597543,30
YOR311C,15,0.07026059919509531,0.2166190151046945,30
YOR312C,15,0.09740862543764098,0.1511953344338277,30
YOR313C,15,0.05195110252866826,0.19004471896161346,30
YOR315W,15,0.05850223941207388,0.17873103581136554,30
YOR316C,15,0.06950018021043375,0.19576734857407807,30
YOR316C-A,15,0.03155125584081271,0.18814820201028806,30
YOR317W,15,0.0779591572423873,0.22183388548156213,30
YOR319W,15,0.08259341476301917,0.18404378499702553,30
YOR320C,15,0.06725671446683246,0.20885175261824598,30
YOR321W,15,0.055627682809942916,0.22782197126551876,30
YOR322C,15,0.05713364414279155,0.1783505924408425,30
YOR323C,15,0.04127904702305209,0.14279703523337345,30
YOR324C,15,0.08165389864390601,0.1540309362776079,30
YOR326W,15,0.08392104247465207,0.1544644967131775,30
YOR327C,15,0.0783316401091291,0.14129422401251043,30
YOR328W,15,0.036884119461932895,0.16165262714498024,30
YOR329C,15,0.028094987873401978,0.12476652230424437,30
YOR330C,15,0.04870976140321027,0.11413017992184887,30
YOR332W,15,0.05006403352076513,0.14880358328782897,30
YOR334W,15,0.029382850612039574,0.1400443418541133,30
YOR335C,15,0.07373765220165548,0.1369163948525748,30
YOR336W,15,0.03247097116536307,0.17065572193749903,30
YOR337W,15,0.047780018018380194,0.13489049945034687,30
YOR338W,15,0.05059583504303693,0.135207476704883,30
YOR339C,15,0.029742867481301054,0.17728822594638463,30
YOR340C,15,0.04993034435026575,0.13260437704680306,30
YOR341W,15,0.025339508334617136,0.11198662199057423,30
YOR342C,15,0.06276223746293942,0.16564022889781774,30
YOR344C,15,0.08660972676420553,0.15875295137529064,30
YOR346W,15,0.0555050096532078,0.15664465395603452,30
YOR347C,15,0.034358951049752666,0.17159089002692995,30
YOR348C,15,0.04356977690148367,0.14421093319842562,30
YOR349W,15,0.09682429504810233,0.16481089112878816,30
YOR350C,15,0.040748205797279335,0.20299664892831507,30
YOR351C,15,0.015025773695590303,0.16237448336189084,30
YOR352W,15,0.040755086542277295,0.19348283548926637,30
YOR353C,15,0.04287707408250798,0.1953582172520126,30
YOR354C,15,0.06338470266375126,0.19332054428958628,30
YOR355W,15,0.05262990240874761,0.10208815356044916,30
YOR356W,15,0.06653963384971434,0.15012225753717412,30
YOR357C,15,0.0405038341983447,0.18534219822542122,30
YOR358W,15,0.03158753455733486,0.14037333429311447,30
YOR359W,15,0.051132176757180355,0.14287392642524713,30
YOR360C,15,0.059692081624069,0.16796576374988118,30
YOR361C,15,0.04904605544639789,0.12594055659849346,30
YOR362C,15,0.04867871266181287,0.11850196855387628,30
YOR363C,15,0.03451146867772678,0.15930043193427187,30
YOR365C,15,0.02405709068589395,0.1539391081682694,30
YOR367W,15,0.03812415902245689,0.18387544956779867,30
YOR368W,15,0.0341285980406087,0.23618250305954236,30
YOR369C,15,0.09100864414064136,0.14324665016735738,30
YOR370C,15,0.057428486946456477,0.15464643205461226,30
YOR371C,15,0.0571554545426117,0.2139588349659573,30
YOR372C,15,0.06420946422301418,0.14482171097740304,30
YOR373W,15,0.06191763724194126,0.19223045706348055,30
YOR374W,15,0.058095186771148166,0.17582613327692792,30
YOR375C,15,0.09537287850822602,0.19816515808855145,30
YOR376W-A,15,0.027516130809877058,0.21309243487068608,30
YOR377W,15,0.04488253207596453,0.1703497881289119,30
YOR378W,15,0.046740310819998125,0.17672202804275855,30
YOR380W,15,0.031420268185325,0.20818406681128332,30
YOR381W,15,0.03437833936516582,0.2225374158695133,30
YOR381W-A,15,0.025798376199719805,0.203265105758028,30
YOR382W,15,0.03961553647192036,0.22715746681152973,30
YOR383C,15,0.06526837381804712,0.12932118747561785,30
YOR384W,15,0.06845248504386114,0.17387398240503366,30
YOR385W,15,0.056500964051976084,0.1831029622926902,30
YOR386W,15,0.04142750658032987,0.21563078102170488,30
YOR387C,15,0.038263976109801215,0.06771990017314627,30
YOR388C,15,0.01550059722737515,0.013330467031531758,30
YOR389W,15,0.0475035652028028,0.12215179915677991,30
YOR390W,15,0.015742474913832082,0.001702329456028551,30
YOR391C,15,0.006306028896212458,0.003169814552547952,30
YOR393W,15,-0.0,-0.0,30
YOR394W,15,-0.0,-0.0,30
YOR394C-A,15,-0.0,0.0034637277068012857,30
YOR396W,15,-0.0,-0.0,30
YPL283C,16,-0.0,-0.0,30
YPL282C,16,-0.0,-0.0,30
YPL281C,16,-0.0,-0.0,30
YPL280W,16,-0.0,-0.0,30
YPL279C,16,0.01585251449204715,0.0026929900813248476,30
YPL278C,16,0.004906009400564704,0.008536388099098511,30
YPL277C,16,0.04235834335514691,0.08595134475406539,30
YPL274W,16,0.0819620764628338,0.12867229635854727,30
YPL273W,16,0.05190247612365434,0.12116126169812297,30
YPL272C,16,0.012939613149932574,0.13481663794072535,30
YPL271W,16,0.06108380197784794,0.183189660077435,30
YPL270W,16,0.030659985481774857,0.18983294893822228,30
YPL269W,16,0.04684499335562277,0.2170020350375574,30
YPL268W,16,0.048143556365423064,0.217221330913792,30
YPL267W,16,0.06890054907931624,0.1866659801848197,30
YPL266W,16,0.06330341684964244,0.15961535972791233,30
YPL265W,16,0.04746455065481742,0.22391085227835666,30
YPL264C,16,0.046545568771563114,0.15577976557382942,30
YPL263C,16,0.04078127301588489,0.15137828066865738,30
YPL262W,16,0.03971759778270725,0.16366184278710738,30
YPL260W,16,0.06530814453779557,0.16980640559293042,30
YPL259C,16,0.049149301139629405,0.1561540965449228,30
YPL258C,16,0.03219292268781149,0.22339167579079175,30
YPL257W,16,0.0357601330960815,0.21308155157597222,30
YPL256C,16,0.07184613137918679,0.20258248830118253,30
YPL255W,16,0.05022228901263522,0.21753486493125432,30
YPL254W,16,0.054341907385906045,0.2260725996848724,30
YPL253C,16,0.06075939882025114,0.19629980125871624,30
YPL252C,16,0.048348244711417694,0.11170183043747145,30
YPL250C,16,0.09788404820689821,0.18811393747610608,30
YPL249C-A,16,0.068710942878464,0.13674915763512907,30
YPL249C,16,0.035075899568725186,0.1907864988203223,30
YPL248C,16,0.03834731700071425,0.20376326228394293,30
YPL247C,16,0.0430808416179662,0.21777847176742232,30
YPL246C,16,0.046398686976822104,0.16160749060313606,30
YPL245W,16,0.03861858486287706,0.17515951443327207,30
YPL244C,16,0.04120227081199073,0.2157911445463203,30
YPL243W,16,0.047370081982074375,0.15881676679979997,30
YPL242C,16,0.07393410348473455,0.170167682444318,30
YPL241C,16,0.05383258726926428,0.19294640973275298,30
YPL240C,16,0.05240639021332158,0.1471392308692067,30
YPL239W,16,0.059786308575962725,0.155333006286119,30
YPL237W,16,0.06291177231974839,0.126164465834775,30
YPL236C,16,0.03862065715023337,0.21040959635732806,30
YPL235W,16,0.050524177683145766,0.1551256669312297,30
YPL234C,16,0.04672007540089772,0.13795323810292054,30
YPL233W,16,0.05619292687886306,0.16097221136791615,30
YPL232W,16,0.0500679327188219,0.1686726593854584,30
YPL231W,16,0.06782461833831362,0.13854909500845158,30
YPL230W,16,0.01946654301478521,0.15874656751834665,30
YPL229W,16,0.04364608852159106,0.15351326248185715,30
YPL228W,16,0.06078175827774579,0.17280556171478756,30
YPL227C,16,0.048615055311308865,0.16237771223454825,30
YPL226W,16,0.047913289372273696,0.1456885908453698,30
YPL225W,16,0.05499597846798997,0.16548900357459803,30
YPL224C,16,0.03381102804559874,0.1970885284620423,30
YPL223C,16,0.01950553870215188,0.14403076739143206,30
YPL222W,16,0.036048769815963055,0.1451447870897382,30
YPL221W,16,0.06906462668473588,0.1389811957147112,30
YPL220W,16,0.04862491019521194,0.0655524914763415,30
YPL219W,16,0.04724869334622052,0.14476256374707838,30
YPL218W,16,0.05139703312868489,0.14810631618470255,30
YPL217C,16,0.040025613445471175,0.12204933696539631,30
YPL216W,16,0.039432303400758276,0.16692308941943843,30
YPL215W,16,0.04635933767000911,0.1355055427187421,30
YPL214C,16,0.06645559618421826,0.1991032197350398,30
YPL213W,16,0.06488087423605499,0.1950737465151132,30
YPL212C,16,0.05081192440180829,0.13020647683762532,30
YPL211W,16,0.05037641500674908,0.1878281353492203,30
YPL210C,16,0.05240048882958299,0.15773453211450597,30
YPL209C,16,0.03975748420344449,0.16929292150593708,30
YPL208W,16,0.03694071481460033,0.21008231855938853,30
YPL207W,16,0.06430052714133179,0.15655957881742702,30
YPL206C,16,0.04269354705041101,0.16907590180114232,30
YPL204W,16,0.04477999718397803,0.13968885813674617,30
YPL203W,16,0.05770225934533095,0.1785405013367953,30
YPL202C,16,0.06276318392787077,0.20132685681094858,30
YPL201C,16,0.015247688674040577,0.14128945869361392,30
YPL200W,16,0.027654310290358457,0.1523712770923933,30
YPL199C,16,0.08104814272695735,0.1689469494339112,30
YPL198W,16,0.08490414420022155,0.12533412855890874,30
YPL196W,16,0.046992784297460545,0.18478772776892236,30
YPL195W,16,0.04396243135864264,0.1937328757755533,30
YPL194W,16,0.033569222410015635,0.2117005451776283,30
YPL193W,16,0.048138687315203536,0.16058577468565732,30
YPL192C,16,0.07221905173629545,0.1713284901801812,30
YPL191C,16,0.027827310270287994,0.1856564966284564,30
YPL190C,16,0.07091584465105415,0.12533984915647792,30
YPL189C-A,16,0.08472071570620435,0.13049165017495035,30
YPL189W,16,0.07086502935297256,0.1827150513762392,30
YPL188W,16,0.04950509089844021,0.14146256646939492,30
YPL187W,16,0.03214869338692001,0.09680960295873192,30
YPL186C,16,0.03216628652256354,0.15467139620651724,30
YPL184C,16,0.038853306160962206,0.16333713356444965,30
YPL183W-A,16,0.038947599911479135,0.16070667248299264,30
YPL183C,16,0.04338010831918431,0.16019893736390806,30
YPL181W,16,0.061185359514883714,0.1922199662223645,30
YPL180W,16,0.06565255363850551,0.16327574445649906,30
YPL179W,16,0.0733724378727368,0.17673658214328056,30
YPL178W,16,0.0491551191601689,0.13758215941727897,30
YPL177C,16,0.09063333264982748,0.13091276036904265,30
YPL176C,16,0.04533264047825741,0.1539241089986504,30
YPL175W,16,0.04501294708516776,0.18603749407793946,30
YPL174C,16,0.04742278959415861,0.18229576751882334,30
YPL173W,16,0.04586433477339501,0.1776328624633378,30
YPL172C,16,0.05271486947615931,0.17542682431315754,30
YPL171C,16,0.039597369382887014,0.17125361097213765,30
YPL170W,16,0.06856927659517487,0.1485316558067761,30
YPL169C,16,0.05100930775266119,0.10831779067326262,30
YPL168W,16,0.052083014710539055,0.20045234787008004,30
YPL167C,16,0.03971628713048307,0.1957877785069217,30
YPL166W,16,0.04475631465674229,0.15560036529601168,30
YPL165C,16,0.03207452091349298,0.14671636372739247,30
YPL164C,16,0.047380060626225594,0.15207206085197156,30
YPL163C,16,0.060580165485819695,0.19546593774437593,30
YPL162C,16,0.05389469970231851,0.1323362560399257,30
YPL161C,16,0.03455156686512847,0.15735156745529139,30
YPL160W,16,0.0661008684429347,0.1182474672172954,30
YPL159C,16,0.0614472459012581,0.17266934508682164,30
YPL158C,16,0.044237627472416864,0.1694269987608774,30
YPL157W,16,0.0449884900253782,0.1773505410850732,30
YPL156C,16,0.08877608437621325,0.16746927511860943,30
YPL155C,16,0.06459080864341424,0.1895950972867535,30
YPL154C,16,0.06731337508272457,0.17592416653228565,30
YPL153C,16,0.04257421934042377,0.16736588354183426,30
YPL152W-A,16,0.04354331221646978,0.15787968411947403,30
YPL152W,16,0.05414713698595096,0.19144314418278116,30
YPL151C,16,0.04821333043423503,0.21514108658920753,30
YPL150W,16,0.04424752266715111,0.2236289834649269,30
YPL149W,16,0.07279580987319456,0.17178374903301738,30
YPL148C,16,0.06359966448619037,0.2015383548578219,30
YPL147W,16,0.06334411291193846,0.19058324312192912,30
YPL146C,16,0.05824610947915007,0.15125355009149852,30
YPL145C,16,0.066974229725171,0.1384205360509227,30
YPL144W,16,0.07505476037082275,0.19235720911460416,30
YPL143W,16,0.09133492090746588,0.12887743773900368,30
YPL141C,16,0.06275499965866603,0.19130953761886052,30
YPL140C,16,0.040255505344818726,0.17775595930584254,30
YPL139C,16,0.05757192104984171,0.20029682687747613,30
YPL138C,16,0.047302943167389755,0.2037151820434593,30
YPL137C,16,0.09574896576878197,0.20033557324411477,30
YPL135W,16,0.08670907368640421,0.1494282814009791,30
YPL134C,16,0.04385475471405905,0.19366688567986595,30
YPL133C,16,0.05387303686830135,0.1930402598775637,30
YPL132W,16,0.05235256399217013,0.2054525713380821,30
YPL131W,16,0.08028150481123224,0.11589564087613774,30
YPL130W,16,0.04501417254241539,0.1896011289243898,30
YPL129W,16,0.062131937384599496,0.16309553687399875,30
YPL128C,16,0.07556853290766403,0.15930488733327017,30
YPL127C,16,0.06066703883890412,0.1294176484921056,30
YPL126W,16,0.06553748336787325,0.1518385496818944,30
YPL125W,16,0.049923795777326876,0.16135022674538976,30
YPL124W,16,0.044721974851365656,0.16139491862247887,30
YPL123C,16,0.04370172288225886,0.17980960590729894,30
YPL122C,16,0.02827778262855182,0.21047745810953905,30
YPL121C,16,0.0394242205645906,0.12922224166509488,30
YPL120W,16,0.03978988567179278,0.2187589155742859,30
YPL119C-A,16,0.022937663690391328,0.14217549619520117,30
YPL119C,16,0.057687475962835355,0.16181804110374587,30
YPL118W,16,0.056437108614191406,0.1450683838364598,30
YPL117C,16,0.07290110814995615,0.16367385378549973,30
YPL116W,16,0.07295233006508679,0.13756515661845994,30
YPL115C,16,0.045382269904851266,0.17777057512658742,30
YPL113C,16,0.03704670920736699,0.17063236381895983,30
YPL112C,16,0.04122394824272117,0.12167351805413092,30
YPL111W,16,0.06804295551275491,0.11174173659735039,30
YPL110C,16,0.028114410903353218,0.17244681521611377,30
YPL109C,16,0.019026196493186803,0.14731682010356378,30
YPL108W,16,0.030846285466017313,0.15875452097546516,30
YPL107W,16,0.036974954387565,0.13964698376177961,30
YPL106C,16,0.05923920236569421,0.13611113031661287,30
YPL105C,16,0.04578733826314777,0.1529089895152574,30
YPL104W,16,0.04614846285966143,0.1781373724818531,30
YPL103C,16,0.03550108932830646,0.16823287095662534,30
YPL101W,16,0.03581833539890862,0.13921170084468987,30
YPL100W,16,0.05598197407578394,0.18031745300941066,30
YPL099C,16,0.031063216987158103,0.1462429069781126,30
YPL098C,16,0.02951634516743834,0.1749702119833122,30
YPL097W,16,0.028845677301994513,0.20118147388473598,30
YPL096C-A,16,0.0380339558365693,0.1941980287931799,30
YPL096W,16,0.035893681263711966,0.2227050461146662,30
YPL095C,16,0.05070118431013798,0.1469688847594791,30
YPL094C,16,0.053678856521631915,0.20879580718043717,30
YPL093W,16,0.053849890386877125,0.1520230528543761,30
YPL092W,16,0.07309433134584706,0.18982702752596245,30
YPL091W,16,0.049183856540465996,0.17091414120216766,30
YPL090C,16,0.0949205538445329,0.13847675194443515,30
YPL089C,16,0.07827696809013747,0.2026519005808996,30
YPL088W,16,0.060938412945630654,0.19129974499534053,30
YPL087W,16,0.05786422497789021,0.20163564661429234,30
YPL086C,16,0.03895178876590842,0.18546454985575148,30
YPL085W,16,0.05760490075725906,0.19993533872329472,30
YPL084W,16,0.06131843570946843,0.17914209348041218,30
YPL083C,16,0.04081345575683795,0.21749443825344678,30
YPL082C,16,0.07089179097406023,0.13692942684250464,30
YPL081W,16,0.07281289367470993,0.12326835781266941,30
YPL079W,16,0.09641856521625113,0.18270321223637642,30
YPL078C,16,0.06899197962977663,0.15304579429779608,30
YPL077C,16,0.04516860921458475,0.2058942915500635,30
YPL076W,16,0.04284833307786606,0.20729838155270044,30
YPL075W,16,0.0698747530289286,0.19862986171294988,30
YPL074W,16,0.06529656441705756,0.20281313813804966,30
YPL072W,16,0.04458438260268133,0.19108667701943313,30
YPL071C,16,0.05657991135529093,0.25215140741336234,30
YPL070W,16,0.05574472550524891,0.20409100177913284,30
YPL069C,16,0.04715541507483362,0.22615354365013823,30
YPL068C,16,0.07851913382738483,0.16980438481026522,30
YPL067C,16,0.06559076169002001,0.19143930174898646,30
YPL066W,16,0.0817503514676666,0.18520912861962527,30
YPL065W,16,0.047540925171865235,0.22842283709816183,30
YPL064C,16,0.04955416692795152,0.20027852813889352,30
YPL063W,16,0.05332513416469586,0.15676292700940114,30
YPL061W,16,0.04465337832574415,0.23288718978705922,30
YPL060W,16,0.03260540247988206,0.21995397424109692,30
YPL059W,16,0.054701971396674126,0.15347193736338743,30
YPL058C,16,0.07049619814174433,0.17713786173785862,30
YPL057C,16,0.08623546121347322,0.16367360492047958,30
YPL056C,16,0.06432451608530362,0.13291379888397126,30
YPL055C,16,0.08070710693754023,0.14357151650831215,30
YPL054W,16,0.03230619525394264,0.1338668293909689,30
YPL053C,16,0.06233410272616576,0.19808593658371643,30
YPL052W,16,0.05766880544581058,0.1654621895029237,30
YPL051W,16,0.035795418785788125,0.23428868610913564,30
YPL050C,16,0.05897734676731433,0.14626287567223736,30
YPL049C,16,0.07163798780568202,0.14991734264369166,30
YPL048W,16,0.05555354015002986,0.1376908655461641,30
YPL047W,16,0.06773000804845335,0.2158680205222796,30
YPL046C,16,0.03075141270360911,0.14608115384821532,30
YPL045W,16,0.034683891972722355,0.21367262938828033,30
YPL043W,16,0.05265035674795112,0.14381903509885086,30
YPL042C,16,0.04151625828930347,0.14300614886559176,30
YPL041C,16,0.04078086070437972,0.13705401819091048,30
YPL040C,16,0.04179852623805988,0.15608094862828803,30
YPL039W,16,0.044874666444767716,0.17884218197586857,30
YPL038W-A,16,0.013436639396852591,0.13948113459647374,30
YPL038W,16,0.035247603224517296,0.15455934475300923,30
YPL037C,16,0.060931498971296544,0.1069471541203441,30
YPL036W,16,0.058063299227829324,0.14088055103092745,30
YPL034W,16,0.05705626901042081,0.18492594276257338,30
YPL033C,16,0.026458813531666885,0.16515817929346932,30
YPL032C,16,0.06557416406338455,0.16958107638760694,30
YPL031C,16,0.038619248836179336,0.18767370231463992,30
YPL030W,16,0.04004440816179577,0.1944032720641945,30
YPL029W,16,0.03598781221879199,0.21165876575058737,30
YPL028W,16,0.07180165667128098,0.12842235499202803,30
YPL027W,16,0.06191837306840861,0.13383573745214422,30
YPL026C,16,0.10331497989338279,0.17382384995666217,30
YPL024W,16,0.07709548893936874,0.14888144513263582,30
YPL023C,16,0.046672276800499984,0.22532927561028293,30
YPL022W,16,0.04178668574016402,0.19671658259722322,30
YPL021W,16,0.044568969156009455,0.16190041829196786,30
YPL020C,16,0.06898262764102076,0.18843234817857588,30
YPL019C,16,0.05586358522570113,0.14837101737211242,30
YPL018W,16,0.048387448807596725,0.26286169096332324,30
YPL017C,16,0.06438670907891576,0.1806866558132233,30
YPL016W,16,0.07600638496108958,0.16918154928437476,30
YPL015C,16,0.06251395705876786,0.17845087963357767,30
YPL014W,16,0.04479555960692388,0.1856930342516783,30
YPL013C,16,0.05728039945232313,0.15981225029513932,30
YPL012W,16,0.05796751082498145,0.1357960894523948,30
YPL011C,16,0.060082537728002317,0.18538165031534665,30
YPL010W,16,0.05750787314674504,0.17136952654198095,30
YPL009C,16,0.05145821829489469,0.15587939856754215,30
YPL008W,16,0.046495456680406236,0.23404017871958932,30
YPL007C,16,0.041070467523696405,0.21816221689329904,30
YPL006W,16,0.027891565472050867,0.1931932299413899,30
YPL005W,16,0.03404200755661978,0.1952392545093759,30
YPL004C,16,0.06287042284144385,0.1648975642522559,30
YPL003W,16,0.06262362318401142,0.18591466243664678,30
YPL002C,16,0.04186386405568065,0.23198558016141088,30
YPL001W,16,0.036990310847373156,0.19400227467494185,30
YPR001W,16,0.04976614507683944,0.21363590729306417,30
YPR002W,16,0.07909143443537862,0.18755843159103594,30
YPR003C,16,0.054403812901267994,0.21613641620108107,30
YPR004C,16,0.056917160667906794,0.17929358309036994,30
YPR005C,16,0.11039906154302709,0.21763329958662395,30
YPR006C,16,0.048242904054256214,0.18414863827665756,30
YPR007C,16,0.03637737861653333,0.19767125860375492,30
YPR008W,16,0.026232576218467397,0.17827309555706763,30
YPR009W,16,0.08881754922683097,0.16993808515767267,30
YPR010C,16,0.0540601135875531,0.15511815737308643,30
YPR010C-A,16,0.06354723142436228,0.1630416275365358,30
YPR011C,16,0.043369889119150434,0.1678078613079635,30
YPR013C,16,0.07982713187534546,0.1806524266519994,30
YPR015C,16,0.0809155485535432,0.1543775737918092,30
YPR016C,16,0.04454107027157925,0.1680808665688876,30
YPR017C,16,0.0306530233973814,0.15183635449391716,30
YPR018W,16,0.050783570441683655,0.17999040010263226,30
YPR019W,16,0.03879136045186819,0.16117987670817988,30
YPR020W,16,0.04643620835192514,0.15592869421180605,30
YPR021C,16,0.053730920779048,0.18604886315072894,30
YPR022C,16,0.03418959733646177,0.17592070368820445,30
YPR023C,16,0.05670893577831412,0.19937237189978613,30
YPR024W,16,0.05413044142734459,0.18324466634024206,30
YPR025C,16,0.04369365884714517,0.1934158647675144,30
YPR026W,16,0.022400460650236292,0.22659836897423932,30
YPR027C,16,0.024185170373362302,0.20763749591775874,30
YPR028W,16,0.047854518989736444,0.17318126693379335,30
YPR029C,16,0.06543224030515493,0.18628290566935765,30
YPR030W,16,0.05106588999011918,0.22734427117319553,30
YPR031W,16,0.050925093732644866,0.18605401570713975,30
YPR032W,16,0.04708002819413706,0.16460502506103833,30
YPR033C,16,0.04920557599119747,0.1631720560289618,30
YPR034W,16,0.05234109109191106,0.20014775076927216,30
YPR035W,16,0.06516737088397027,0.17778944000520308,30
YPR036W,16,0.08399958171596467,0.15174827753268139,30
YPR036W-A,16,0.05713644674028728,0.1366321287169412,30
YPR037C,16,0.05934911129358197,0.19683970193577363,30
YPR040W,16,0.05146727186294544,0.13361335127784388,30
YPR041W,16,0.05620720778524266,0.16524235814812566,30
YPR042C,16,0.07989974960746346,0.16843567636252113,30
YPR043W,16,0.08119985015164882,0.14924327415687041,30
YPR045C,16,0.04220652788943987,0.16857597174624397,30
YPR046W,16,0.042747806076375516,0.20357231343532886,30
YPR047W,16,0.024085541490406533,0.17143433432418184,30
YPR048W,16,0.03441185165075067,0.17663201788859895,30
YPR049C,16,0.0476013643400575,0.18478881375688458,30
YPR051W,16,0.049097681143005306,0.2225154963079368,30
YPR052C,16,0.047801537309837494,0.14354710844456398,30
YPR054W,16,0.048585879295576194,0.171628936648968,30
YPR055W,16,0.05469252395800343,0.1919747368911557,30
YPR056W,16,0.047399181126396364,0.17647778007542242,30
YPR057W,16,0.04682437865369023,0.18539956811061456,30
YPR058W,16,0.044590565769818354,0.18871227939705298,30
YPR060C,16,0.043300189341618424,0.1332339547753385,30
YPR061C,16,0.047293992733186914,0.19856056579196965,30
YPR062W,16,0.04871958540154656,0.205024147276426,30
YPR063C,16,0.03570993341809833,0.17256282853298704,30
YPR065W,16,0.08144948009828717,0.181780761844251,30
YPR066W,16,0.028831054097790465,0.2229659368488847,30
YPR067W,16,0.06146941398188145,0.16906598017643792,30
YPR068C,16,0.03535412785530919,0.22126769241284638,30
YPR069C,16,0.0513477248004651,0.18676844309914611,30
YPR070W,16,0.05234258413497028,0.1953603639120763,30
YPR071W,16,0.05874630966298566,0.2150536724539341,30
YPR072W,16,0.05864274156832875,0.1766159202190475,30
YPR073C,16,0.05315682211617892,0.21959538312104337,30
YPR074C,16,0.06875652462447944,0.16576969087195148,30
YPR075C,16,0.06098667906984362,0.15972553729194214,30
YPR078C,16,0.04987809851853185,0.17965893857723186,30
YPR079W,16,0.05324216723914851,0.20923802695971672,30
YPR080W,16,0.06606104428357759,0.04005360447775241,30
YPR081C,16,0.034674281996651846,0.20347811476386352,30
YPR082C,16,0.03490199224732776,0.20205709642611427,30
YPR083W,16,0.03320581664601966,0.1794347839745974,30
YPR084W,16,0.03578270482748711,0.15742889013905143,30
YPR085C,16,0.02039034059509149,0.18850385253463003,30
YPR086W,16,0.021695445232291197,0.17896300476326052,30
YPR088C,16,0.03961374945679036,0.17341007420801985,30
YPR089W,16,0.0405772028476936,0.17750874888519902,30
YPR091C,16,0.05168544283870852,0.1786246325893148,30
YPR093C,16,0.027471286355268628,0.15605460483218847,30
YPR094W,16,0.026067074789953366,0.18600577823612593,30
YPR095C,16,0.03945136506732095,0.16441254881565914,30
YPR096C,16,0.023069281063044077,0.14886125772507788,30
YPR097W,16,0.03915146868809178,0.15603021152183572,30
YPR098C,16,0.048616485299459306,0.15137544247801996,30
YPR100W,16,0.05005280729703729,0.11231003862866568,30
YPR101W,16,0.0503856938763769,0.1623422062581563,30
YPR102C,16,0.07676989668823839,0.0569600123716257,30
YPR103W,16,0.0912462762640905,0.12720758861160397,30
YPR104C,16,0.05519581956322031,0.1459196658690737,30
YPR105C,16,0.038514470471419156,0.1676017613793185,30
YPR106W,16,0.04076438624000037,0.17146006293159177,30
YPR107C,16,0.04813564825599417,0.16314089262269948,30
YPR108W,16,0.0494409425502368,0.14847982553984435,30
YPR108W-A,16,0.04148835582786971,0.17712889487399627,30
YPR109W,16,0.06519938829779916,0.15877994530987913,30
YPR110C,16,0.05330973669322243,0.11243908223878817,30
YPR111W,16,0.04179002520369997,0.16586023220826404,30
YPR112C,16,0.06802339928919442,0.13633040663729068,30
YPR113W,16,0.06752485597870375,0.2183812355588912,30
YPR114W,16,0.04802605925084797,0.1276807692330074,30
YPR115W,16,0.05059901866037721,0.18891510416959703,30
YPR116W,16,0.044998658278496625,0.15186031668012728,30
YPR117W,16,0.059652083312449145,0.2085842475906768,30
YPR118W,16,0.06749110001853852,0.20911350682844615,30
YPR119W,16,0.06682266937690189,0.15002686450987615,30
YPR120C,16,0.0690756752360897,0.20007962790265427,30
YPR121W,16,0.029994893820258616,0.21205729757097752,30
YPR122W,16,0.06956340546190695,0.18466789213831528,30
YPR124W,16,0.08689636056771696,0.1920710927696931,30
YPR125W,16,0.05849988730841957,0.1363947823993471,30
YPR127W,16,0.08194599264826113,0.18781318635092273,30
YPR128C,16,0.04773050234104942,0.20436743542719638,30
YPR129W,16,0.05557689327216675,0.16337447917714495,30
YPR131C,16,0.08208535252351618,0.23625203112857185,30
YPR132W,16,0.09878345708457219,0.14064643467542282,30
YPR133C,16,0.05379015838758437,0.13224703638656723,30
YPR133W-A,16,0.05505152656654816,0.1359038884216547,30
YPR134W,16,0.034572368616643104,0.20233499141002223,30
YPR135W,16,0.04055399509387515,0.1998965490406628,30
YPR137W,16,0.08502609997656209,0.14283440283241558,30
YPR138C,16,0.08521217517421051,0.19054164683772878,30
YPR139C,16,0.04889482890859381,0.16521523842070224,30
YPR140W,16,0.04594411064266726,0.14861343928315754,30
YPR141C,16,0.06033685744049325,0.15662721196565663,30
YPR143W,16,0.06446011573956524,0.18573587125580968,30
YPR144C,16,0.06933925786734316,0.1710409814650153,30
YPR145W,16,0.11577200106108498,0.18831940732543564,30
YPR145C-A,16,0.041521437636276574,0.19060627110564723,30
YPR147C,16,0.04952183533198276,0.19650173999499868,30
YPR148C,16,0.054640328444921116,0.1833913202940684,30
YPR149W,16,0.04827573175865059,0.13187464090730458,30
YPR151C,16,0.02059759173289696,0.21295053750392615,30
YPR152C,16,0.02817671400834542,0.15656886297691128,30
YPR153W,16,0.028688789854546537,0.20989106857165238,30
