orf_name,repl_timing1,repl_timing2,mean
YBR030W,0.7550729965948786,0.6967587367732226,0.7259158666840506
YBR033W,0.7550729965948786,0.6967587367732226,0.7259158666840506
YBR034C,0.6084269385875638,0.6967587367732226,0.6525928376803932
YBR035C,0.6084269385875638,0.6967587367732226,0.6525928376803932
YBR036C,0.6084269385875638,0.6967587367732226,0.6525928376803932
YBR037C,0.6084269385875638,0.6967587367732226,0.6525928376803932
YBR038W,0.6084269385875638,0.6967587367732226,0.6525928376803932
YBR039W,0.6084269385875638,0.5306714379672244,0.5695491882773941
YBR040W,0.6084269385875638,0.5306714379672244,0.5695491882773941
YBR041W,0.6084269385875638,0.5306714379672244,0.5695491882773941
YBR042C,0.6084269385875638,0.5306714379672244,0.5695491882773941
YBR043C,0.6084269385875638,0.5306714379672244,0.5695491882773941
YBR044C,0.6084269385875638,0.5306714379672244,0.5695491882773941
YBR045C,0.6084269385875638,0.5306714379672244,0.5695491882773941
YBR046C,0.6084269385875638,0.5306714379672244,0.5695491882773941
YBR047W,0.6084269385875638,0.5306714379672244,0.5695491882773941
YBR048W,0.6084269385875638,0.5306714379672244,0.5695491882773941
YBR049C,0.6084269385875638,0.6967587367732226,0.6525928376803932
YBR050C,0.6084269385875638,0.6967587367732226,0.6525928376803932
YBR052C,0.7550729965948786,0.6967587367732226,0.7259158666840506
YBR053C,0.7550729965948786,0.6967587367732226,0.7259158666840506
YBR054W,0.7550729965948786,0.6967587367732226,0.7259158666840506
YBR055C,0.7550729965948786,0.6967587367732226,0.7259158666840506
YBR056W,0.7550729965948786,0.6967587367732226,0.7259158666840506
YBR057C,0.7550729965948786,0.6967587367732226,0.7259158666840506
YBR058C,0.7550729965948786,0.6967587367732226,0.7259158666840506
YBR058C-A,0.7550729965948786,0.6967587367732226,0.7259158666840506
YBR059C,0.7550729965948786,0.6967587367732226,0.7259158666840506
YBR060C,0.7550729965948786,0.6967587367732226,0.7259158666840506
YBR061C,0.7550729965948786,0.6967587367732226,0.7259158666840506
YBR062C,0.7550729965948786,0.6967587367732226,0.7259158666840506
YBR063C,0.7550729965948786,0.6967587367732226,0.7259158666840506
YBR065C,0.7550729965948786,0.6967587367732226,0.7259158666840506
YBR066C,0.7550729965948786,0.6967587367732226,0.7259158666840506
YBR067C,0.7550729965948786,0.6967587367732226,0.7259158666840506
YBR068C,0.6084269385875638,0.6967587367732226,0.6525928376803932
YBR069C,0.6084269385875638,0.6967587367732226,0.6525928376803932
YBR070C,0.6084269385875638,0.5306714379672244,0.5695491882773941
YBR071W,0.6084269385875638,0.5306714379672244,0.5695491882773941
YBR072W,0.6084269385875638,0.5306714379672244,0.5695491882773941
YBR072C-A,0.6084269385875638,0.5306714379672244,0.5695491882773941
YBR073W,0.6084269385875638,0.5306714379672244,0.5695491882773941
YBR074W,0.6084269385875638,0.5306714379672244,0.5695491882773941
YBR076W,0.6084269385875638,0.5306714379672244,0.5695491882773941
YBR077C,0.6084269385875638,0.5306714379672244,0.5695491882773941
YBR078W,0.6084269385875638,0.5306714379672244,0.5695491882773941
YBR079C,0.46178088058024913,0.5306714379672244,0.49622615927373676
YBR080C,0.46178088058024913,0.5306714379672244,0.49622615927373676
YBR081C,0.46178088058024913,0.3645841391612259,0.4131825098707375
YBR082C,0.46178088058024913,0.3645841391612259,0.4131825098707375
YBR083W,0.46178088058024913,0.3645841391612259,0.4131825098707375
YBR084W,0.46178088058024913,0.3645841391612259,0.4131825098707375
YBR084C-A,0.46178088058024913,0.5306714379672244,0.49622615927373676
YBR085W,0.46178088058024913,0.5306714379672244,0.49622615927373676
YBR085C-A,0.6084269385875638,0.5306714379672244,0.5695491882773941
YBR086C,0.6084269385875638,0.5306714379672244,0.5695491882773941
YBR087W,0.6084269385875638,0.5306714379672244,0.5695491882773941
YBR088C,0.6084269385875638,0.5306714379672244,0.5695491882773941
YBR089C-A,0.6084269385875638,0.5306714379672244,0.5695491882773941
YBR090C,0.6084269385875638,0.5306714379672244,0.5695491882773941
YBR091C,0.6084269385875638,0.5306714379672244,0.5695491882773941
YBR092C,0.6084269385875638,0.6967587367732226,0.6525928376803932
YBR093C,0.6084269385875638,0.6967587367732226,0.6525928376803932
YBR094W,0.6084269385875638,0.6967587367732226,0.6525928376803932
YBR095C,0.7550729965948786,0.6967587367732226,0.7259158666840506
YBR096W,0.7550729965948786,0.6967587367732226,0.7259158666840506
YBR097W,0.7550729965948786,0.6967587367732226,0.7259158666840506
YBR098W,0.7550729965948786,0.6967587367732226,0.7259158666840506
YBR101C,0.7550729965948786,0.6967587367732226,0.7259158666840506
YBR102C,0.7550729965948786,0.6967587367732226,0.7259158666840506
YBR103W,0.7550729965948786,0.6967587367732226,0.7259158666840506
YBR104W,0.7550729965948786,0.6967587367732226,0.7259158666840506
YBR105C,0.7550729965948786,0.6967587367732226,0.7259158666840506
YBR106W,0.7550729965948786,0.6967587367732226,0.7259158666840506
YBR107C,0.7550729965948786,0.6967587367732226,0.7259158666840506
YBR108W,0.7550729965948786,0.6967587367732226,0.7259158666840506
YBR109C,0.7550729965948786,0.6967587367732226,0.7259158666840506
YBR110W,0.7550729965948786,0.6967587367732226,0.7259158666840506
YBR111C,0.7550729965948786,0.6967587367732226,0.7259158666840506
YBR111W-A,0.7550729965948786,0.6967587367732226,0.7259158666840506
YBR112C,0.6084269385875638,0.6967587367732226,0.6525928376803932
YBR114W,0.6084269385875638,0.5306714379672244,0.5695491882773941
YBR115C,0.6084269385875638,0.5306714379672244,0.5695491882773941
YBR117C,0.6084269385875638,0.5306714379672244,0.5695491882773941
YBR118W,0.6084269385875638,0.5306714379672244,0.5695491882773941
YBR119W,0.6084269385875638,0.5306714379672244,0.5695491882773941
YBR120C,0.46178088058024913,0.5306714379672244,0.49622615927373676
YBR121C,0.46178088058024913,0.5306714379672244,0.49622615927373676
YBR122C,0.46178088058024913,0.5306714379672244,0.49622615927373676
YBR123C,0.46178088058024913,0.5306714379672244,0.49622615927373676
YBR125C,0.46178088058024913,0.5306714379672244,0.49622615927373676
