,0,10,20,30,40,50,60,70,80,90,100,110,120,130,140,150
YPR120C,6.789099217426193,51.64501567745784,58.02822411913759,25.789852568374297,14.277478628032782,9.025473188057001,10.06221119327445,32.430127273154035,41.73817772829676,29.35313300970438,20.807193186569556,13.774812216915192,12.532936301267279,22.581445046445697,30.78940112932695,29.68894321485748
