"","X0","X10","X20","X30","X40","X50","X60","X70","X80","X90","X100","X120","X130","X140"
"YDL021W",9.18292022536457,9.2004365649202,8.06546610963071,7.94327644157367,7.76786439965778,7.5278021524936,7.15925890419781,7.49759303734699,7.51526491856626,7.43345247836647,7.41886142068676,7.19467312908188,7.37699140280934,7.86438181917271
"YDL020C",11.7500026603583,11.3966393660758,11.2010214459622,11.1116991754009,11.1545752334654,11.1414627588129,11.0941468319937,11.1593908509241,11.0540930148773,11.1172199064008,11.0830583961733,11.0115301903173,11.1520741385056,11.2223621446881
"YDL019C",12.2472329519658,12.3152648447796,12.0318861402428,11.806191062248,11.732585234099,11.8295276645299,12.0304573158395,12.1990191835379,12.1173294206214,12.0071961235124,11.9418849714938,12.0740285744426,12.2536282699324,12.3644298691072
"YDL018C",9.45462603959285,10.6419068681266,10.9295071316976,10.206574351687,9.04636179896755,8.62284367980699,9.19401806445698,10.4330012437334,10.2483174293043,9.68868693241908,9.34230311562515,9.56550632498065,10.0931310585266,10.204261714236
"YDL017W",9.56067619935681,10.1184971735259,10.0005261682756,9.97554820903786,9.80495963712715,9.56247617863913,9.57670867716086,9.90678348194918,9.97084950605799,9.84505321613556,9.75722360789377,9.57574100296138,9.72299903691665,9.7066665179665
"YDL015C",12.3961826244184,12.4260227739911,12.3859565517835,12.3157455457414,12.2583727224036,12.275118395015,12.3655699088038,12.3831341966139,12.3663596005952,12.381946021634,12.4151613437287,12.4319018401316,12.348207091292,12.325224091638
"YDL014W",12.9419485144008,13.2193026517612,13.765045770418,14.0639604818356,14.2890152322252,14.3167032173125,14.1936118033449,13.7881242778233,14.0899275224177,14.1358528384935,14.2337755122194,14.1272104125197,13.880914500379,13.72234658348
"YDL013W",10.0067535608792,10.0879582701935,10.0953853226664,10.1679421930811,10.3164509422878,10.2200650696339,10.2580425268933,10.2349729655754,10.3814936131659,10.3916318593623,10.4332059770858,10.3329574485516,10.2133548397741,10.4415109183955
"YDL012C",9.4217383517095,9.35336399299816,9.20022050342222,9.31564820995287,9.51682330815094,9.19432951483864,9.31822189108944,8.75053428122856,9.45287518139447,9.37577123805892,9.30408692037756,9.32781605631612,9.25228741999878,8.87144939472711
"YDL010W",10.2144256160966,10.483951478217,10.5354465323477,9.88633926241699,9.46521342204543,9.13876136836709,9.63715105920451,10.3346539660572,10.1266354323237,9.7589010372469,9.57831881102387,9.54828529537012,9.98162218063945,10.1606277732204
"YDL008W",9.345549599445,9.29475719100734,9.38955731009326,9.38469886237359,9.34898896365077,9.42386819311018,9.58013393554638,9.6165802258347,9.74133274926844,9.68213089329727,9.70687011472706,9.69633170023744,9.71126988174397,9.81930932767277
"YDL007C-A",4.26705475271881,4.26705475271881,4.58106422934594,4.26705475271881,4.26705475271881,4.72107682892864,4.26705475271881,4.5237781540543,4.26705475271881,4.58432418558297,4.26705475271881,4.26705475271881,4.57050050901702,4.26705475271881
"YDL007W",12.9948965658227,12.5687697604115,12.2002374379321,12.2466933242734,12.2000809966017,12.0668751103005,12.1207827732297,12.1709891180395,12.0772017239971,12.2327208816604,12.2935183637236,12.3858991515277,12.513633658785,12.6796815286789
"YDL006W",10.2680433589739,9.9165786946669,10.0710211700089,10.1174736595101,9.99279768169027,9.91125934339479,10.0366710212636,10.5393626938042,10.2304501432977,10.2122052072334,10.0733393299016,10.0297913954487,10.13761896027,10.1606277732204
"YDL005C",9.97747080858228,10.1811084025455,10.0222931207261,10.0282651419797,9.95277314224255,10.0433442443298,10.2234277824956,10.3091560386889,10.1458277318015,10.1706696650429,10.1322951584136,10.125759134158,10.1452651498631,10.2032618247728
"YDL004W",12.0379793202022,11.9512545111192,11.8409006896698,11.8991218488246,11.9170424718309,11.8134330192824,11.9527024977179,12.0047579448908,12.0696864738148,11.9476605035221,11.7854261889438,11.7953144846184,11.8708800204454,11.9565975033468
"YDL003W",7.751342018404,12.8820201060489,12.9048484656321,11.8471029863703,10.581620861327,9.55880068570684,10.9146163582807,12.5366259924741,12.0088607445853,11.392261549226,10.7289152111292,11.4843408322177,12.0968985371872,11.9923378944965
"YDL002C",9.96874380904939,9.86028562719363,9.78675180723392,9.8989770926879,9.67850338066227,9.95245087878348,9.98335698094433,10.2408168309111,9.89022291978206,9.81240884806608,9.96245181210758,9.96250289001272,9.88052992342091,9.9478653288681
"YDL001W",9.8821617302733,10.1588111401558,10.0056774493338,9.94540604109527,9.79280176145535,10.0234870619019,10.0638299526945,10.2775248596299,9.9693111686461,9.91381059048581,9.82623616737329,10.0310312839973,10.0034230627673,9.93225809406995
"YDR001C",13.5680948014961,13.1762029561035,12.4337804955392,12.1812969060736,11.9396578996243,11.7186742645415,11.4196477815938,11.6165559292773,11.4328171542985,11.4888199179478,11.4198976859612,11.5138982016846,11.6780840941529,11.8612694616652
"YDR002W",13.2539651634097,13.2689779770082,13.3839882577281,13.5231434626629,13.5457726009758,13.5939180081792,13.4135677146586,13.6859005550396,13.332531517095,13.4528182391257,13.5246120355273,13.4373171787848,13.341697141202,13.3788897261165
"YDR003W",10.0337808575299,9.70319577684488,9.37369981990662,9.38469886237359,9.32022299298403,9.0987997474789,9.02324627742003,8.86296531790499,9.17430403514627,9.10861471127861,9.10282294743008,9.005591417968,9.20913269746331,9.27927007953378
"YDR003W-A",8.01289647508324,7.67054949405338,7.40168157659815,7.20279152827238,6.9975938520985,6.96512519036112,7.31772936073634,6.84225770344505,7.19066268937225,7.01264741480496,7.10361950854444,6.98094538568897,7.07607196920485,7.20897267024512
"YDR004W",9.25651965378534,9.5106953655579,9.63209971732994,9.513598530953,9.41622302569762,9.36404040342475,9.61728397608783,9.96884415693352,9.56918774516138,9.52430533118086,9.42653265529337,9.47544472554621,9.63261115222703,9.9750708648504
"YDR005C",10.3788952234174,10.613183908356,10.5130161418183,10.4078579399208,10.1963528182115,10.0314627845395,10.0341764689209,10.0951938745894,10.0087839354763,10.0345077158484,9.94269776837068,9.9702800128646,10.148529716285,10.0559537682035
"YDR006C",11.2763337941842,11.6208167983327,11.4067440554035,11.5288162619057,11.3997888885141,11.440399666367,11.4244167769751,11.4534813027306,11.3542801962952,11.2801210227225,11.1652375404851,11.3191336058563,11.1842346366867,10.8072721547541
"YDR007W",10.0944065693977,10.4990476371606,10.4349876012059,10.3923029222457,10.3805077252185,10.3069511318903,10.4004135735458,10.3994352745828,10.4247831763692,10.336356734721,10.2871632012815,10.4102596250952,10.4246660544999,10.4533330719568
"YDR009W",8.74088106739521,8.65526166772855,8.55588434495432,8.36977728442057,8.40346672056201,8.26412409414778,8.21265934826721,7.87263403220456,7.98909008744323,8.11604312892586,7.88349052332367,8.15121590213832,8.07964373664463,7.85927896662334
"YDR011W",15.4455381924047,15.5424996686827,15.4303803699914,15.5905572839427,15.561601291949,15.5162925944331,15.4247599529218,15.2494048138859,15.4086152100777,15.5297782870212,15.50738329121,15.3629084876669,15.2860457183464,15.2966236603609
"YDR012W",13.0612332072724,12.6601093413847,12.8727986550432,13.0645692985749,13.4572495585329,13.4980390941393,13.5911687168013,12.3012813944086,13.7767288828243,13.7267754722519,13.7163441672351,13.7410463739561,13.5775880299894,13.3975819640093
"YDR013W",8.73264294663143,9.42125913122358,9.54630181807501,9.11347471613268,8.98656349047077,8.87747647562924,9.18953804418597,9.49832592422936,9.28980904300746,9.15672702596054,8.86876241865389,9.02066515421222,9.23599968166592,9.04688247272583
"YDR014W",9.05342400972645,10.2064147351976,9.75345005462742,9.41362248123331,9.30806548903614,9.2727342310609,9.63055908581655,9.93499680044877,9.66545083289167,9.41979510132877,9.33663493868645,9.51498717934879,9.62168685583775,9.59670710583055
"YDR014W-A",5.81312895132654,6.00513167371545,5.97327520036204,5.97211224498584,5.65687841062476,5.74729197999984,5.4832337562053,5.74407234004223,5.82118772596291,5.63676231206884,5.79626138263311,5.54691849835732,5.66917639318388,5.90988382840557
"YDR016C",8.00605295706145,7.92920829756494,8.56290639247439,8.58891014352835,8.55959186390634,8.38563146524712,8.42624070336643,8.26725620276579,8.34406913191441,8.55442578548769,8.60172026276772,8.43679314288582,8.43488574769259,8.7256209739873
"YDR017C",11.4686740384696,11.9107833308759,11.9001712599308,11.9901214377849,12.0080821751426,11.9912210450727,11.8726121974014,11.9565341216851,11.9566545528951,12.0016150851547,11.9871717072485,11.7949497186576,11.7657066785856,11.7420871594724
"YDR018C",7.4096918288359,7.39011986064693,6.90273854903566,6.73914063054504,6.58091747859471,6.37629131875152,6.82317761989786,6.55230464695525,6.82371765779373,6.1632112396656,6.195532543186,6.11021214180601,6.49114751413718,6.40597066349358
"YDR019C",9.42684712715883,9.49160012060294,9.29168257118478,9.31092495146606,9.32022299298403,9.0987997474789,8.74028242607587,8.4730101539807,8.86877441942571,9.04867288909539,9.12930119111517,9.15422440682712,9.2663895963504,9.67671408709129
"YDR020C",8.69920980835221,9.30103985728572,9.34755311174136,9.47612505060614,9.57478731084297,9.57526706640291,9.68882862520194,9.38673317061046,9.38754359298928,9.45483995375564,9.41402857647274,9.45525888906946,9.15817505683798,9.090841381742
"YDR021W",9.31004237626212,10.3541157089555,10.5540221556227,10.6836304631375,10.5674217086423,10.6303001051272,10.3571641305327,10.4868549791663,10.2858748635302,10.4707642910579,10.4046153875161,10.2911434299229,9.96072526743546,9.99022380707115
"YDR022C",9.20391016026058,8.77306632761441,8.49476742842633,8.58891014352835,8.52633618977472,8.68495788482452,8.42624070336643,8.87430435078518,8.7006844313855,8.58995279415677,8.87920612253249,8.46282202529779,8.48062519994819,8.71159969080651
"YDR023W",14.1047215052442,14.0877449075435,14.2145656440786,14.3683062628208,14.4666454462949,14.565084718292,14.5211936473279,14.5003812600291,14.3084864914186,14.3772453386078,14.4090480302824,14.4704825930019,14.4170972491028,14.3777239034517
"YDR025W",14.2773244434763,14.0023305244291,14.2875304097937,14.4715515946247,14.7097021727714,14.8290244935768,14.8455635520932,14.4356332270228,14.9266379844136,14.9084394073231,14.8960497068356,14.9170379411395,14.7410422490304,14.5495485003508
"YDR026C",11.1029947607005,10.9331400683336,11.0149901847697,11.0025214015197,11.0592304208858,11.0397195351589,10.9652415072626,11.0484194746947,10.9092200683973,10.9963085625324,11.0161325022541,10.9308195621798,10.8697909685371,10.9812382726994
"YDR027C",11.5655889752648,10.9401955811537,11.1420272094225,11.2604625227704,11.231840969056,11.2232178252663,11.2602021916741,11.2352511573761,11.2479424295525,11.4200935582978,11.3480591759119,11.220450157937,11.3307842571029,11.5646934307396
"YDR028C",13.274993952524,13.1403339392683,13.0488371795664,12.9582459795481,12.9138817136036,12.75345873276,12.6988436083651,12.6589398304248,12.7225279301313,12.789950240873,12.756161303284,12.692207655199,12.783335167832,12.8206277694343
"YDR030C",8.66064331315931,8.83070916760777,8.84501013268608,8.9589521456584,8.99265641683461,8.91537236158377,8.85230898027485,9.03277772557018,8.94910986602437,8.99938196571807,9.01086883861235,8.86509667816119,8.78805042141419,8.78037664604236
"YDR031W",8.37836967461028,7.953466709924,7.9891008973947,7.93712707405592,7.72429775140345,7.62327701597647,8.01334801116472,8.39105774320949,8.06053838223284,8.11114973030812,8.11404663708403,8.14662790691822,8.30395345923672,8.51241595250792
"YDR032C",12.9370372846319,12.6154771272205,12.4700920086548,12.2161018859877,11.9486839712567,11.6508509582967,11.4859330815594,10.6189177654284,11.3607463842708,11.3096483752074,11.2595427275778,11.3689977407922,11.4373670477959,11.690229603445
"YDR033W",11.1384357521454,13.634077413802,12.1807350673045,12.1215795579806,14.0611133009878,15.3396941491452,15.6645710332858,14.8676244537003,14.3074218831696,14.0807165679063,14.7320506339494,15.4334137659826,15.0066565760621,14.4172716026131
"YDR034C",11.2045801627076,11.2996615611385,11.128517582804,11.316864223306,11.5236647541042,11.5896156483406,11.5897758438464,11.5867594580516,11.4746090871517,11.5116359522526,11.5467253530077,11.549364481966,11.5399316393316,11.4082208901496
"YDR034C-A",5.14153347380919,5.39249662356433,5.02885557501127,4.73923321165208,5.0896709416419,4.90654370520251,4.26705475271881,5.27469713678753,4.94082869273025,4.89783670796103,4.78852557504879,4.70610774939504,4.79072795163958,4.85735578100746
"YDR034W-B",9.20391016026058,9.1138504405788,8.59751038333976,8.06664183349336,7.81013438177998,7.1055442873598,6.74983467686587,6.76915285576978,6.33928613474931,6.29775349023775,6.29874256318719,6.16979163966548,6.07009809730496,5.95278947441875
"YDR035W",13.0525901087738,12.8649093667546,12.6465241551098,12.8420285295878,12.9321997823088,12.9314187154928,12.8564187003516,12.7832450311378,12.6645554617618,12.7298663162809,12.8987772311614,13.1636747075255,13.1230019065413,13.1403048907252
"YDR036C",10.1755188084132,10.1912842940396,10.2346069063249,10.2379955272222,10.1670539080286,10.1895034102022,10.221236520937,10.5622940277711,10.5213582358943,10.3426040879905,10.3400242416035,10.352922796556,10.4451628293858,10.3167076804375
"YDR037W",14.6936055011431,14.7907264690509,14.8918290590269,14.9955361052866,15.038689385664,15.0361770387141,14.8726849725242,14.7278150448615,14.8169352783423,14.8766897702708,14.9542992640153,15.070180968717,14.9736482968507,14.869054939381
"YDR038C",8.0795851851643,8.09094266581064,8.16594940560423,8.13799090838378,8.36162667130299,8.23206489596152,8.38756512376952,8.31806793164447,8.22493159226054,8.1593456834054,8.35436409824536,7.89062549215268,8.10237374305122,8.20687234345437
"YDR039C",4.26705475271881,4.26705475271881,4.26705475271881,4.26705475271881,4.26705475271881,4.26705475271881,4.26705475271881,4.26705475271881,4.26705475271881,4.26705475271881,4.26705475271881,4.26705475271881,4.26705475271881,4.26705475271881
"YDR040C",9.35362072682064,9.67445907388676,8.72501980361526,8.23124751249406,8.10952287541696,8.1753776324079,8.22149106713769,8.16297206981405,8.34882441183218,8.18284770159282,8.00342157839225,7.95512472458854,7.72215912540504,7.82827143276655
"YDR041W",10.3156155324183,9.81712229398838,9.72249317159629,9.76040776262175,9.54402543145806,9.62356638257041,10.056473564175,9.93679819221175,9.91120692459197,9.85382939578553,9.75722360789377,9.94944705159311,10.0623064680506,10.2022612414647
"YDR042C",6.65041499526143,7.08460149739006,7.2948146196886,7.29310223781402,7.39353616632777,7.49707796495854,7.4142141563087,8.01663980447549,7.43637197425926,7.80019142592956,7.56321045105836,7.40339316092791,7.30761630286002,7.21705462837073
"YDR043C",10.0169482651806,8.83070916760777,8.93156843866859,9.19265361410832,9.26090758256417,8.96624771296794,9.0531528874438,9.19673337885912,9.01627409610225,8.94834209576443,8.7627511016388,8.75217380972146,8.86161365098049,8.73674030448128
"YDR044W",10.4608279090896,10.20474139413,10.6276919700301,10.7712763872161,10.8003312939293,10.7655272093487,10.6175546290527,10.4266066349325,10.7686363822892,10.7166380777184,10.6149920411105,10.5211657734813,10.6223003270383,10.5214984264662
"YDR045C",10.0220187103859,10.3691327886505,10.7976570521322,10.7695574629483,10.7016331273268,10.7790095819179,10.5735750589367,10.9710046162219,10.5055279959331,10.4745617831959,10.4481672810582,10.4562044161703,10.3291246232523,10.3514198041537
"YDR046C",12.244344350021,12.0936479525236,11.8817344035153,12.6603493576916,12.6263475194503,12.2462912274897,12.4877016867966,12.5211062363551,12.8464429646525,12.7769409659421,12.7751275340984,13.0240614601968,13.0699144683612,13.1516201796523
"YDR047W",11.1314168730324,11.1433762898828,11.2923508100219,11.4157822863733,11.3467418944333,11.3060749851314,11.4301188379518,11.4681866400082,11.5881761689681,11.6274355491824,11.5997016297337,11.5288916062209,11.5357832791858,11.6959265446524
"YDR049W",10.2948210110279,10.4990476371606,10.581013326852,10.8334779892672,10.8991990205131,10.9330919804069,10.816436791124,10.833736592656,10.7164182928422,10.8887219432294,10.9108058526463,10.7715973950762,10.6578574597002,10.8019986989642
"YDR050C",15.9858871299578,15.5914918925028,15.5324149354811,15.6640071537623,15.7563515176471,15.9182651637507,15.7606117113225,14.9212198313737,15.6403386107834,15.8766411586847,16.0231552033756,16.1456459706681,15.9970515079253,15.9519920282966
"YDR051C",10.8328261886149,10.8467401318935,10.764621224695,10.9127083727016,10.9602428542102,10.9295405747759,10.890001392505,11.143104204681,10.8427416764705,10.9106105513223,10.8603831661118,10.8432081830981,10.8276522417771,10.9541575570362
"YDR052C",10.6840596594485,11.6598033462403,11.4672570818473,11.4146829851735,11.1927346802591,11.1706371193999,11.3084691552457,11.5240567255978,11.4762341859177,11.3333654982199,11.1399881234216,11.1394414038289,11.2419048904495,11.1196059873099
"YDR054C",11.3641110044669,11.6456919757463,11.3935452363673,11.463872002029,11.4597656296397,11.4768658711643,11.4564344391285,11.2649425297652,11.2630841028356,11.285534783127,11.3499345767653,11.4124476966724,11.3250263373002,11.292663280237
"YDR055W",12.0648341111228,11.3900296457853,10.9827088078048,10.8035526540648,10.4092267589293,10.6494253571293,12.4716647358749,12.3623487568735,11.7714095153885,11.0469162668701,10.4980742842736,12.3110914346165,12.3231529375141,11.8344033189773
"YDR056C",10.7968017413935,10.4686956249663,10.688203192092,10.6381968445873,10.6801140269233,10.7954921417965,10.7871126781558,11.1015644439586,10.6979645848178,10.8194975251138,10.9372436763845,10.8787561237557,10.9215852310226,11.1275322722707
"YDR057W",10.2976110005525,9.99225729943124,9.92504725201786,9.98595082089199,9.98213068869816,10.101325749998,10.0613819913828,10.4419063264329,10.0428234286652,10.0875518260402,10.1889347324298,10.1094192691768,10.1711770367299,10.2905848095405
"YDR058C",7.76765632428119,7.91280349657469,7.66121356038615,7.54992404916869,7.37477337037035,7.50482196560403,7.46008135482477,7.62042685754033,7.66861338027778,7.36878137780855,7.32146526122412,7.41882243937172,7.61196304397919,7.41229906800541
"YDR059C",9.39331152757503,8.78208632511448,8.60773098510148,8.70521924516937,8.61204096469176,8.26412409414778,8.29861574983583,8.11264269866445,8.18290840172058,8.19214141345772,8.24127469143714,8.17843891160155,8.08421876741697,8.24639045324257
"YDR060W",12.8399210279257,13.7956034539677,14.1130978668115,14.2293894787296,14.2306875714705,14.2077529460781,14.0952150525903,14.0275162088279,13.9820661287781,13.9965735589428,14.0212659220592,13.9193748013519,13.7055216253411,13.6249279999888
"YDR061W",11.0642059160832,10.7282932970299,10.7600571389604,10.9736984610395,10.946986111945,10.8141015624073,10.6374092387703,10.7170225667687,11.03804418899,11.1888856034155,11.1137370533243,10.9060364896994,11.0463944992577,11.2424526657765
"YDR062W",13.0696208641564,12.9668782986843,13.1340426668108,13.0471180394908,13.070029886542,13.0888627158734,12.971348152634,12.7647362920178,13.0124317479486,13.0935132708012,13.0908553262228,12.9764432137593,12.9534559987633,12.8997362617385
"YDR063W",10.303174837608,10.2164142058765,10.0399753239001,9.93930123467787,9.80495963712715,9.81442060140439,9.8535416560676,10.3229946603643,10.0888843414545,10.0202865751891,10.1889347324298,10.1904375892396,10.3329555471462,10.3648952028924
"YDR064W",15.0438480685678,14.843552016737,15.0091669101832,15.27151620746,15.5133860485203,15.7280816633723,15.7993547568994,15.9552370714333,15.8678340073246,15.938170437627,15.888400627659,15.941367508438,15.7333419125272,15.5007230938442
"YDR065W",9.43193784743498,9.33817089845122,9.20694973260908,9.34828424386783,9.33946400713463,9.40351741649945,9.36663926957925,9.52492386078294,9.10868967539962,9.38185431551527,9.4459652130392,9.32174640310176,9.22778619007574,9.43568359034946
"YDR066C",8.09899918556327,8.13397577900009,7.89730231757774,7.8481261292256,7.78209456961406,7.89399595475231,8.13997077496351,8.14430561847135,7.92668791222267,7.80019142592956,7.8677634909488,7.97599166381058,7.85155429734394,7.93396538004069
"YDR067C",9.79597797769887,9.57689811531007,9.41882759181077,9.4092103229824,9.22255499795379,9.44990151488452,9.18504403822473,9.68785317270276,9.21384432751831,9.21013840791245,9.43008540257607,9.36763954264162,9.43637875821809,9.37478559610235
"YDR068W",9.78607599462059,9.57430759502507,9.74731164443709,9.80976733487912,9.87911833228536,9.83431581258031,9.93603551989496,10.1552191327369,9.73772243429312,9.82138542956477,9.92770254300856,9.67744914625117,9.87659751676662,10.2446714136644
"YDR069C",10.9213997899622,10.3312927397865,10.1240890372845,10.1161213888215,10.0508251310158,10.007402014872,10.0341764689209,10.2937785783186,10.1127685331055,10.1084792883962,10.0458281916909,10.1105925633461,10.2563525871813,10.1544329685285
"YDR070C",7.19565967512552,7.26540266006816,6.68172068862882,6.41167276162337,6.47585499256315,6.41110567071017,6.40827710850219,6.15380425548399,6.4364963078357,6.29775349023775,6.15916364125425,6.18903510820876,6.32267514632937,6.59663658033468
"YDR071C",12.0754376002971,11.8435708950096,11.6939236773026,11.7211574897317,11.757364944212,11.8337134235955,11.8293979018511,12.2037006864513,11.7797683436763,11.7836553001952,11.8327969065433,11.9068689016215,11.9571642432805,11.9862486079653
"YDR072C",11.7692219969345,11.4847516864736,11.3677799075673,11.2382640980537,11.3714677335586,11.5457530591218,11.7959318780662,11.6035779224969,11.529382442057,11.4284373995296,11.4416053453071,11.6512168234632,11.5506618762469,11.3748702706532
"YDR073W",9.5182311908237,9.35336399299816,9.28533878211593,9.32270417703588,9.33946400713463,9.38495258749065,9.54900946176422,9.11629375446388,9.31668833566534,9.28779482069731,9.32140981776453,9.43853018754517,9.50423622087482,9.28873452366662
"YDR074W",13.0807965557414,12.6924016776524,12.0028869476868,11.8145501449125,11.7782082012888,11.804930279086,11.6929806033839,11.6238400064562,11.5051771916809,11.564698505233,11.4772172792887,11.7285062695587,11.9914951188922,11.9533310643344
"YDR075W",9.58143882991904,10.175993399252,10.2213849910701,10.1147678486651,10.2570199759944,10.4196062081053,10.1721665645321,10.252433987537,10.1861135180385,10.2886184109398,10.2614833759305,10.2702977958122,10.1032611943693,10.1739592374918
"YDR076W",7.96428763622224,8.86930345996381,8.68376179087041,8.39236411598636,8.35216061768828,8.5616053294042,8.67119529376611,8.79298624231142,8.48028169205488,8.36636493614637,8.43456948538243,8.50279339951586,8.5349884694756,8.43595449672794
"YDR077W",13.7663667515406,14.2295111704977,13.7161132383298,13.4503164306381,13.5487436706028,13.7652631245661,13.7670381020014,14.0332083766793,13.5914743598666,13.2269554159379,13.2644461008179,13.8844008260558,13.8565921007977,12.8129481906245
"YDR078C",8.36241850475853,8.46660146194038,8.21142445587255,8.11641440638952,8.11513810267803,8.14124174317413,8.2902486895541,8.46802308748625,8.25058277870725,8.21966563435263,8.09169585950359,8.09039139848999,8.19407815158367,8.17034789041153
"YDR079W",8.3993654199783,8.55352494091737,8.25549835965064,8.49191163159577,8.21783884116781,8.19452409212481,8.33160353724957,9.13211604362906,8.19881212427318,8.14026188133036,8.277336673784,8.22268975141657,8.45617768348061,8.56330070370011
"YDR079C-A",7.84653122432303,8.0007791979274,8.02524708443587,7.78782413468748,7.81013438177998,7.85833883266361,8.13997077496351,7.50743055350907,7.77894469437938,7.8123330836733,7.63331601835278,7.57137935197,7.61196304397919,7.46729245683799
"YDR080W",10.7537727902499,10.8806666966062,10.7478151609719,10.6029157208198,10.5674217086423,10.7962723469342,10.7959726799472,10.960863033877,10.6488498495181,10.6058759706594,10.6916852294906,10.7148766910539,10.762397032477,10.7218887738532
"YDR081C",10.9384800415792,11.0763401935339,10.9199916919607,10.9699612082762,11.1402580687473,11.2536429943811,11.2644640250724,11.1427141772709,11.0899169076875,11.0353941656304,11.0436242808744,11.1197692138444,11.1013252124638,10.8190674053333
"YDR082W",8.84006051565867,9.09227102346434,9.30846396881698,9.3891866300981,9.46082796261494,9.44393544940649,9.46627296835457,9.3985511792951,9.3619662867748,9.38791180912408,9.49766817987525,9.31971748708577,9.1881191204864,9.34425094820153
"YDR083W",10.4357203936133,11.2957377966852,11.5914739314787,11.6298489233856,11.6924978000693,11.8118907894267,11.7706873807029,12.1408422127159,11.4527643279051,11.4507758280865,11.5244797435817,11.4960570435242,11.2571036365626,10.9922770917531
"YDR084C",9.53960999346106,9.66961341451129,9.65851013168,9.46128466077104,9.5273465312431,9.39735568930875,9.64698282069851,9.32063203906889,9.58132643743675,9.47584396730361,9.54594354367363,9.57574100296138,9.54115027642156,9.52486373434557
"YDR085C",13.6703652261256,11.8419574281146,11.5320411200021,11.360335533403,11.2724179051275,11.2621386501827,11.2655275189284,11.2454585357051,10.8419015038327,10.7381211168659,10.7346689879393,10.7596827417643,10.8269733470841,10.821023936526
"YDR086C",11.341311152088,11.5645330166388,11.9098171894853,12.0561141511557,12.0491646015889,12.0925073013651,12.1148945404627,12.595378403787,12.1741684010538,12.0961422911441,12.1539730541156,12.0993597004574,12.1161968660016,12.2102625233782
"YDR087C",10.4088784192888,11.2615454366565,11.6794958280289,11.8454722772844,11.8482466618392,11.8782359390306,11.7966677168684,12.0986355660786,11.6897209579558,11.6431243664755,11.7468038652404,11.6124114684324,11.396772394453,11.3233524980922
"YDR088C",9.28212066149469,9.297901950529,9.25968039207853,9.4782326810653,9.32264222562667,9.5514214512892,9.57327525674553,9.9313872497852,9.45067100693088,9.50956701470693,9.5508464539731,9.42915182666225,9.46110721647026,9.51522310992568
"YDR089W",10.0895848329662,9.71264873623578,10.3555234130495,11.0228652767186,11.2117684631251,10.7567356811898,10.1071970644241,9.91228739052511,10.4635372389091,10.9823744883594,11.1636390135649,10.742381133795,10.8215306552502,11.0146744489872
"YDR090C",10.0454478203761,9.717352065666,9.5760499000798,9.54409865563818,9.6916601439894,9.69729398389176,9.9199100971813,9.71014633972447,9.86396994116434,9.81090730093853,9.76145886720959,9.79452283904998,9.82719461990536,9.63578379722441
"YDR091C",13.0554768988539,13.2835134313099,13.4799605499565,13.620867860632,13.6220803675695,13.6940069619467,13.6238767076352,13.4544108382889,13.5135618192396,13.5297622903401,13.540607912889,13.5768824347909,13.4156860767823,13.2848063637994
"YDR092W",10.5547724283991,10.1605386092792,10.3270032201439,10.5112559477347,10.5406751313136,10.3167732184051,10.1812134806148,10.5003144613714,10.5002123988453,10.5008678758022,10.564194927716,10.4150154992058,10.5268659334968,10.6879843304349
"YDR093W",12.5180877505002,13.0979284678329,13.4279255124749,13.2219426359868,13.1343881385241,13.1229989515201,13.0061199519709,12.8071905747142,13.102867812514,13.0999799369071,13.0402158630199,13.0139106758641,13.0378611236777,13.0472740023436
"YDR096W",10.2305753216669,10.2164142058765,10.177556757375,10.065174288602,9.96520715855683,10.060335314159,10.176697117963,10.5750705960877,10.1553289245561,10.0215852184033,9.91000866326936,10.2319989999341,10.3166033640825,10.0189238938393
"YDR097C",10.3252179673455,13.0421113424073,13.2615321048955,12.3225017136412,11.0671807585592,10.3659560764959,11.7789031584347,12.8277156333303,12.6132921584089,11.9940297370053,11.3736346416132,11.845844605124,12.2677037858392,12.2449217016211
"YDR098C",15.4692743379936,14.1316573077105,13.7390971334895,13.5374798823037,13.4231642789175,13.3114603725011,13.271263892818,13.468795000443,13.0734671927044,12.9844015051592,12.8842927240007,12.7176405711251,12.6417127071222,12.608600083538
"YDR099W",13.9132937439703,13.7985178263899,13.5324156564672,13.3941187806195,13.3095612672017,13.2944436698384,13.1373871587646,13.1814885048241,13.0947804823153,13.1754000688141,13.2560951557571,13.3196450736164,13.3473887404441,13.2532787055477
"YDR100W",9.27079859337418,9.11027626628651,8.75290444790246,8.79937396055347,8.67027017748079,8.49763711485155,8.17677687696184,8.81276904481007,8.55208830612335,8.84636724573977,8.88180523884054,8.727871502411,8.96163789346201,9.32045613719325
"YDR101C",12.0681050319092,13.2400728508492,13.5162696601193,13.566598577928,13.635751982839,13.6767415763192,13.6546424785756,13.5074003783093,13.4633735345919,13.3610644292143,13.3589658601596,13.3038370403966,13.0143515108246,12.8124566140171
"YDR103W",11.4112353223669,11.1667664406276,11.0098734670248,11.0966971539107,11.1382011097476,11.1700352998335,11.2494921933875,11.2745867188729,11.1923410665373,11.1679331385992,11.158297760411,11.2139159818733,11.1868825912811,10.9368198781191
"YDR104C",10.0152541461986,9.95092686293797,9.94126927900342,10.120174401999,10.0825568056241,10.0873663409632,10.2080185581719,10.014763299644,10.0760777480158,10.0111631705348,10.1036745643993,10.0110639601196,9.91288938015721,9.94427862751238
