Gene_ID,Gene_name,Fourier_score,P_value,FDR
YBR089C-A,NHP6B,6.71675400354482,0.02598,0.394004838709677
YPR013C,YPR013C,6.21746720503285,0.02608,0.394004838709677
YNL260C,YNL260C,6.73120479326513,0.02615,0.394004838709677
YNL253W,TEX1,6.45158474355401,0.0262,0.394004838709677
YNL064C,YDJ1,6.50468833688373,0.02622,0.394004838709677
YEL057C,YEL057C,6.57128579190546,0.02647,0.394265517241379
YOR160W,MTR10,6.63113830675562,0.0265,0.394265517241379
YBR242W,YBR242W,6.72801077248417,0.02653,0.394265517241379
YDL083C,RPS16B,6.72308027099078,0.02654,0.394265517241379
YGL255W,ZRT1,6.71923168187654,0.02659,0.394265517241379
YGL155W,CDC43,6.6820949223689,0.02684,0.394674540682415
YGR214W,RPS0A,6.56676753304964,0.02684,0.394674540682415
YCL018W,LEU2,6.56211501479354,0.02688,0.394674540682415
YOR040W,GLO4,6.73210540581595,0.0269,0.394674540682415
YER014C-A,BUD25,6.54905613591527,0.02702,0.395397382198953
YIL130W,ASG1,6.6386064918839,0.02716,0.39557806122449
YBR071W,YBR071W,6.39650818911119,0.02718,0.39557806122449
YPR124W,CTR1,6.6924985471312,0.02738,0.39557806122449
YIL134C-A,YIL134C-A,6.65263098089063,0.0274,0.39557806122449
YHR207C,SET5,6.70304050768459,0.02753,0.39557806122449
YLR344W,RPL26A,6.73881360198465,0.02758,0.39557806122449
YGL235W,YGL235W,6.63200139398048,0.02766,0.39557806122449
YNL217W,YNL217W,6.63479409936222,0.02767,0.39557806122449
YIL046W-A,YIL046W-A,6.46947940465926,0.0277,0.39557806122449
YNR009W,NRM1,6.64261069553578,0.02774,0.39557806122449
YDR144C,MKC7,6.45999315213609,0.02792,0.396945073891626
YLR378C,SEC61,6.59465306553317,0.02804,0.396945073891626
YGR197C,SNG1,6.67326963698839,0.02815,0.396945073891626
YKR085C,MRPL20,6.43126131005353,0.02818,0.396945073891626
YMR073C,IRC21,6.60100598215591,0.02832,0.396945073891626
YLR018C,POM34,6.68523757007477,0.02851,0.396945073891626
YOL058W,ARG1,6.43753355536087,0.02851,0.396945073891626
YNR011C,PRP2,6.58495873916555,0.02852,0.396945073891626
YLR312C,YLR312C,6.57645119516941,0.02854,0.396945073891626
YPR145W,ASN1,6.54495363403114,0.02864,0.396945073891626
YNR027W,BUD17,6.62313336454394,0.02869,0.396945073891626
YIR033W,MGA2,6.66125071526559,0.02876,0.396945073891626
YBR057C,MUM2,6.61547707129487,0.02881,0.396945073891626
YMR297W,PRC1,6.63044833071853,0.02883,0.396945073891626
YER063W,THO1,6.62461091360922,0.02919,0.40006862745098
YOR341W,RPA190,6.66674000468751,0.0292,0.40006862745098
YOR060C,YOR060C,6.68371413865352,0.02957,0.403570731707317
YDR185C,UPS3,6.64928636302572,0.0296,0.403570731707317
YOL113W,SKM1,6.43856102097879,0.02984,0.405050114942529
YHR182W,YHR182W,6.65639367172612,0.02988,0.405050114942529
YDR186C,YDR186C,6.54269277363393,0.02999,0.405050114942529
YMR011W,HXT2,6.14166753302744,0.03012,0.405050114942529
YHR043C,DOG2,6.6620629316498,0.03019,0.405050114942529
YJR092W,BUD4,6.62834148576811,0.03032,0.405050114942529
YDR341C,YDR341C,6.62505048136051,0.03038,0.405050114942529
YKL160W,ELF1,6.45076725518615,0.03044,0.405050114942529
YLR028C,ADE16,6.4502456948601,0.0305,0.405050114942529
YDL179W,PCL9,6.56688766462623,0.03055,0.405050114942529
YLR104W,LCL2,6.5285571730703,0.03072,0.405050114942529
YML018C,YML018C,6.47732296890393,0.03076,0.405050114942529
YGL015C,YGL015C,6.64698773374608,0.03078,0.405050114942529
YPL082C,MOT1,6.5787356936858,0.0308,0.405050114942529
YMR108W,ILV2,6.36622219984339,0.03094,0.405050114942529
YMR105W-A,YMR105W-A,6.61727720212662,0.03098,0.405050114942529
YBL055C,YBL055C,6.45229713092634,0.031,0.405050114942529
YJL159W,HSP150,6.44219441882511,0.03105,0.405050114942529
YOR099W,KTR1,6.50884618582339,0.03117,0.405050114942529
YCL064C,CHA1,6.54771984418968,0.0312,0.405050114942529
YMR186W,HSC82,6.61299382089433,0.03131,0.405050114942529
YBR093C,PHO5,6.40989598458412,0.03136,0.405050114942529
